responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1127,raw_position_sample,2,2,int,12,4,27,28,97, crickets ,743,401,382238,Emtest2,Emtest2,390.066650390625,689.75,410.066650390625,755.7666625976562,8,8,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1177,raw_position_sample,2,2,int,12,4,27,28,97, crickets ,728,406,382288,Emtest2,Emtest2,390.066650390625,689.75,410.066650390625,755.7666625976562,8,8,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1227,raw_position_sample,2,2,int,12,4,27,28,97, crickets ,726,407,382338,Emtest2,Emtest2,390.066650390625,689.75,410.066650390625,755.7666625976562,8,8,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1278,raw_position_sample,2,2,int,12,4,27,28,97, crickets ,726,407,382388,Emtest2,Emtest2,390.066650390625,689.75,410.066650390625,755.7666625976562,8,8,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1328,raw_position_sample,2,2,int,12,4,27,28,97, crickets ,726,407,382439,Emtest2,Emtest2,390.066650390625,689.75,410.066650390625,755.7666625976562,8,8,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1382,raw_position_sample,2,2,int,12,4,27,28,97, crickets ,703,390,382494,Emtest2,Emtest2,390.066650390625,689.75,410.066650390625,755.7666625976562,8,8,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1396,hover_association,2,2,int,12,4,27,28,97, crickets ,750,399,,Emtest2,Emtest2,380.066650390625,689.7500076293945,420.066650390625,755.7666625976562,8,8,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,286,286,0.20070681219724867,0.248333740234375,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1412,hover_association,2,2,int,12,4,27,28,85, study ,674,361,,Emtest2,Emtest2,340.066650390625,630.5833129882812,380.066650390625,678.6166763305664,7,4,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.9038860490016486,0.523333740234375,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1428,hover_association,2,2,int,12,4,27,28,72, was ,644,333,,Emtest2,Emtest2,300.066650390625,638.6333084106445,340.066650390625,675.6499938964844,6,5,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.14498033843166247,0.823333740234375,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1433,raw_position_sample,2,2,int,12,4,27,28,71, Laos ,619,303,382544,Emtest2,Emtest2,310.066650390625,594.5833129882812,330.066650390625,638.6333160400391,6,4,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1446,hover_association,2,2,int,12,4,27,28,71, Laos ,619,303,,Emtest2,Emtest2,300.066650390625,594.5833129882812,340.066650390625,638.6333084106445,6,4,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.5542948819314268,0.073333740234375,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1462,hover_association,2,2,int,12,4,27,28,59, setting ,602,280,,Emtest2,Emtest2,260.06665802001953,574.533332824707,300.066650390625,632.5833129882812,5,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.4731554963136409,0.4983336445491113,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1483,raw_position_sample,2,2,int,12,4,27,28,45, ammonia ,566,233,382594,Emtest2,Emtest2,230.06666564941406,533.5333251953125,250.06666564941406,612.5999908447266,4,4,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1495,hover_association,2,2,int,12,4,27,28,45, ammonia ,578,251,,Emtest2,Emtest2,220.06666564941406,533.533332824707,260.06665802001953,612.599983215332,4,4,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.41062403699781075,0.3233334204356042,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1529,hover_association,2,2,int,12,4,27,28,32, produce ,549,206,,Emtest2,Emtest2,180.06666564941406,508.4833450317383,220.06666564941406,578.5666580200195,3,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34,34,0.4782401621605145,0.22333335876464844,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1534,raw_position_sample,2,2,int,12,4,27,28,14, need ,539,178,382645,Emtest2,Emtest2,150.06666564941406,495.5,170.06666564941406,540.5666656494141,2,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1585,raw_position_sample,2,2,int,12,4,27,28,14, need ,534,166,382696,Emtest2,Emtest2,150.06666564941406,495.5,170.06666564941406,540.5666656494141,2,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1636,raw_position_sample,2,2,int,12,4,27,28,14, need ,523,163,382747,Emtest2,Emtest2,150.06666564941406,495.5,170.06666564941406,540.5666656494141,2,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1685,raw_position_sample,2,2,int,12,4,27,28,14, need ,506,164,382797,Emtest2,Emtest2,150.06666564941406,495.5,170.06666564941406,540.5666656494141,2,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1736,raw_position_sample,2,2,int,12,4,27,28,14, need ,496,159,382848,Emtest2,Emtest2,150.06666564941406,495.5,170.06666564941406,540.5666656494141,2,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1745,hover_association,2,2,int,12,4,27,28,14, need ,539,178,,Emtest2,Emtest2,140.06666564941406,495.50000762939453,180.06666564941406,540.5666580200195,2,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,217,217,0.0110945092717492,0.47333335876464844,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1779,hover_association,2,2,int,12,4,27,28,13, and ,486,149,,Emtest2,Emtest2,140.06666564941406,460.45001220703125,180.06666564941406,495.50000762939453,2,2,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.5292436580785721,0.048333358764648435,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1787,raw_position_sample,2,2,int,12,4,27,28,2, insects ,473,136,382898,Emtest2,Emtest2,110.06666564941406,463.4666748046875,130.06666564941406,524.5000152587891,1,2,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1829,hover_association,2,2,int,12,4,27,28,2, insects ,473,136,,Emtest2,Emtest2,100.06666564941406,463.4666748046875,140.06666564941406,524.5000076293945,1,2,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.008738261055549035,0.7233333587646484,111,,,,,,,,,,,,,,,Emtest2,Emtest2
1837,raw_position_sample,2,2,int,12,4,27,28,1, Edible ,461,126,382948,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,463.4666748046875,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1887,raw_position_sample,2,2,int,12,4,27,28,1, Edible ,454,122,382998,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,463.4666748046875,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1938,raw_position_sample,2,2,int,12,4,27,28,1, Edible ,446,121,383049,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,463.4666748046875,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
1988,raw_position_sample,2,2,int,12,4,27,28,1, Edible ,436,118,383100,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,463.4666748046875,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
2039,raw_position_sample,2,2,int,12,4,27,28,1, Edible ,434,115,383150,Emtest2,Emtest2,110.06666564941406,408.41668701171875,130.06666564941406,463.4666748046875,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
