responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
839,hover_association,2,2,int,12,1,24,25,94, brought ,714,363,hover,12,12,0.7472885155251708,0.573333740234375,105,Emtest2,Emtest2,,,340.066650390625,664.6166763305664,380.066650390625,730.7000198364258,7,5,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
855,hover_association,2,2,int,12,1,24,25,82, Nordic ,658,314,hover,18,18,0.5675046555557591,0.348333740234375,105,Emtest2,Emtest2,,,300.066650390625,625.63330078125,340.066650390625,682.6666641235352,6,6,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
863,raw_position_sample,2,2,int,12,1,24,25,53, supermarket ,585,252,,,,,,,Emtest2,Emtest2,,,230.06666564941406,494.48333740234375,250.06666564941406,599.5666656494141,4,3,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352148,,,,,,,,,,,,,,,Emtest2,Emtest2
872,hover_association,2,2,int,12,1,24,25,53, supermarket ,585,252,hover,16,16,0.8613799127018008,0.7983335110346815,105,Emtest2,Emtest2,,,220.06666564941406,494.4833450317383,260.06665802001953,599.5666580200195,4,3,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
888,hover_association,2,2,int,12,1,24,25,21, crawling ,482,174,hover,17,17,0.04949550418655715,0.8483333587646484,105,Emtest2,Emtest2,,,140.06666564941406,478.4833450317383,180.06666564941406,549.533332824707,2,3,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
905,hover_association,2,2,int,12,1,24,25,19, they ,434,142,hover,16,16,0.6554223310535056,0.048333358764648435,105,Emtest2,Emtest2,,,140.06666564941406,408.41668701171875,180.06666564941406,447.45001220703125,2,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
913,raw_position_sample,2,2,int,12,1,24,25,1, Insects ,412,124,,,,,,,Emtest2,Emtest2,,,110.06666564941406,408.41668701171875,130.06666564941406,470.45001220703125,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352198,,,,,,,,,,,,,,,Emtest2,Emtest2
922,hover_association,2,2,int,12,1,24,25,1, Insects ,412,124,hover,17,17,0.10735567373282591,0.5983333587646484,105,Emtest2,Emtest2,,,100.06666564941406,404.97039116753473,140.06666564941406,470.45001220703125,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emtest2,Emtest2
963,raw_position_sample,2,2,int,12,1,24,25,-1,999,394,92,,,,,,,Emtest2,Emtest2,,,,,,,,,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352248,,,,,,,,,,,,,,,Emtest2,Emtest2
1014,raw_position_sample,2,2,int,12,1,24,25,-1,999,394,83,,,,,,,Emtest2,Emtest2,,,,,,,,,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352299,,,,,,,,,,,,,,,Emtest2,Emtest2
