responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1427,raw_position_sample,2,2,int,27,1,9,10,-1,999,698,353,501229,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1440,hover_association,2,2,int,27,1,9,10,78, counselor ,619,302,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.066650390625,618.6166763305664,340.066650390625,701.7000198364258,6,6,hover,13,13,0.0046137246439361245,0.048333740234375,85,,,,,,,,,,,,,,,EmTest1,EmTest1
1478,raw_position_sample,2,2,int,27,1,9,10,62, Central ,593,282,501280,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.066650390625,539.5499877929688,290.066650390625,602.5999908447266,5,3,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1514,hover_association,2,2,int,27,1,9,10,62, Central ,593,282,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.06665802001953,539.5500030517578,300.066650390625,602.599983215332,5,3,hover,74,74,0.8477401072858987,0.5483336540858562,85,,,,,,,,,,,,,,,EmTest1,EmTest1
1528,raw_position_sample,2,2,int,27,1,9,10,1, Clay ,428,133,501331,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,449.433349609375,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1579,raw_position_sample,2,2,int,27,1,9,10,1, Clay ,426,131,501382,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,449.433349609375,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1632,raw_position_sample,2,2,int,27,1,9,10,1, Clay ,414,128,501435,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,449.433349609375,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1682,raw_position_sample,2,2,int,27,1,9,10,1, Clay ,406,124,501484,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,449.433349609375,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1732,raw_position_sample,2,2,int,27,1,9,10,1, Clay ,406,123,501535,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,449.433349609375,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1782,raw_position_sample,2,2,int,27,1,9,10,1, Clay ,407,122,501585,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,449.433349609375,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1834,raw_position_sample,2,2,int,27,1,9,10,1, Clay ,426,121,501636,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,449.433349609375,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1846,hover_association,2,2,int,27,1,9,10,1, Clay ,428,133,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.9986317952474,140.06666564941406,449.433349609375,1,1,hover,331,331,0.472634220219475,0.5233333587646485,85,,,,,,,,,,,,,,,EmTest1,EmTest1
1862,hover_association,2,2,int,27,1,9,10,2, Cockrell ,462,119,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,449.433349609375,140.06666564941406,519.4666748046875,1,2,hover,16,16,0.17943815113131478,0.47333335876464844,85,,,,,,,,,,,,,,,EmTest1,EmTest1
1880,hover_association,2,2,int,27,1,9,10,3, is ,530,119,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,519.4666748046875,140.06666564941406,537.4666748046875,1,3,hover,18,18,0.5851847330729166,0.47333335876464844,85,,,,,,,,,,,,,,,EmTest1,EmTest1
1883,raw_position_sample,2,2,int,27,1,9,10,4, sitting ,558,119,501686,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,537.4666748046875,130.06666564941406,589.5000152587891,1,4,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1895,hover_association,2,2,int,27,1,9,10,4, sitting ,558,119,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,537.4666748046875,140.06666564941406,589.5000076293945,1,4,hover,16,16,0.3946186815379745,0.47333335876464844,85,,,,,,,,,,,,,,,EmTest1,EmTest1
1913,hover_association,2,2,int,27,1,9,10,5, in ,597,123,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,589.5000076293945,140.06666564941406,608.5166625976562,1,5,hover,17,17,0.3943907266090042,0.5733333587646484,85,,,,,,,,,,,,,,,EmTest1,EmTest1
1934,raw_position_sample,2,2,int,27,1,9,10,6, his ,618,128,501736,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,608.5166625976562,130.06666564941406,636.5333404541016,1,6,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1984,raw_position_sample,2,2,int,27,1,9,10,6, his ,636,131,501787,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,608.5166625976562,130.06666564941406,636.5333404541016,1,6,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1995,hover_association,2,2,int,27,1,9,10,6, his ,610,126,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,608.5166625976562,140.06666564941406,636.533332824707,1,6,hover,83,83,0.9809637326497106,0.7733333587646485,85,,,,,,,,,,,,,,,EmTest1,EmTest1
2034,raw_position_sample,2,2,int,27,1,9,10,7, office ,654,129,501837,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,636.5333251953125,130.06666564941406,684.2499847412109,1,7,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2063,hover_association,2,2,int,27,1,9,10,7, office ,640,131,,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,636.533332824707,140.06666564941406,684.2499923706055,1,7,hover,67,67,0.7851904875959297,0.5733333587646484,85,,,,,,,,,,,,,,,EmTest1,EmTest1
2085,raw_position_sample,2,2,int,27,1,9,10,8, across ,719,114,501888,EmTest1,EmTest1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,684.25,130.06666564941406,742.2833404541016,1,8,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
