responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1189,raw_position_sample,2,1,ele,24,1,15,16,-1,999,705,326,1565183,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1231,hover_association,2,1,ele,24,1,15,16,48, northern ,638,254,,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.06666564941406,582.599983215332,260.06665802001953,654.6833267211914,4,5,hover,16,16,0.768555037685852,0.8483335205714265,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1240,raw_position_sample,2,1,ele,24,1,15,16,33, machine. ,583,200,1565234,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.06666564941406,519.5,210.06666564941406,597.5666656494141,3,3,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1248,hover_association,2,1,ele,24,1,15,16,33, machine. ,583,200,,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.06666564941406,519.5000076293945,220.06666564941406,597.5666580200195,3,3,hover,17,17,0.8134074160075807,0.49833335876464846,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1281,hover_association,2,1,ele,24,1,15,16,18, government ,550,176,,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,496.50000762939453,180.06666564941406,596.5999908447266,2,3,hover,34,34,0.2547452212429513,0.49833335876464846,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1291,raw_position_sample,2,1,ele,24,1,15,16,17, the ,490,146,1565283,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,466.4666748046875,170.06666564941406,496.50001525878906,2,2,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1298,hover_association,2,1,ele,24,1,15,16,17, the ,490,146,,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,466.4666748046875,180.06666564941406,496.50000762939453,2,2,hover,16,16,0.7835735491850816,0.14833335876464843,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1341,raw_position_sample,2,1,ele,24,1,15,16,2, Greek ,454,130,1565334,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,444.45001220703125,130.06666564941406,498.4833526611328,1,2,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1365,hover_association,2,1,ele,24,1,15,16,2, Greek ,476,140,,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,444.45001220703125,140.06666564941406,498.4833450317383,1,2,hover,67,67,0.028685770651926356,0.5983333587646484,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1391,raw_position_sample,2,1,ele,24,1,15,16,1, The ,434,114,1565385,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1442,raw_position_sample,2,1,ele,24,1,15,16,1, The ,422,105,1565435,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1493,raw_position_sample,2,1,ele,24,1,15,16,1, The ,416,102,1565485,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1543,raw_position_sample,2,1,ele,24,1,15,16,1, The ,416,103,1565536,EmTest1,EmTest1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
