responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1377,raw_position_sample,2,1,ele,24,5,19,20,-1,999,718,382,1621350,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1401,hover_association,2,1,ele,24,5,19,20,79, the ,658,332,,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.066650390625,637.6333084106445,340.066650390625,667.6666641235352,6,7,hover,18,18,0.6781357296219108,0.798333740234375,88,,,,,,,,,,,,,,,EmTest1,EmTest1
1417,hover_association,2,1,ele,24,5,19,20,62, began. ,610,288,,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.06665802001953,595.599983215332,300.066650390625,655.6833267211914,5,5,hover,16,16,0.23966736776663683,0.6983336826960912,88,,,,,,,,,,,,,,,EmTest1,EmTest1
1428,raw_position_sample,2,1,ele,24,5,19,20,47, and ,563,242,1621402,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06666564941406,530.183349609375,250.06666564941406,565.2333526611328,4,3,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1434,hover_association,2,1,ele,24,5,19,20,47, and ,563,242,,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.06666564941406,530.1833419799805,260.06665802001953,565.2333450317383,4,3,hover,16,16,0.9362811743998899,0.5483334633509566,88,,,,,,,,,,,,,,,EmTest1,EmTest1
1450,hover_association,2,1,ele,24,5,19,20,33, was ,533,204,,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.06666564941406,504.5166702270508,220.06666564941406,541.533332824707,3,4,hover,18,18,0.7694731986657455,0.5983333587646484,88,,,,,,,,,,,,,,,EmTest1,EmTest1
1467,hover_association,2,1,ele,24,5,19,20,17, People ,502,166,,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,493.45001220703125,180.06666564941406,554.5166702270508,2,2,hover,16,16,0.14001073695838734,0.6483333587646485,88,,,,,,,,,,,,,,,EmTest1,EmTest1
1478,raw_position_sample,2,1,ele,24,5,19,20,16, Efstratios. ,490,151,1621452,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,493.45001220703125,2,1,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1500,hover_association,2,1,ele,24,5,19,20,16, Efstratios. ,490,151,,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,408.41668701171875,180.06666564941406,493.45001220703125,2,1,hover,33,33,0.8653467663327079,0.048333358764648435,88,,,,,,,,,,,,,,,EmTest1,EmTest1
1517,hover_association,2,1,ele,24,5,19,20,2, are ,472,130,,EmTest1,EmTest1,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,467.4666748046875,140.06666564941406,498.50000762939453,1,2,hover,17,17,0.14607922458471223,0.7483333587646485,88,,,,,,,,,,,,,,,EmTest1,EmTest1
