responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1694,raw_position_sample,2,1,ele,4,4,25,26,77, dangerous ,682,338,1715931,EmTest1,EmTest1,310.066650390625,624.6500244140625,330.066650390625,714.7666931152344,6,7,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1740,hover_association,2,1,ele,4,4,25,26,77, dangerous ,682,338,,EmTest1,EmTest1,300.066650390625,624.6500244140625,340.066650390625,714.7666778564453,6,7,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49,49,0.42555925149236734,0.648333740234375,78,,,,,,,,,,,,,,,EmTest1,EmTest1
1745,raw_position_sample,2,1,ele,4,4,25,26,48, children ,558,226,1715981,EmTest1,EmTest1,230.06666564941406,528.5333251953125,250.06666564941406,596.5999908447266,4,4,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1752,hover_association,2,1,ele,4,4,25,26,48, children ,558,226,,EmTest1,EmTest1,220.06666564941406,528.533332824707,260.06665802001953,596.599983215332,4,4,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,12,12,0.4329090238198572,0.14833338705699675,78,,,,,,,,,,,,,,,EmTest1,EmTest1
1785,hover_association,2,1,ele,4,4,25,26,33, preparing ,548,212,,EmTest1,EmTest1,180.06666564941406,507.51666259765625,220.06666564941406,588.6166839599609,3,3,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34,34,0.3018906406074464,0.2733333587646484,78,,,,,,,,,,,,,,,EmTest1,EmTest1
1795,raw_position_sample,2,1,ele,4,4,25,26,15, children ,514,174,1716032,EmTest1,EmTest1,150.06666564941406,454.45001220703125,170.06666564941406,522.5166778564453,2,2,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1846,raw_position_sample,2,1,ele,4,4,25,26,15, children ,488,168,1716083,EmTest1,EmTest1,150.06666564941406,454.45001220703125,170.06666564941406,522.5166778564453,2,2,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1884,hover_association,2,1,ele,4,4,25,26,15, children ,514,174,,EmTest1,EmTest1,140.06666564941406,454.45001220703125,180.06666564941406,522.5166702270508,2,2,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99,99,0.15499494319033297,0.7483333587646485,78,,,,,,,,,,,,,,,EmTest1,EmTest1
1897,raw_position_sample,2,1,ele,4,4,25,26,14, more ,452,172,1716133,EmTest1,EmTest1,150.06666564941406,408.41668701171875,170.06666564941406,454.45001220703125,2,1,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1936,hover_association,2,1,ele,4,4,25,26,14, more ,452,172,,EmTest1,EmTest1,140.06666564941406,408.41668701171875,180.06666564941406,454.45001220703125,2,1,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.20818207130640007,0.8483333587646484,78,,,,,,,,,,,,,,,EmTest1,EmTest1
