responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
901,raw_position_sample,2,1,ele,24,4,18,19,99, expensive ,738,364,1601124,EmTest1,EmTest1,350.066650390625,701.36669921875,370.066650390625,787.4500274658203,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
954,raw_position_sample,2,1,ele,24,4,18,19,99, expensive ,738,359,1601176,EmTest1,EmTest1,350.066650390625,701.36669921875,370.066650390625,787.4500274658203,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1004,raw_position_sample,2,1,ele,24,4,18,19,99, expensive ,738,358,1601226,EmTest1,EmTest1,350.066650390625,701.36669921875,370.066650390625,787.4500274658203,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1054,raw_position_sample,2,1,ele,24,4,18,19,99, expensive ,738,358,1601277,EmTest1,EmTest1,350.066650390625,701.36669921875,370.066650390625,787.4500274658203,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1105,raw_position_sample,2,1,ele,24,4,18,19,99, expensive ,738,358,1601327,EmTest1,EmTest1,350.066650390625,701.36669921875,370.066650390625,787.4500274658203,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1155,raw_position_sample,2,1,ele,24,4,18,19,99, expensive ,740,356,1601378,EmTest1,EmTest1,350.066650390625,701.36669921875,370.066650390625,787.4500274658203,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1205,raw_position_sample,2,1,ele,24,4,18,19,99, expensive ,740,356,1601428,EmTest1,EmTest1,350.066650390625,701.36669921875,370.066650390625,787.4500274658203,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1256,raw_position_sample,2,1,ele,24,4,18,19,99, expensive ,740,356,1601478,EmTest1,EmTest1,350.066650390625,701.36669921875,370.066650390625,787.4500274658203,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1302,hover_association,2,1,ele,24,4,18,19,99, expensive ,739,373,,EmTest1,EmTest1,340.066650390625,701.3666763305664,380.066650390625,787.4500198364258,7,9,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,427,427,0.40232317030153725,0.023333740234375,132,,,,,,,,,,,,,,,EmTest1,EmTest1
1306,raw_position_sample,2,1,ele,24,4,18,19,84, island ,727,327,1601529,EmTest1,EmTest1,310.066650390625,724.6666870117188,330.066650390625,776.7166748046875,6,7,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1318,hover_association,2,1,ele,24,4,18,19,84, island ,727,327,,EmTest1,EmTest1,300.066650390625,724.6666641235352,340.066650390625,776.7166748046875,6,7,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.04482873002194715,0.673333740234375,132,,,,,,,,,,,,,,,EmTest1,EmTest1
1334,hover_association,2,1,ele,24,4,18,19,83, the ,714,310,,EmTest1,EmTest1,300.066650390625,694.63330078125,340.066650390625,724.6666641235352,6,6,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.6448395072516857,0.248333740234375,132,,,,,,,,,,,,,,,EmTest1,EmTest1
1352,hover_association,2,1,ele,24,4,18,19,69, Food ,670,270,,EmTest1,EmTest1,260.06665802001953,656.6166763305664,300.066650390625,702.6666946411133,5,7,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.29062580560078516,0.24833359686538636,132,,,,,,,,,,,,,,,EmTest1,EmTest1
1356,raw_position_sample,2,1,ele,24,4,18,19,49, bigger ,624,240,1601579,EmTest1,EmTest1,230.06666564941406,589.5,250.06666564941406,644.5666656494141,4,6,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1369,hover_association,2,1,ele,24,4,18,19,49, bigger ,624,240,,EmTest1,EmTest1,220.06666564941406,589.5000076293945,260.06665802001953,644.5666580200195,4,6,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.6265133638213635,0.4983334538142116,132,,,,,,,,,,,,,,,EmTest1,EmTest1
