responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1718,raw_position_sample,2,1,ele,15,3,28,29,74, when ,679,338,1766752,EmTest1,EmTest1,310.066650390625,662.63330078125,330.066650390625,710.6833038330078,6,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1720,hover_association,2,1,ele,15,3,28,29,74, when ,679,338,,EmTest1,EmTest1,300.066650390625,662.63330078125,340.066650390625,710.6833267211914,6,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,18,18,0.3406179059967009,0.948333740234375,81,,,,,,,,,,,,,,,EmTest1,EmTest1
1737,hover_association,2,1,ele,15,3,28,29,58, after ,634,298,,EmTest1,EmTest1,260.06665802001953,601.599983215332,300.066650390625,642.63330078125,5,4,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.7896026620957217,0.9483337303798162,81,,,,,,,,,,,,,,,EmTest1,EmTest1
1753,hover_association,2,1,ele,15,3,28,29,45, The ,569,238,,EmTest1,EmTest1,220.06666564941406,561.2333450317383,260.06665802001953,597.2666625976562,4,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.21554093524843218,0.44833344427746663,81,,,,,,,,,,,,,,,EmTest1,EmTest1
1769,raw_position_sample,2,1,ele,15,3,28,29,30, while ,530,205,1766803,EmTest1,EmTest1,190.06666564941406,502.5,210.06666564941406,548.5333404541016,3,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1786,hover_association,2,1,ele,15,3,28,29,30, while ,530,205,,EmTest1,EmTest1,180.06666564941406,502.50000762939453,220.06666564941406,548.533332824707,3,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34,34,0.0977551013643415,0.14833335876464843,81,,,,,,,,,,,,,,,EmTest1,EmTest1
1818,raw_position_sample,2,1,ele,15,3,28,29,16, oxytocin ,472,162,1766852,EmTest1,EmTest1,150.06666564941406,458.4666748046875,170.06666564941406,529.5166778564453,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1853,hover_association,2,1,ele,15,3,28,29,16, oxytocin ,485,169,,EmTest1,EmTest1,140.06666564941406,458.4666748046875,180.06666564941406,529.5166702270508,2,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66,66,0.021580933062662514,0.49833335876464846,81,,,,,,,,,,,,,,,EmTest1,EmTest1
1869,raw_position_sample,2,1,ele,15,3,28,29,15, either ,458,160,1766903,EmTest1,EmTest1,150.06666564941406,408.41668701171875,170.06666564941406,458.4666748046875,2,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1921,raw_position_sample,2,1,ele,15,3,28,29,15, either ,435,163,1766955,EmTest1,EmTest1,150.06666564941406,408.41668701171875,170.06666564941406,458.4666748046875,2,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1972,raw_position_sample,2,1,ele,15,3,28,29,15, either ,432,162,1767006,EmTest1,EmTest1,150.06666564941406,408.41668701171875,170.06666564941406,458.4666748046875,2,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2022,raw_position_sample,2,1,ele,15,3,28,29,15, either ,431,149,1767056,EmTest1,EmTest1,150.06666564941406,408.41668701171875,170.06666564941406,458.4666748046875,2,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2053,hover_association,2,1,ele,15,3,28,29,15, either ,458,160,,EmTest1,EmTest1,140.06666564941406,408.41668701171875,180.06666564941406,458.4666748046875,2,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,200,200,0.39127508021155605,0.048333358764648435,81,,,,,,,,,,,,,,,EmTest1,EmTest1
2073,raw_position_sample,2,1,ele,15,3,28,29,1, Scientists ,424,131,1767107,EmTest1,EmTest1,110.06666564941406,408.41668701171875,130.06666564941406,490.45001220703125,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2124,raw_position_sample,2,1,ele,15,3,28,29,1, Scientists ,423,130,1767157,EmTest1,EmTest1,110.06666564941406,408.41668701171875,130.06666564941406,490.45001220703125,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2174,raw_position_sample,2,1,ele,15,3,28,29,1, Scientists ,423,127,1767208,EmTest1,EmTest1,110.06666564941406,408.41668701171875,130.06666564941406,490.45001220703125,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2225,raw_position_sample,2,1,ele,15,3,28,29,1, Scientists ,434,124,1767258,EmTest1,EmTest1,110.06666564941406,408.41668701171875,130.06666564941406,490.45001220703125,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2275,raw_position_sample,2,1,ele,15,3,28,29,1, Scientists ,472,121,1767309,EmTest1,EmTest1,110.06666564941406,408.41668701171875,130.06666564941406,490.45001220703125,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2320,hover_association,2,1,ele,15,3,28,29,1, Scientists ,426,136,,EmTest1,EmTest1,100.06666564941406,404.9986317952474,140.06666564941406,490.45001220703125,1,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,267,267,0.9713285824614556,0.5483333587646484,81,,,,,,,,,,,,,,,EmTest1,EmTest1
2325,raw_position_sample,2,1,ele,15,3,28,29,2, tested ,502,122,1767359,EmTest1,EmTest1,110.06666564941406,490.45001220703125,130.06666564941406,544.5000152587891,1,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2370,hover_association,2,1,ele,15,3,28,29,2, tested ,502,122,,EmTest1,EmTest1,100.06666564941406,490.45001220703125,140.06666564941406,544.5000076293945,1,2,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,51,51,0.879740829234092,0.6483333587646485,81,,,,,,,,,,,,,,,EmTest1,EmTest1
2375,raw_position_sample,2,1,ele,15,3,28,29,3, 17 ,552,127,1767410,EmTest1,EmTest1,110.06666564941406,544.5,130.06666564941406,569.5333404541016,1,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2404,hover_association,2,1,ele,15,3,28,29,3, 17 ,552,127,,EmTest1,EmTest1,100.06666564941406,544.5000076293945,140.06666564941406,569.533332824707,1,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.8189080839505932,0.6983333587646484,81,,,,,,,,,,,,,,,EmTest1,EmTest1
2427,raw_position_sample,2,1,ele,15,3,28,29,4, young ,593,129,1767460,EmTest1,EmTest1,110.06666564941406,569.5333251953125,130.06666564941406,623.5999908447266,1,4,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2453,hover_association,2,1,ele,15,3,28,29,4, young ,577,130,,EmTest1,EmTest1,100.06666564941406,569.533332824707,140.06666564941406,623.599983215332,1,4,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.6929718579679125,0.6983333587646484,81,,,,,,,,,,,,,,,EmTest1,EmTest1
2477,raw_position_sample,2,1,ele,15,3,28,29,5, people ,646,124,1767510,EmTest1,EmTest1,110.06666564941406,623.5999755859375,130.06666564941406,682.6833038330078,1,5,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2527,raw_position_sample,2,1,ele,15,3,28,29,5, people ,677,123,1767560,EmTest1,EmTest1,110.06666564941406,623.5999755859375,130.06666564941406,682.6833038330078,1,5,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2536,hover_association,2,1,ele,15,3,28,29,5, people ,624,126,,EmTest1,EmTest1,100.06666564941406,623.599983215332,140.06666564941406,682.6833267211914,1,5,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,82,82,0.9038083090096656,0.5733333587646484,81,,,,,,,,,,,,,,,EmTest1,EmTest1
2578,raw_position_sample,2,1,ele,15,3,28,29,6, aged ,710,123,1767611,EmTest1,EmTest1,110.06666564941406,682.683349609375,130.06666564941406,727.7500152587891,1,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2603,hover_association,2,1,ele,15,3,28,29,6, aged ,685,123,,EmTest1,EmTest1,100.06666564941406,682.6833267211914,140.06666564941406,727.7500076293945,1,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67,67,0.8724111136316697,0.5483333587646484,81,,,,,,,,,,,,,,,EmTest1,EmTest1
2628,raw_position_sample,2,1,ele,15,3,28,29,7, eight ,753,118,1767662,EmTest1,EmTest1,110.06666564941406,727.75,130.06666564941406,771.8000030517578,1,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
2654,hover_association,2,1,ele,15,3,28,29,7, eight ,741,119,,EmTest1,EmTest1,100.06666564941406,727.7500076293945,140.06666564941406,771.7999954223633,1,7,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,51,51,0.8683315089751494,0.42333335876464845,81,,,,,,,,,,,,,,,EmTest1,EmTest1
2670,hover_association,2,1,ele,15,3,28,29,8, to ,783,115,,EmTest1,EmTest1,100.06666564941406,771.7999954223633,140.06666564941406,791.816650390625,1,8,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.5595342776000972,0.37333335876464846,81,,,,,,,,,,,,,,,EmTest1,EmTest1
