responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
893,hover_association,2,2,int,23,4,8,9,100, and ,733,398,hover,17,17,0.4645741294433348,0.448333740234375,101,EmTest1,EmTest1,,,380.066650390625,716.716682434082,420.066650390625,751.7666702270508,8,6,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
895,raw_position_sample,2,2,int,23,4,8,9,87, matched ,688,373,,,,,,,EmTest1,EmTest1,,,350.066650390625,648.566650390625,370.066650390625,722.6333160400391,7,6,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490199,,,,,,,,,,,,,,,EmTest1,EmTest1
946,raw_position_sample,2,2,int,23,4,8,9,87, matched ,662,355,,,,,,,EmTest1,EmTest1,,,350.066650390625,648.566650390625,370.066650390625,722.6333160400391,7,6,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490250,,,,,,,,,,,,,,,EmTest1,EmTest1
982,hover_association,2,2,int,23,4,8,9,87, matched ,688,373,hover,89,89,0.18136837773541895,0.373333740234375,101,EmTest1,EmTest1,,,340.066650390625,648.566650390625,380.066650390625,722.6333084106445,7,6,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
996,hover_association,2,2,int,23,4,8,9,2, top ,443,134,hover,13,13,0.18534911983351826,0.8483333587646484,101,EmTest1,EmTest1,,,100.06666564941406,437.433349609375,140.06666564941406,467.4666748046875,1,2,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
999,raw_position_sample,2,2,int,23,4,8,9,1, On ,430,118,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490302,,,,,,,,,,,,,,,EmTest1,EmTest1
1049,raw_position_sample,2,2,int,23,4,8,9,1, On ,416,110,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490353,,,,,,,,,,,,,,,EmTest1,EmTest1
1099,raw_position_sample,2,2,int,23,4,8,9,1, On ,413,110,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490403,,,,,,,,,,,,,,,EmTest1,EmTest1
1150,raw_position_sample,2,2,int,23,4,8,9,1, On ,413,112,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490454,,,,,,,,,,,,,,,EmTest1,EmTest1
1200,raw_position_sample,2,2,int,23,4,8,9,1, On ,422,123,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490505,,,,,,,,,,,,,,,EmTest1,EmTest1
1251,raw_position_sample,2,2,int,23,4,8,9,1, On ,428,130,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490554,,,,,,,,,,,,,,,EmTest1,EmTest1
1303,raw_position_sample,2,2,int,23,4,8,9,1, On ,429,130,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490606,,,,,,,,,,,,,,,EmTest1,EmTest1
1352,raw_position_sample,2,2,int,23,4,8,9,1, On ,429,130,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490656,,,,,,,,,,,,,,,EmTest1,EmTest1
1402,raw_position_sample,2,2,int,23,4,8,9,1, On ,430,127,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490706,,,,,,,,,,,,,,,EmTest1,EmTest1
1430,hover_association,2,2,int,23,4,8,9,1, On ,430,118,hover,433,433,0.8641899220811273,0.6483333587646485,101,EmTest1,EmTest1,,,100.06666564941406,404.7896041870117,140.06666564941406,437.433349609375,1,1,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1453,raw_position_sample,2,2,int,23,4,8,9,2, top ,453,122,,,,,,,EmTest1,EmTest1,,,110.06666564941406,437.433349609375,130.06666564941406,467.4666748046875,1,2,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490756,,,,,,,,,,,,,,,EmTest1,EmTest1
1462,hover_association,2,2,int,23,4,8,9,2, top ,439,124,hover,33,33,0.5183125840842489,0.5483333587646484,101,EmTest1,EmTest1,,,100.06666564941406,437.433349609375,140.06666564941406,467.4666748046875,1,2,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1478,hover_association,2,2,int,23,4,8,9,3, of ,478,118,hover,17,17,0.526227643051122,0.4483333587646484,101,EmTest1,EmTest1,,,100.06666564941406,467.4666748046875,140.06666564941406,487.4833450317383,1,3,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1503,raw_position_sample,2,2,int,23,4,8,9,4, the ,515,115,,,,,,,EmTest1,EmTest1,,,110.06666564941406,487.48333740234375,130.06666564941406,517.5166625976562,1,4,intermediate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490807,,,,,,,,,,,,,,,EmTest1,EmTest1
