responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1081,hover_association,2,1,ele,24,6,20,21,79, years ,691,316,hover,9,9,0.5237936011412041,0.398333740234375,90,EmTest1,EmTest1,,,300.066650390625,665.3166580200195,340.066650390625,714.349983215332,6,5,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1099,raw_position_sample,2,1,ele,24,6,20,21,65," example, ",665,296,,,,,,,EmTest1,EmTest1,,,270.066650390625,608.5499877929688,290.066650390625,686.6166534423828,5,6,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638608,,,,,,,,,,,,,,,EmTest1,EmTest1
1100,hover_association,2,1,ele,24,6,20,21,65," example, ",665,296,hover,20,20,0.7230998683880947,0.8983337208430712,90,EmTest1,EmTest1,,,260.06665802001953,608.5499877929688,300.066650390625,686.6166763305664,5,6,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1130,hover_association,2,1,ele,24,6,20,21,32, have ,571,218,hover,29,29,0.23874378412119324,0.5983333587646484,90,EmTest1,EmTest1,,,180.06666564941406,540.4833374023438,220.06666564941406,584.533332824707,3,5,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1150,raw_position_sample,2,1,ele,24,6,20,21,16, scene ,494,163,,,,,,,EmTest1,EmTest1,,,150.06666564941406,475.48333740234375,170.06666564941406,528.5333404541016,2,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638659,,,,,,,,,,,,,,,EmTest1,EmTest1
1180,hover_association,2,1,ele,24,6,20,21,16, scene ,513,174,hover,50,50,0.0851396042896047,0.37333335876464846,90,EmTest1,EmTest1,,,140.06666564941406,475.4833450317383,180.06666564941406,528.533332824707,2,2,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1200,raw_position_sample,2,1,ele,24,6,20,21,15, nightlife ,461,146,,,,,,,EmTest1,EmTest1,,,150.06666564941406,408.41668701171875,170.06666564941406,475.4833526611328,2,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638709,,,,,,,,,,,,,,,EmTest1,EmTest1
1230,hover_association,2,1,ele,24,6,20,21,15, nightlife ,466,149,hover,51,51,0.6945822911643523,0.09833335876464844,90,EmTest1,EmTest1,,,140.06666564941406,408.41668701171875,180.06666564941406,475.4833450317383,2,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1251,raw_position_sample,2,1,ele,24,6,20,21,1, Lemnos ,439,138,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,477.4833526611328,1,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638760,,,,,,,,,,,,,,,EmTest1,EmTest1
1301,raw_position_sample,2,1,ele,24,6,20,21,1, Lemnos ,434,134,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,477.4833526611328,1,1,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638810,,,,,,,,,,,,,,,EmTest1,EmTest1
