responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1248,raw_position_sample,2,1,ele,24,3,17,18,68, end ,638,297,1590952,EmTest1,EmTest1,270.066650390625,624.5833129882812,290.066650390625,659.6333160400391,5,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1253,hover_association,2,1,ele,24,3,17,18,68, end ,638,297,,EmTest1,EmTest1,260.06665802001953,624.5833129882812,300.06664276123047,659.6333084106445,5,6,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.38278712593378467,0.9233339017234428,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1270,hover_association,2,1,ele,24,3,17,18,66, it ,582,265,,EmTest1,EmTest1,260.06665802001953,580.5833129882812,300.06664276123047,594.5833129882812,5,4,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.10119192940848214,0.12333359654754507,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1286,hover_association,2,1,ele,24,3,17,18,48, when ,526,234,,EmTest1,EmTest1,220.06666564941406,493.4833450317383,260.06665802001953,541.533332824707,4,3,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.6767255614791217,0.34833342520397664,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1298,raw_position_sample,2,1,ele,24,3,17,18,31, feels ,450,190,1591003,EmTest1,EmTest1,190.06666564941406,408.41668701171875,210.06666564941406,451.45001220703125,3,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1303,hover_association,2,1,ele,24,3,17,18,31, feels ,450,190,,EmTest1,EmTest1,180.06666564941406,408.41668701171875,220.06666564941406,451.45001220703125,3,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,18,18,0.9663048997387449,0.24833335876464843,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1319,hover_association,2,1,ele,24,3,17,18,16, this ,418,170,,EmTest1,EmTest1,140.06666564941406,408.41668701171875,180.06666564941406,441.433349609375,2,1,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.29025686530053885,0.7483333587646485,73,,,,,,,,,,,,,,,EmTest1,EmTest1
1348,raw_position_sample,2,1,ele,24,3,17,18,-1,999,384,145,1591052,EmTest1,EmTest1,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1398,raw_position_sample,2,1,ele,24,3,17,18,-1,999,376,135,1591103,EmTest1,EmTest1,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1449,raw_position_sample,2,1,ele,24,3,17,18,-1,999,375,134,1591153,EmTest1,EmTest1,,,,,,,elementary,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
