responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,ProlificId,ProlificID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
1238,hover_association,2,1,ele,15,1,26,27,82, interacting ,716,359,hover,20,20,0.25298005466833223,0.473333740234375,100,EmTest1,EmTest1,,,340.066650390625,693.7166748046875,380.066650390625,781.8000030517578,7,7,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1256,raw_position_sample,2,1,ele,15,1,26,27,68, there ,647,315,,,,,,,EmTest1,EmTest1,,,310.066650390625,639.5499877929688,330.066650390625,685.5999908447266,6,5,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729369,,,,,,,,,,,,,,,EmTest1,EmTest1
1262,hover_association,2,1,ele,15,1,26,27,68, there ,673,332,hover,26,26,0.16178095434540038,0.373333740234375,100,EmTest1,EmTest1,,,300.066650390625,639.5499877929688,340.066650390625,685.599983215332,6,5,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1275,hover_association,2,1,ele,15,1,26,27,53, other ,577,264,hover,12,12,0.20521188018815534,0.09833356825515141,100,EmTest1,EmTest1,,,260.06665802001953,567.5499954223633,300.066650390625,613.599983215332,5,4,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1291,hover_association,2,1,ele,15,1,26,27,40, could ,532,226,hover,17,17,0.23968070539129196,0.14833338705699675,100,EmTest1,EmTest1,,,220.06666564941406,520.4833450317383,260.06665802001953,568.533332824707,4,4,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1306,raw_position_sample,2,1,ele,15,1,26,27,26, autistic ,499,196,,,,,,,EmTest1,EmTest1,,,190.06666564941406,483.4666748046875,210.06666564941406,544.5000152587891,3,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729420,,,,,,,,,,,,,,,EmTest1,EmTest1
1308,hover_association,2,1,ele,15,1,26,27,26, autistic ,499,196,hover,17,17,0.25450560335490024,0.3983333587646484,100,EmTest1,EmTest1,,,180.06666564941406,483.4666748046875,220.06666564941406,544.5000076293945,3,3,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1357,raw_position_sample,2,1,ele,15,1,26,27,12, oxytocin ,437,142,,,,,,,EmTest1,EmTest1,,,150.06666564941406,408.41668701171875,170.06666564941406,479.4666748046875,2,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729470,,,,,,,,,,,,,,,EmTest1,EmTest1
1359,hover_association,2,1,ele,15,1,26,27,12, oxytocin ,462,163,hover,50,50,0.4022986333448732,0.048333358764648435,100,EmTest1,EmTest1,,,140.06666564941406,408.41668701171875,180.06666564941406,479.4666748046875,2,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest1,EmTest1
1407,raw_position_sample,2,1,ele,15,1,26,27,1, American ,421,130,,,,,,,EmTest1,EmTest1,,,110.06666564941406,408.41668701171875,130.06666564941406,489.4666748046875,1,1,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729521,,,,,,,,,,,,,,,EmTest1,EmTest1
