responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
543,raw_position_sample,2,1,ele,6,1,6,7,-1,999,368,87,294644.60000002384,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
593,raw_position_sample,2,1,ele,6,1,6,7,-1,999,399,95,294694.7000000477,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
643,raw_position_sample,2,1,ele,6,1,6,7,-1,999,405,98,294744.10000002384,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
694,raw_position_sample,2,1,ele,6,1,6,7,-1,999,406,99,294795,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
743,raw_position_sample,2,1,ele,6,1,6,7,1, On ,413,105,294844.2000000477,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,429.390625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
793,raw_position_sample,2,1,ele,6,1,6,7,1, On ,421,113,294894.10000002384,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,429.390625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
844,raw_position_sample,2,1,ele,6,1,6,7,1, On ,422,114,294945.2999999523,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,429.390625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
895,raw_position_sample,2,1,ele,6,1,6,7,1, On ,422,114,294996.10000002384,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,429.390625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
945,raw_position_sample,2,1,ele,6,1,6,7,1, On ,422,114,295046,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,429.390625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
994,raw_position_sample,2,1,ele,6,1,6,7,1, On ,422,114,295095.7000000477,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,429.390625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1044,raw_position_sample,2,1,ele,6,1,6,7,1, On ,422,114,295145.7000000477,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,429.390625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1093,raw_position_sample,2,1,ele,6,1,6,7,1, On ,427,114,295194.5,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,429.390625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1098,hover_association,2,1,ele,6,1,6,7,1, On ,407,100,,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,396.748046875,139.5234375,429.390625,1,1,hover,400.10000002384186,400.10000002384186,0.9267635971997846,0.3619140625,142,,,,,,,,,,,,,,,raiTest,raiTest
1143,raw_position_sample,2,1,ele,6,1,6,7,2, the ,457,114,295244.7999999523,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,429.390625,129.7734375,459.4140625,1,2,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1149,hover_association,2,1,ele,6,1,6,7,2, the ,436,114,,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,429.390625,139.5234375,459.4140625,1,2,hover,51,51,0.9195940671350508,0.3619140625,142,,,,,,,,,,,,,,,raiTest,raiTest
1165,hover_association,2,1,ele,6,1,6,7,3, top ,478,114,,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,459.4140625,139.5234375,489.4375,1,3,hover,15.700000047683716,15.700000047683716,0.6190476190476191,0.3619140625,142,,,,,,,,,,,,,,,raiTest,raiTest
1182,hover_association,2,1,ele,6,1,6,7,4, of ,498,114,,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,489.4375,139.5234375,509.453125,1,4,hover,17.699999928474426,17.699999928474426,0.4277907884465261,0.3619140625,142,,,,,,,,,,,,,,,raiTest,raiTest
1193,raw_position_sample,2,1,ele,6,1,6,7,5, a ,520,114,295294.7000000477,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,509.453125,129.7734375,524.46875,1,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1199,hover_association,2,1,ele,6,1,6,7,5, a ,520,114,,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,509.453125,139.5234375,524.46875,1,5,hover,16.600000023841858,16.600000023841858,0.7023933402705516,0.3619140625,142,,,,,,,,,,,,,,,raiTest,raiTest
1216,hover_association,2,1,ele,6,1,6,7,6," hill, ",542,114,,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,524.46875,139.5234375,556.484375,1,6,hover,16.700000047683716,16.700000047683716,0.5475841874084919,0.3619140625,142,,,,,,,,,,,,,,,raiTest,raiTest
1243,raw_position_sample,2,1,ele,6,1,6,7,7, above ,587,115,295344.60000002384,raiTest,raiTest,elementary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,556.484375,129.7734375,610.53125,1,7,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
