responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
640,raw_position_sample,2,1,ele,13,5,5,6,-1,999,356,84,267498,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
686,raw_position_sample,2,1,ele,13,5,5,6,-1,999,365,92,267543.89999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
735,raw_position_sample,2,1,ele,13,5,5,6,-1,999,371,98,267593.89999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
785,raw_position_sample,2,1,ele,13,5,5,6,-1,999,379,105,267643.89999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
835,raw_position_sample,2,1,ele,13,5,5,6,-1,999,394,115,267693.89999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
885,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,418,121,267743.7999999523,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
936,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,431,121,267794.7000000477,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
987,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,434,121,267845.7999999523,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1037,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,434,121,267895.7000000477,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1087,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,434,121,267945,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1137,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,434,121,267995.39999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1187,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,434,121,268045.39999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1238,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,434,121,268096,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1286,raw_position_sample,2,1,ele,13,5,5,6,1, Workers ,448,121,268144.10000002384,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,472.0625,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1324,hover_association,2,1,ele,13,5,5,6,1, Workers ,405,119,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,396.3923611111111,139.5234375,472.0625,1,1,hover,472.39999997615814,472.39999997615814,0.8934520258798697,0.5369140625,82,,,,,,,,,,,,,,,raiTest,raiTest
1336,raw_position_sample,2,1,ele,13,5,5,6,2, are ,478,121,268194,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,472.0625,129.7734375,503.0859375,1,2,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1358,hover_association,2,1,ele,13,5,5,6,2, are ,478,121,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,472.0625,139.5234375,503.0859375,1,2,hover,33.300000071525574,33.300000071525574,0.6426592797783933,0.5369140625,82,,,,,,,,,,,,,,,raiTest,raiTest
1386,raw_position_sample,2,1,ele,13,5,5,6,3, scared ,517,122,268244,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,503.0859375,129.7734375,562.1171875,1,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1436,raw_position_sample,2,1,ele,13,5,5,6,3, scared ,552,126,268294.60000002384,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,503.0859375,129.7734375,562.1171875,1,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1442,hover_association,2,1,ele,13,5,5,6,3, scared ,504,121,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,503.0859375,139.5234375,562.1171875,1,3,hover,84.29999995231628,84.29999995231628,0.8286130227633669,0.6619140625,82,,,,,,,,,,,,,,,raiTest,raiTest
1486,raw_position_sample,2,1,ele,13,5,5,6,4, that ,586,130,268344.7000000477,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,562.1171875,129.7734375,597.1484375,1,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1492,hover_association,2,1,ele,13,5,5,6,4, that ,563,128,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,562.1171875,139.5234375,597.1484375,1,4,hover,49.89999997615814,49.89999997615814,0.681757359500446,0.7619140625,82,,,,,,,,,,,,,,,raiTest,raiTest
1536,raw_position_sample,2,1,ele,13,5,5,6,5, their ,618,131,268394,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,597.1484375,129.7734375,637.171875,1,5,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1574,hover_association,2,1,ele,13,5,5,6,5, their ,598,130,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,597.1484375,139.5234375,637.171875,1,5,hover,82.60000002384186,82.60000002384186,0.8957642006636737,0.8369140625,82,,,,,,,,,,,,,,,raiTest,raiTest
1586,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,644,134,268444.2999999523,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1637,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,662,134,268495,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1687,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,680,134,268545,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1737,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,695,134,268594.89999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1786,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,705,134,268644,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1837,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,714,132,268695,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1886,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,716,131,268744.7999999523,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1938,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,716,131,268795.89999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1987,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,716,131,268845.10000002384,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2037,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,716,131,268895.60000002384,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2086,raw_position_sample,2,1,ele,13,5,5,6,6, colleagues ,717,131,268944.2999999523,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,637.171875,129.7734375,728.2421875,1,6,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2125,hover_association,2,1,ele,13,5,5,6,6, colleagues ,644,134,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,637.171875,139.5234375,728.2421875,1,6,hover,550.8999999761581,550.8999999761581,0.9643990735180579,0.7869140625,82,,,,,,,,,,,,,,,raiTest,raiTest
2136,raw_position_sample,2,1,ele,13,5,5,6,7, will ,733,130,268994.7999999523,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,728.2421875,129.7734375,758.2421875,1,7,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2175,hover_association,2,1,ele,13,5,5,6,7, will ,733,130,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,728.2421875,139.5234375,758.2421875,1,7,hover,49.800000071525574,49.800000071525574,0.7252604166666666,0.7619140625,82,,,,,,,,,,,,,,,raiTest,raiTest
2186,raw_position_sample,2,1,ele,13,5,5,6,8, think ,760,130,269044.5,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,758.2421875,129.7734375,801.265625,1,8,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2236,raw_position_sample,2,1,ele,13,5,5,6,8, think ,788,130,269093.89999997616,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,758.2421875,129.7734375,801.265625,1,8,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2258,hover_association,2,1,ele,13,5,5,6,8, think ,760,130,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,758.2421875,139.5234375,801.265625,1,8,hover,83.5,83.5,0.854367169057563,0.7869140625,82,,,,,,,,,,,,,,,raiTest,raiTest
2286,raw_position_sample,2,1,ele,13,5,5,6,9, they ,810,133,269144.5,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,801.265625,129.7734375,840.2890625,1,9,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2336,raw_position_sample,2,1,ele,13,5,5,6,9, they ,833,135,269194.2000000477,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,801.265625,129.7734375,840.2890625,1,9,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2358,hover_association,2,1,ele,13,5,5,6,9, they ,802,132,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,801.265625,139.5234375,840.2890625,1,9,hover,100,100,0.9669669669669669,0.8869140625,82,,,,,,,,,,,,,,,raiTest,raiTest
2386,raw_position_sample,2,1,ele,13,5,5,6,10, are ,850,135,269244.10000002384,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,840.2890625,129.7734375,871.3125,1,10,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2436,raw_position_sample,2,1,ele,13,5,5,6,10, are ,865,135,269294,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,840.2890625,129.7734375,871.3125,1,10,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
2458,hover_association,2,1,ele,13,5,5,6,10, are ,845,135,,raiTest,raiTest,elementary,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,840.2890625,139.5234375,871.3125,1,10,hover,99.89999997615814,99.89999997615814,0.9254595819692772,0.8869140625,82,,,,,,,,,,,,,,,raiTest,raiTest
