responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
562,raw_position_sample,2,1,ele,6,4,9,10,-1,999,349,87,423845.2999999523,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
611,raw_position_sample,2,1,ele,6,4,9,10,-1,999,363,96,423894.10000002384,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
661,raw_position_sample,2,1,ele,6,4,9,10,-1,999,375,104,423944,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
711,raw_position_sample,2,1,ele,6,4,9,10,-1,999,386,109,423994.2999999523,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
761,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,399,113,424044.60000002384,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
811,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,408,114,424094.2000000477,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
863,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,410,114,424145.89999997616,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
912,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,410,114,424195.5,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
962,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,410,114,424245.7000000477,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1012,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,410,114,424295.60000002384,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1062,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,410,114,424344.7999999523,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1112,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,410,114,424395.2999999523,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1162,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,414,114,424444.7999999523,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1211,raw_position_sample,2,1,ele,6,4,9,10,1, Wise ,432,116,424494.7000000477,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,445.375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1234,hover_association,2,1,ele,6,4,9,10,1, Wise ,399,113,,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,396.625,139.5234375,445.375,1,1,hover,483.5,483.5,0.9307692307692308,0.4619140625,128,,,,,,,,,,,,,,,raiTest,raiTest
1261,raw_position_sample,2,1,ele,6,4,9,10,2, agrees ,462,120,424544.7000000477,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,445.375,129.7734375,505.4140625,1,2,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1311,raw_position_sample,2,1,ele,6,4,9,10,2, agrees ,490,123,424594.5,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,445.375,129.7734375,505.4140625,1,2,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1333,hover_association,2,1,ele,6,4,9,10,2, agrees ,452,119,,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,445.375,139.5234375,505.4140625,1,2,hover,99,99,0.8931685100845803,0.6119140625,128,,,,,,,,,,,,,,,raiTest,raiTest
1361,raw_position_sample,2,1,ele,6,4,9,10,3, that ,519,125,424644.5,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,505.4140625,129.7734375,540.4453125,1,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1400,hover_association,2,1,ele,6,4,9,10,3, that ,510,125,,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,505.4140625,139.5234375,540.4453125,1,3,hover,67.5,67.5,0.8731043710972346,0.6369140625,128,,,,,,,,,,,,,,,raiTest,raiTest
1411,raw_position_sample,2,1,ele,6,4,9,10,4, Northumberland ,545,126,424694.5,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,540.4453125,129.7734375,674.515625,1,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1461,raw_position_sample,2,1,ele,6,4,9,10,4, Northumberland ,570,127,424744.10000002384,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,540.4453125,129.7734375,674.515625,1,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1511,raw_position_sample,2,1,ele,6,4,9,10,4, Northumberland ,587,129,424794.10000002384,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,540.4453125,129.7734375,674.515625,1,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1561,raw_position_sample,2,1,ele,6,4,9,10,4, Northumberland ,601,131,424844.2999999523,raiTest,raiTest,elementary,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,540.4453125,129.7734375,674.515625,1,4,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
