responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
529,raw_position_sample,2,1,ele,9,6,16,17,-1,999,355,101,644595.1000000238,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
578,raw_position_sample,2,1,ele,9,6,16,17,-1,999,382,112,644644,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
628,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,401,116,644694,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
679,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,413,117,644744.7000000477,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
729,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,418,119,644794.3999999762,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
778,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,419,119,644844.2000000477,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
830,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,419,119,644895.6000000238,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
879,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,419,119,644944.6000000238,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
929,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,419,119,644995.2000000477,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
980,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,419,119,645045.8999999762,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1028,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,420,119,645094.2000000477,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1079,raw_position_sample,2,1,ele,9,6,16,17,1, Other ,444,120,645145,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,400.375,129.7734375,450.3984375,1,1,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1083,hover_association,2,1,ele,9,6,16,17,1, Other ,401,116,,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,396.80189732142856,139.5234375,450.3984375,1,1,hover,466.60000002384186,466.60000002384186,0.8806184600968296,0.5119140625,77,,,,,,,,,,,,,,,raiTest,raiTest
1129,raw_position_sample,2,1,ele,9,6,16,17,2, car ,478,124,645194.7999999523,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,450.3984375,129.7734375,480.40625,1,2,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1134,hover_association,2,1,ele,9,6,16,17,2, car ,454,121,,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,450.3984375,139.5234375,480.40625,1,2,hover,51.10000002384186,51.10000002384186,0.9198125488154126,0.6119140625,77,,,,,,,,,,,,,,,raiTest,raiTest
1179,raw_position_sample,2,1,ele,9,6,16,17,3," makers, ",505,125,645244.8999999762,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,480.40625,129.7734375,549.421875,1,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1229,raw_position_sample,2,1,ele,9,6,16,17,3," makers, ",531,130,645295,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2734375,480.40625,129.7734375,549.421875,1,3,,,,,,,,,,,,,,,,,,,,,raiTest,raiTest
1267,hover_association,2,1,ele,9,6,16,17,3," makers, ",488,124,,raiTest,raiTest,elementary,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5234375,480.40625,139.5234375,549.421875,1,3,hover,133.19999992847443,133.19999992847443,0.9938872537921666,0.8619140625,77,,,,,,,,,,,,,,,raiTest,raiTest
