responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
13,raw_position_sample,2,3,adv,6,5,20,21,-1,999,341,95,1720645.6999999997,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
69,raw_position_sample,2,3,adv,6,5,20,21,-1,999,341,95,1720702.1,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
112,raw_position_sample,2,3,adv,6,5,20,21,-1,999,341,95,1720744.5000000005,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
161,raw_position_sample,2,3,adv,6,5,20,21,-1,999,341,95,1720794.1,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
211,raw_position_sample,2,3,adv,6,5,20,21,-1,999,341,95,1720844.0000000005,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
263,raw_position_sample,2,3,adv,6,5,20,21,-1,999,341,95,1720895.6,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
317,raw_position_sample,2,3,adv,6,5,20,21,-1,999,341,95,1720950.3000000003,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
362,raw_position_sample,2,3,adv,6,5,20,21,-1,999,345,93,1720994.6999999997,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
413,raw_position_sample,2,3,adv,6,5,20,21,-1,999,359,97,1721046.0000000005,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
467,raw_position_sample,2,3,adv,6,5,20,21,-1,999,365,99,1721100.1,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
516,raw_position_sample,2,3,adv,6,5,20,21,-1,999,369,101,1721148.8000000003,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
563,raw_position_sample,2,3,adv,6,5,20,21,-1,999,374,103,1721196.0000000005,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
612,raw_position_sample,2,3,adv,6,5,20,21,-1,999,380,105,1721245.3000000003,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,advanced,5,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,spotlight_PROLIFIC,,25,Canada,English,N/A,,English:100,100,English:100,100,English:100,100,16,0,Bachelor's,10,10,10,,,,,25,25,C2,intermediate|advanced,intermediate|advanced,cambridge_22_25_intermediate_advanced,4,20,random,,,,,,,,,,,,,,,,,,,2026-07-14T19:04:37.521Z,B5KGPK42,2026-07-14,2026-07-14,16:04:37,2026-07-14 16:04:37,,,,,,,,69d2dbab29ed321c1b402b5e,69d2dbab29ed321c1b402b5e,,,,
