responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
21821,697d1fb95f9eaa2987d2e16e,697d1fb95f9eaa2987d2e16e,697d1fb95f9eaa2987d2e16e,697d1fb95f9eaa2987d2e16e,spotlight_PROLIFIC,welcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.671Z,24W4ZZQD,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,1786881295126,NaN,697d1fb95f9eaa2987d2e16e,697d1fb95f9eaa2987d2e16e,697d1fb95f9eaa2987d2e16e,697d1fb95f9eaa2987d2e16e,spotlight_PROLIFIC,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
140137,,,,,,demographics_onestop,59,brazil,português,português,,português:80|English:20,100,português:80|English:20,100,português:90|English:10,100,9,9,Bachelor's,6,8,1,6,4,8,9,7,5,7,Duolingo,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
140138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
6446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
34878,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,1,It's the same place.,Only for half an hour.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
34878,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,2,I hope it was right.,We can't decide.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
34878,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,3,I suppose you can.,Would you like some help?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
34878,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Afternoon and evening.,I'll just check for you.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
34878,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,5,I'm too tired.,I'm too tired.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
34878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
29410,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,6,very,so,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
29410,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
29410,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,8,border,edge,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
29411,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,9,hope,mean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
29411,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,10,in,with,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
29411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
17265,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,11,getting,giving,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
17265,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,12,to have eaten,to eating,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
17265,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,13,Whatever,No matter how,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
17265,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,14,since,that,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
17265,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,15,booked,ordered,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
17265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
12983,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,16,round,about,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T11:36:30.673Z,,2026-08-16,2026-08-16,08:36:30,2026-08-16 08:36:30,2026-08-16T11:54:56.623Z,1105950,,,,,,2026-08-16,08:54:56,2026-08-16 08:54:56,1105950
