responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
2769,hover_association,2,3,adv,12,1,51,52,131, London ,711,441,hover,16.59999990463257,16.59999990463257,0.6721094969384079,0.709375,133,33916,33916,33916,412.625,667.265625,452.625,732.3359375,9,8,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,raw_position_sample,2,3,adv,12,1,51,52,-1,999,711,441,,,,,,,33916,33916,33916,,,,,,,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617696.5,,,,,,,,,,,
2802,hover_association,2,3,adv,12,1,51,52,88, consumption ,734,319,hover,16.699999809265137,16.699999809265137,0.9287799182720373,0.659375,133,33916,33916,33916,292.625,634.5625,332.625,741.625,6,6,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,raw_position_sample,2,3,adv,12,1,51,52,-1,999,734,319,,,,,,,33916,33916,33916,,,,,,,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617746.5999999046,,,,,,,,,,,
2873,raw_position_sample,2,3,adv,12,1,51,52,-1,999,734,319,,,,,,,33916,33916,33916,,,,,,,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617796.700000286,,,,,,,,,,,
2923,raw_position_sample,2,3,adv,12,1,51,52,-1,999,734,319,,,,,,,33916,33916,33916,,,,,,,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617846.9000000954,,,,,,,,,,,
2967,hover_association,2,3,adv,12,1,51,52,76," London, ",737,292,hover,2.5999999046325684,2.5999999046325684,0.8338722265581447,0.984375,133,33916,33916,33916,252.625,678.5703125,292.625,748.640625,5,10,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,hover_association,2,3,adv,12,1,51,52,76," London, ",729,291,hover,1.8000001907348633,1.8000001907348633,0.7197011929981045,0.959375,133,33916,33916,33916,252.625,678.5703125,292.625,748.640625,5,10,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,raw_position_sample,2,3,adv,12,1,51,52,-1,999,729,291,,,,,,,33916,33916,33916,,,,,,,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617896.8000001907,,,,,,,,,,,
2987,hover_association,2,3,adv,12,1,51,52,76," London, ",721,289,hover,1.3000001907348633,1.3000001907348633,0.6055301594380644,0.909375,133,33916,33916,33916,252.625,678.5703125,292.625,748.640625,5,10,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,hover_association,2,3,adv,12,1,51,52,75, in ,672,271,hover,16.800000190734863,16.800000190734863,0.6544782251437962,0.459375,133,33916,33916,33916,252.625,659.5546875,292.625,678.5703125,5,9,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,raw_position_sample,2,3,adv,12,1,51,52,-1,999,672,271,,,,,,,33916,33916,33916,,,,,,,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617945.5,,,,,,,,,,,
3052,hover_association,2,3,adv,12,1,51,52,40, to ,498,194,hover,16.699999809265137,16.699999809265137,0.5273224043715847,0.534375,133,33916,33916,33916,172.625,487.4453125,212.625,507.4609375,3,4,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,hover_association,2,3,adv,12,1,51,52,18, overlooked ,386,141,hover,0.6999998092651367,0.6999998092651367,0.42578912021490933,0.209375,133,33916,33916,33916,132.625,346.375,172.625,439.4375,2,1,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,raw_position_sample,2,3,adv,12,1,51,52,-1,999,386,141,,,,,,,33916,33916,33916,,,,,,,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617995.8000001907,,,,,,,,,,,
