responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1285,hover_association,2,2,int,20,4,10,11,1, Index ,382,97,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.7446975731506559,0.109375,156,92.625,342.87220982142856,132.625,395.4140625,1,1,,,,,,,,,,,
1285,raw_position_sample,2,2,int,20,4,10,11,-1,999,382,97,591695.3000001907,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,hover_association,2,2,int,20,4,10,11,1, Index ,380,100,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.7066326801550635,0.184375,156,92.625,342.87220982142856,132.625,395.4140625,1,1,,,,,,,,,,,
1318,hover_association,2,2,int,20,4,10,11,1, Index ,378,102,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.6685677871594712,0.234375,156,92.625,342.87220982142856,132.625,395.4140625,1,1,,,,,,,,,,,
1337,raw_position_sample,2,2,int,20,4,10,11,1, Index ,375,104,591746.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,395.4140625,1,1,,,,,,,,,,,
1386,raw_position_sample,2,2,int,20,4,10,11,1, Index ,365,107,591796.2000002861,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,395.4140625,1,1,,,,,,,,,,,
1436,raw_position_sample,2,2,int,20,4,10,11,1, Index ,359,108,591846.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,395.4140625,1,1,,,,,,,,,,,
1486,raw_position_sample,2,2,int,20,4,10,11,1, Index ,356,109,591895.8000001907,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,395.4140625,1,1,,,,,,,,,,,
1536,raw_position_sample,2,2,int,20,4,10,11,1, Index ,354,110,591945.5999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,395.4140625,1,1,,,,,,,,,,,
1587,raw_position_sample,2,2,int,20,4,10,11,1, Index ,354,110,591996.5999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,395.4140625,1,1,,,,,,,,,,,
1637,raw_position_sample,2,2,int,20,4,10,11,1, Index ,363,110,592046.5,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,395.4140625,1,1,,,,,,,,,,,
1684,hover_association,2,2,int,20,4,10,11,1, Index ,375,104,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,350,350,0.8779246986352292,0.409375,156,92.625,342.87220982142856,132.625,395.4140625,1,1,,,,,,,,,,,
1686,raw_position_sample,2,2,int,20,4,10,11,2, on ,408,108,592095.7000002861,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,395.4140625,122.875,420.4375,1,2,,,,,,,,,,,
1701,hover_association,2,2,int,20,4,10,11,2, on ,408,108,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.5029659694036841,0.384375,156,92.625,395.4140625,132.625,420.4375,1,2,,,,,,,,,,,
1736,raw_position_sample,2,2,int,20,4,10,11,3, Censorship ,463,106,592145.5,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,420.4375,122.875,516.484375,1,3,,,,,,,,,,,
1786,raw_position_sample,2,2,int,20,4,10,11,3, Censorship ,491,106,592195.5999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,420.4375,122.875,516.484375,1,3,,,,,,,,,,,
1837,raw_position_sample,2,2,int,20,4,10,11,3, Censorship ,513,107,592246.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,420.4375,122.875,516.484375,1,3,,,,,,,,,,,
1851,hover_association,2,2,int,20,4,10,11,3, Censorship ,426,107,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,150,150,0.9637221408817309,0.359375,156,92.625,420.4375,132.625,516.484375,1,3,,,,,,,,,,,
1886,raw_position_sample,2,2,int,20,4,10,11,4, agrees. ,534,110,592296.2000002861,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,516.484375,122.875,581.3671875,1,4,,,,,,,,,,,
1937,raw_position_sample,2,2,int,20,4,10,11,4, agrees. ,564,113,592346.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,516.484375,122.875,581.3671875,1,4,,,,,,,,,,,
1968,hover_association,2,2,int,20,4,10,11,4, agrees. ,520,108,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,116.80000019073486,116.80000019073486,0.9326911499096929,0.534375,156,92.625,516.484375,132.625,581.3671875,1,4,,,,,,,,,,,
1986,raw_position_sample,2,2,int,20,4,10,11,5, The ,614,115,592396.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,581.3671875,122.875,617.2265625,1,5,,,,,,,,,,,
2001,hover_association,2,2,int,20,4,10,11,5, The ,592,115,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.19999980926514,33.19999980926514,0.9100217864923748,0.559375,156,92.625,581.3671875,132.625,617.2265625,1,5,,,,,,,,,,,
2036,raw_position_sample,2,2,int,20,4,10,11,6, magazine’s ,665,114,592445.8000001907,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,617.2265625,122.875,712.9609375,1,6,,,,,,,,,,,
2087,raw_position_sample,2,2,int,20,4,10,11,6, magazine’s ,708,113,592496.5,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,617.2265625,122.875,712.9609375,1,6,,,,,,,,,,,
2101,hover_association,2,2,int,20,4,10,11,6, magazine’s ,629,115,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,100.2000002861023,100.2000002861023,0.9481801860616942,0.509375,156,92.625,617.2265625,132.625,712.9609375,1,6,,,,,,,,,,,
2136,raw_position_sample,2,2,int,20,4,10,11,7," editor, ",736,113,592545.5,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,712.9609375,122.875,767.0078125,1,7,,,,,,,,,,,
2187,raw_position_sample,2,2,int,20,4,10,11,7," editor, ",748,113,592596.5999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,712.9609375,122.875,767.0078125,1,7,,,,,,,,,,,
2236,raw_position_sample,2,2,int,20,4,10,11,7," editor, ",758,113,592645.9000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,712.9609375,122.875,767.0078125,1,7,,,,,,,,,,,
2287,raw_position_sample,2,2,int,20,4,10,11,7," editor, ",760,112,592697.0999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,712.9609375,122.875,767.0078125,1,7,,,,,,,,,,,
2338,raw_position_sample,2,2,int,20,4,10,11,7," editor, ",760,112,592747.7000002861,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,712.9609375,122.875,767.0078125,1,7,,,,,,,,,,,
2387,raw_position_sample,2,2,int,20,4,10,11,7," editor, ",760,112,592797.3000001907,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,712.9609375,122.875,767.0078125,1,7,,,,,,,,,,,
2437,raw_position_sample,2,2,int,20,4,10,11,7," editor, ",760,112,592846.9000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,712.9609375,122.875,767.0078125,1,7,,,,,,,,,,,
2452,hover_association,2,2,int,20,4,10,11,7," editor, ",719,113,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,350.7999997138977,350.7999997138977,0.870338248048569,0.484375,156,92.625,712.9609375,132.625,767.0078125,1,7,,,,,,,,,,,
2486,raw_position_sample,2,2,int,20,4,10,11,8, Rachael ,811,112,592895.5999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,767.0078125,122.875,838.0546875,1,8,,,,,,,,,,,
2501,hover_association,2,2,int,20,4,10,11,8, Rachael ,769,112,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.10000038146973,49.10000038146973,0.619199472179459,0.484375,156,92.625,767.0078125,132.625,838.0546875,1,8,,,,,,,,,,,
2536,raw_position_sample,2,2,int,20,4,10,11,9," Jolley, ",889,112,592945.5999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,838.0546875,122.875,892.75,1,9,,,,,,,,,,,
2551,hover_association,2,2,int,20,4,10,11,9," Jolley, ",843,112,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9314383659477218,0.484375,156,92.625,838.0546875,132.625,892.75,1,9,,,,,,,,,,,
2586,raw_position_sample,2,2,int,20,4,10,11,10, said: ,922,111,592995.7000002861,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,892.75,122.875,935.7734375,1,10,,,,,,,,,,,
2636,raw_position_sample,2,2,int,20,4,10,11,10, said: ,935,111,593045.9000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,892.75,122.875,935.7734375,1,10,,,,,,,,,,,
2651,hover_association,2,2,int,20,4,10,11,10, said: ,906,112,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.89999961853027,99.89999961853027,0.9820228799709461,0.459375,156,92.625,892.75,132.625,935.7734375,1,10,,,,,,,,,,,
2686,raw_position_sample,2,2,int,20,4,10,11,11, “Existing ,944,112,593096.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,935.7734375,122.875,1009.796875,1,11,,,,,,,,,,,
2736,raw_position_sample,2,2,int,20,4,10,11,11, “Existing ,950,112,593146.2000002861,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,935.7734375,122.875,1009.796875,1,11,,,,,,,,,,,
2787,raw_position_sample,2,2,int,20,4,10,11,11, “Existing ,957,112,593196.5,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,935.7734375,122.875,1009.796875,1,11,,,,,,,,,,,
2836,raw_position_sample,2,2,int,20,4,10,11,11, “Existing ,970,113,593246.3000001907,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,935.7734375,122.875,1009.796875,1,11,,,,,,,,,,,
2886,raw_position_sample,2,2,int,20,4,10,11,11, “Existing ,987,114,593296.0999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,935.7734375,122.875,1009.796875,1,11,,,,,,,,,,,
2936,raw_position_sample,2,2,int,20,4,10,11,11, “Existing ,1003,114,593345.5999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,935.7734375,122.875,1009.796875,1,11,,,,,,,,,,,
2986,raw_position_sample,2,2,int,20,4,10,11,11, “Existing ,1007,114,593395.7000002861,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,935.7734375,122.875,1009.796875,1,11,,,,,,,,,,,
3036,raw_position_sample,2,2,int,20,4,10,11,11, “Existing ,999,114,593446.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,935.7734375,122.875,1009.796875,1,11,,,,,,,,,,,
3067,hover_association,2,2,int,20,4,10,11,11, “Existing ,938,111,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,416.7000002861023,416.7000002861023,0.6650131926121372,0.534375,156,92.625,935.7734375,132.625,1009.796875,1,11,,,,,,,,,,,
3086,raw_position_sample,2,2,int,20,4,10,11,10, said: ,914,114,593495.9000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,892.75,122.875,935.7734375,1,10,,,,,,,,,,,
3100,hover_association,2,2,int,20,4,10,11,10, said: ,914,114,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.49391683312148177,0.534375,156,92.625,892.75,132.625,935.7734375,1,10,,,,,,,,,,,
3134,hover_association,2,2,int,20,4,10,11,8, Rachael ,804,114,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.5206729711897955,0.534375,156,92.625,767.0078125,132.625,838.0546875,1,8,,,,,,,,,,,
3136,raw_position_sample,2,2,int,20,4,10,11,-1,999,804,114,593545.5,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,hover_association,2,2,int,20,4,10,11,6, magazine’s ,683,125,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.3000001907348633,1.3000001907348633,0.6870409662151135,0.809375,156,92.625,617.2265625,132.625,712.9609375,1,6,,,,,,,,,,,
3168,hover_association,2,2,int,20,4,10,11,20, and ,645,134,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.9832775919732442,0.034375,156,132.625,610.546875,172.625,645.5859375,2,8,,,,,,,,,,,
3186,raw_position_sample,2,2,int,20,4,10,11,19, age ,600,144,593595.5999999046,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,575.5078125,162.875,610.546875,2,7,,,,,,,,,,,
3200,hover_association,2,2,int,20,4,10,11,19, age ,600,144,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.6989966555183946,0.284375,156,132.625,575.5078125,172.625,610.546875,2,7,,,,,,,,,,,
3234,hover_association,2,2,int,20,4,10,11,18, digital ,538,160,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.2791291291291291,0.684375,156,132.625,523.4765625,172.625,575.5078125,2,6,,,,,,,,,,,
3236,raw_position_sample,2,2,int,20,4,10,11,-1,999,538,160,593646,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,hover_association,2,2,int,20,4,10,11,17, the ,513,165,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1000003814697266,1.1000003814697266,0.6510538641686182,0.809375,156,132.625,493.453125,172.625,523.4765625,2,5,,,,,,,,,,,
3269,hover_association,2,2,int,20,4,10,11,17, the ,504,166,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.351288056206089,0.834375,156,132.625,493.453125,172.625,523.4765625,2,5,,,,,,,,,,,
3284,hover_association,2,2,int,20,4,10,11,17, the ,499,167,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.18475149622690606,0.859375,156,132.625,493.453125,172.625,523.4765625,2,5,,,,,,,,,,,
3286,raw_position_sample,2,2,int,20,4,10,11,-1,999,499,167,593695.8000001907,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,hover_association,2,2,int,20,4,10,11,17, the ,496,167,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.0848295602393963,0.859375,156,132.625,493.453125,172.625,523.4765625,2,5,,,,,,,,,,,
3318,hover_association,2,2,int,20,4,10,11,17, the ,495,167,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8999996185302734,0.8999996185302734,0.05152224824355972,0.859375,156,132.625,493.453125,172.625,523.4765625,2,5,,,,,,,,,,,
3334,hover_association,2,2,int,20,4,10,11,17, the ,494,167,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.018214936247723135,0.859375,156,132.625,493.453125,172.625,523.4765625,2,5,,,,,,,,,,,
3336,raw_position_sample,2,2,int,20,4,10,11,-1,999,494,167,593746,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,hover_association,2,2,int,20,4,10,11,17, the ,494,167,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.018214936247723135,0.859375,156,132.625,493.453125,172.625,523.4765625,2,5,,,,,,,,,,,
3387,raw_position_sample,2,2,int,20,4,10,11,-1,999,494,167,593796.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,hover_association,2,2,int,20,4,10,11,17, the ,494,167,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.3000001907348633,1.3000001907348633,0.018214936247723135,0.859375,156,132.625,493.453125,172.625,523.4765625,2,5,,,,,,,,,,,
3418,hover_association,2,2,int,20,4,10,11,16, in ,493,167,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1999998092651367,1.1999998092651367,0.9761709120788825,0.859375,156,132.625,474.4375,172.625,493.453125,2,4,,,,,,,,,,,
3435,hover_association,2,2,int,20,4,10,11,16, in ,491,165,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1999998092651367,1.1999998092651367,0.8709942481511914,0.809375,156,132.625,474.4375,172.625,493.453125,2,4,,,,,,,,,,,
3435,raw_position_sample,2,2,int,20,4,10,11,-1,999,491,165,593845.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,hover_association,2,2,int,20,4,10,11,16, in ,483,162,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.3000001907348633,1.3000001907348633,0.45028759244042726,0.734375,156,132.625,474.4375,172.625,493.453125,2,4,,,,,,,,,,,
3484,hover_association,2,2,int,20,4,10,11,15, work ,470,160,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.8968210717529519,0.684375,156,132.625,431.4296875,172.625,474.4375,2,3,,,,,,,,,,,
3486,raw_position_sample,2,2,int,20,4,10,11,-1,999,470,160,593895.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,hover_association,2,2,int,20,4,10,11,15, work ,435,158,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.08301544050862852,0.634375,156,132.625,431.4296875,172.625,474.4375,2,3,,,,,,,,,,,
3536,raw_position_sample,2,2,int,20,4,10,11,14, don’t ,396,158,593945.4000000954,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,387.390625,162.875,431.4296875,2,2,,,,,,,,,,,
3550,hover_association,2,2,int,20,4,10,11,14, don’t ,396,158,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.800000190734863,16.800000190734863,0.19549405712258294,0.634375,156,132.625,387.390625,172.625,431.4296875,2,2,,,,,,,,,,,
3584,hover_association,2,2,int,20,4,10,11,13, laws ,379,161,,33916,33916,intermediate,4,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.7954285714285714,0.709375,156,132.625,346.375,172.625,387.390625,2,1,,,,,,,,,,,
