responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1098,hover_association,2,2,int,20,5,11,12,78, UK’s ,592,322,hover,12.599999904632568,12.599999904632568,0.4554437328453797,0.734375,81,33916,33916,33916,292.625,572.5546875,332.625,615.25,6,7,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,hover_association,2,2,int,20,5,11,12,61, and ,560,259,hover,0.6999998092651367,0.6999998092651367,0.8037904124860646,0.159375,81,33916,33916,33916,252.625,531.8359375,292.625,566.875,5,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,raw_position_sample,2,2,int,20,5,11,12,32," BPI, ",530,198,,,,,,,33916,33916,33916,182.375,499.4609375,202.875,538.4765625,3,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641196.2000002861,,,,,,,,,,,
1136,hover_association,2,2,int,20,5,11,12,32," BPI, ",530,198,hover,16.699999809265137,16.699999809265137,0.7827392871445735,0.634375,81,33916,33916,33916,172.625,499.4609375,212.625,538.4765625,3,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,hover_association,2,2,int,20,5,11,12,32," BPI, ",518,173,hover,0.6999998092651367,0.6999998092651367,0.4751702042450941,0.009375,81,33916,33916,33916,172.625,499.4609375,212.625,538.4765625,3,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,raw_position_sample,2,2,int,20,5,11,12,-1,999,518,173,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641246.4000000954,,,,,,,,,,,
1220,raw_position_sample,2,2,int,20,5,11,12,-1,999,518,173,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641296.5,,,,,,,,,,,
1271,raw_position_sample,2,2,int,20,5,11,12,-1,999,518,173,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641346.8000001907,,,,,,,,,,,
1318,hover_association,2,2,int,20,5,11,12,32," BPI, ",518,173,hover,2.200000286102295,2.200000286102295,0.4751702042450941,0.009375,81,33916,33916,33916,172.625,499.4609375,212.625,538.4765625,3,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,raw_position_sample,2,2,int,20,5,11,12,-1,999,518,173,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641395.7000002861,,,,,,,,,,,
