responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
2199,hover_association,2,3,adv,15,4,37,38,131," administration,” ",523,419,hover,13.700000286102295,13.700000286102295,0.23848453419559515,0.159375,143,33916,33916,33916,412.625,492.4609375,452.625,620.515625,9,3,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,raw_position_sample,2,3,adv,15,4,37,38,102," research,” ",480,360,,,,,,,33916,33916,33916,342.375,469.4296875,362.875,555.4609375,7,3,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247146.8000001907,,,,,,,,,,,
2218,hover_association,2,3,adv,15,4,37,38,102," research,” ",480,360,hover,16.199999809265137,16.199999809265137,0.12286596440247004,0.684375,143,33916,33916,33916,332.625,469.4296875,372.625,555.4609375,7,3,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,hover_association,2,3,adv,15,4,37,38,33, warned ,385,187,hover,16.600000381469727,16.600000381469727,0.16567036720751493,0.359375,143,33916,33916,33916,172.625,374.390625,212.625,438.4296875,3,2,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,raw_position_sample,2,3,adv,15,4,37,38,2, our ,368,118,,,,,,,33916,33916,33916,102.375,367.375,122.875,398.3984375,1,2,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247197.8000001907,,,,,,,,,,,
2285,hover_association,2,3,adv,15,4,37,38,2, our ,368,118,hover,17.40000009536743,17.40000009536743,0.020146058927222363,0.634375,143,33916,33916,33916,92.625,367.375,132.625,398.3984375,1,2,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,raw_position_sample,2,3,adv,15,4,37,38,-1,999,368,118,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247246.0999999046,,,,,,,,,,,
2367,raw_position_sample,2,3,adv,15,4,37,38,-1,999,368,118,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247296.3000001907,,,,,,,,,,,
2417,raw_position_sample,2,3,adv,15,4,37,38,-1,999,368,118,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247346.5,,,,,,,,,,,
2467,raw_position_sample,2,3,adv,15,4,37,38,-1,999,368,118,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247396.5,,,,,,,,,,,
