responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1524,hover_association,2,2,int,26,2,25,26,83, ranked ,507,303,hover,5.699999809265137,5.699999809265137,0.15888093689004554,0.259375,87,33916,33916,33916,292.625,497.4609375,332.625,557.5,6,5,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,raw_position_sample,2,2,int,26,2,25,26,-1,999,507,303,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979095.5999999046,,,,,,,,,,,
1551,hover_association,2,2,int,26,2,25,26,45, 100sq-meter ,415,186,hover,16.90000009536743,16.90000009536743,0.11634673160241611,0.22291666666666668,87,33916,33916,33916,172.625,371.88671875,232.625,742.4453125,3,2,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,hover_association,2,2,int,26,2,25,26,1, Helena ,356,123,hover,0.40000009536743164,0.40000009536743164,0.204823203519635,0.759375,87,33916,33916,33916,92.625,342.4970703125,132.625,408.421875,1,1,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,raw_position_sample,2,2,int,26,2,25,26,-1,999,356,123,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979145.5999999046,,,,,,,,,,,
1624,raw_position_sample,2,2,int,26,2,25,26,-1,999,315,93,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979195.7000002861,,,,,,,,,,,
1675,raw_position_sample,2,2,int,26,2,25,26,-1,999,310,90,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979246.5999999046,,,,,,,,,,,
1724,raw_position_sample,2,2,int,26,2,25,26,-1,999,312,90,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979295.5999999046,,,,,,,,,,,
1774,raw_position_sample,2,2,int,26,2,25,26,-1,999,324,92,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979346,,,,,,,,,,,
1825,raw_position_sample,2,2,int,26,2,25,26,1, Helena ,356,107,,,,,,,33916,33916,33916,102.375,346.375,122.875,408.421875,1,1,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979396.7000002861,,,,,,,,,,,
1874,raw_position_sample,2,2,int,26,2,25,26,1, Helena ,370,112,,,,,,,33916,33916,33916,102.375,346.375,122.875,408.421875,1,1,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979445.4000000954,,,,,,,,,,,
1924,raw_position_sample,2,2,int,26,2,25,26,1, Helena ,373,112,,,,,,,33916,33916,33916,102.375,346.375,122.875,408.421875,1,1,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979496,,,,,,,,,,,
1974,raw_position_sample,2,2,int,26,2,25,26,1, Helena ,374,113,,,,,,,33916,33916,33916,102.375,346.375,122.875,408.421875,1,1,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979545.9000000954,,,,,,,,,,,
2025,raw_position_sample,2,2,int,26,2,25,26,1, Helena ,396,114,,,,,,,33916,33916,33916,102.375,346.375,122.875,408.421875,1,1,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979596.7000002861,,,,,,,,,,,
2035,hover_association,2,2,int,26,2,25,26,1, Helena ,356,107,hover,216.39999961853027,216.39999961853027,0.8115750959159791,0.534375,87,33916,33916,33916,92.625,342.4970703125,132.625,408.421875,1,1,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,raw_position_sample,2,2,int,26,2,25,26,2," Hartlauer, ",452,114,,,,,,,33916,33916,33916,102.375,408.421875,122.875,491.4765625,1,2,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979646.2000002861,,,,,,,,,,,
2101,hover_association,2,2,int,26,2,25,26,2," Hartlauer, ",412,114,hover,66.90000009536743,66.90000009536743,0.861819207976672,0.484375,87,33916,33916,33916,92.625,408.421875,132.625,491.4765625,1,2,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,raw_position_sample,2,2,int,26,2,25,26,3," 32, ",517,109,,,,,,,33916,33916,33916,102.375,491.4765625,122.875,521.5,1,3,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979696.2000002861,,,,,,,,,,,
2135,hover_association,2,2,int,26,2,25,26,3," 32, ",500,111,hover,33.30000019073486,33.30000019073486,0.8501170960187353,0.409375,87,33916,33916,33916,92.625,491.4765625,132.625,521.5,1,3,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,raw_position_sample,2,2,int,26,2,25,26,4, from ,551,107,,,,,,,33916,33916,33916,102.375,521.5,122.875,562.5078125,1,4,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979745.7000002861,,,,,,,,,,,
2201,hover_association,2,2,int,26,2,25,26,4, from ,533,108,hover,66.59999990463257,66.59999990463257,0.8900742998666412,0.334375,87,33916,33916,33916,92.625,521.5,132.625,562.5078125,1,4,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,raw_position_sample,2,2,int,26,2,25,26,5," Vienna, ",567,106,,,,,,,33916,33916,33916,102.375,562.5078125,122.875,628.2421875,1,5,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979796.7000002861,,,,,,,,,,,
2274,raw_position_sample,2,2,int,26,2,25,26,5," Vienna, ",571,106,,,,,,,33916,33916,33916,102.375,562.5078125,122.875,628.2421875,1,5,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979846,,,,,,,,,,,
2325,raw_position_sample,2,2,int,26,2,25,26,5," Vienna, ",575,105,,,,,,,33916,33916,33916,102.375,562.5078125,122.875,628.2421875,1,5,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979896.4000000954,,,,,,,,,,,
2372,hover_association,2,2,int,26,2,25,26,5," Vienna, ",563,106,hover,170.80000019073486,170.80000019073486,0.23567863085333968,0.284375,87,33916,33916,33916,92.625,562.5078125,132.625,628.2421875,1,5,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,raw_position_sample,2,2,int,26,2,25,26,-1,999,578,104,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979945.9000000954,,,,,,,,,,,
2385,hover_association,2,2,int,26,2,25,26,5," Vienna, ",593,101,hover,0.6999998092651367,0.6999998092651367,0.4638697409080105,0.209375,87,33916,33916,33916,92.625,562.5078125,132.625,628.2421875,1,5,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,hover_association,2,2,int,26,2,25,26,5," Vienna, ",602,99,hover,0.5999999046325684,0.5999999046325684,0.6007844069408129,0.159375,87,33916,33916,33916,92.625,562.5078125,132.625,628.2421875,1,5,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
