responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
4583,hover_association,2,3,adv,9,4,64,65,77, had ,472,313,hover,16.5,16.5,0.8722408026755852,0.509375,91,33916,33916,33916,292.625,441.4375,332.625,476.4765625,6,4,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,raw_position_sample,2,3,adv,9,4,64,65,-1,999,472,313,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946596.4000000954,,,,,,,,,,,
4616,hover_association,2,3,adv,9,4,64,65,29, time. ,384,192,hover,16.699999809265137,16.699999809265137,0.8549618320610687,0.484375,91,33916,33916,33916,172.625,346.375,212.625,390.3828125,3,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643,raw_position_sample,2,3,adv,9,4,64,65,-1,999,340,99,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946646.0999999046,,,,,,,,,,,
4694,raw_position_sample,2,3,adv,9,4,64,65,-1,999,329,76,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946696.3000001907,,,,,,,,,,,
4744,raw_position_sample,2,3,adv,9,4,64,65,-1,999,324,75,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946746.4000000954,,,,,,,,,,,
4794,raw_position_sample,2,3,adv,9,4,64,65,-1,999,323,77,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946796.4000000954,,,,,,,,,,,
4842,raw_position_sample,2,3,adv,9,4,64,65,-1,999,323,78,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946845.3000001907,,,,,,,,,,,
4894,raw_position_sample,2,3,adv,9,4,64,65,-1,999,330,84,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946896.4000000954,,,,,,,,,,,
4934,hover_association,2,3,adv,9,4,64,65,1, One ,346,95,hover,0.8999996185302734,0.8999996185302734,0.08217308217308217,0.059375,91,33916,33916,33916,92.625,342.47265625,132.625,385.3984375,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,raw_position_sample,2,3,adv,9,4,64,65,-1,999,346,95,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946946.3000001907,,,,,,,,,,,
4951,hover_association,2,3,adv,9,4,64,65,1, One ,351,96,hover,0.8000001907348633,0.8000001907348633,0.19865319865319866,0.084375,91,33916,33916,33916,92.625,342.47265625,132.625,385.3984375,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,hover_association,2,3,adv,9,4,64,65,1, One ,355,98,hover,0.8000001907348633,0.8000001907348633,0.29183729183729185,0.134375,91,33916,33916,33916,92.625,342.47265625,132.625,385.3984375,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,hover_association,2,3,adv,9,4,64,65,1, One ,358,99,hover,0.7999997138977051,0.7999997138977051,0.36172536172536174,0.159375,91,33916,33916,33916,92.625,342.47265625,132.625,385.3984375,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,raw_position_sample,2,3,adv,9,4,64,65,-1,999,358,99,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946996.200000286,,,,,,,,,,,
5000,hover_association,2,3,adv,9,4,64,65,1, One ,361,101,hover,0.7999997138977051,0.7999997138977051,0.43161343161343163,0.209375,91,33916,33916,33916,92.625,342.47265625,132.625,385.3984375,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017,hover_association,2,3,adv,9,4,64,65,1, One ,364,102,hover,0.5999999046325684,0.5999999046325684,0.5015015015015015,0.234375,91,33916,33916,33916,92.625,342.47265625,132.625,385.3984375,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,raw_position_sample,2,3,adv,9,4,64,65,1, One ,369,105,,,,,,,33916,33916,33916,102.375,346.375,122.875,385.3984375,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947047,,,,,,,,,,,
5067,hover_association,2,3,adv,9,4,64,65,1, One ,369,105,hover,33.39999961853027,33.39999961853027,0.7577577577577578,0.359375,91,33916,33916,33916,92.625,342.47265625,132.625,385.3984375,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,raw_position_sample,2,3,adv,9,4,64,65,2, challenge ,407,110,,,,,,,33916,33916,33916,102.375,385.3984375,122.875,467.46875,1,2,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947096.0999999046,,,,,,,,,,,
