responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
2919,hover_association,2,3,adv,12,4,54,55,150, much ,622,517,hover,16.700000286102295,16.700000286102295,0.17243027888446216,0.609375,152,33916,33916,33916,492.625,613.546875,532.625,662.5703125,11,6,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,hover_association,2,3,adv,12,4,54,55,75, Laos ,476,300,hover,1,1,0.602980308674827,0.184375,152,33916,33916,33916,292.625,449.4453125,332.625,493.484375,6,3,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,raw_position_sample,2,3,adv,12,4,54,55,-1,999,476,300,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700647,,,,,,,,,,,
2969,hover_association,2,3,adv,12,4,54,55,32, and ,418,201,hover,16.700000286102295,16.700000286102295,0.958974358974359,0.709375,152,33916,33916,33916,172.625,384.3984375,212.625,419.4375,3,2,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,raw_position_sample,2,3,adv,12,4,54,55,1, Edible ,378,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,401.4140625,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700696.4000000954,,,,,,,,,,,
3002,hover_association,2,3,adv,12,4,54,55,1, Edible ,378,120,hover,16.699999809265137,16.699999809265137,0.5996159144992277,0.684375,152,33916,33916,33916,92.625,342.93505859375,132.625,401.4140625,1,1,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,raw_position_sample,2,3,adv,12,4,54,55,-1,999,354,78,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700746.0999999046,,,,,,,,,,,
3087,raw_position_sample,2,3,adv,12,4,54,55,-1,999,354,78,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700796.9000000954,,,,,,,,,,,
3137,raw_position_sample,2,3,adv,12,4,54,55,-1,999,354,78,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700847.0999999046,,,,,,,,,,,
3186,raw_position_sample,2,3,adv,12,4,54,55,-1,999,354,78,,,,,,,33916,33916,33916,,,,,,,advanced,4,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700895.700000286,,,,,,,,,,,
