responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
2334,hover_association,2,3,adv,14,3,42,43,90, media ,692,317,hover,16.300000190734863,16.300000190734863,0.3097165991902834,0.609375,111,33916,33916,33916,292.625,675.265625,332.625,729.296875,6,9,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,raw_position_sample,2,3,adv,14,3,42,43,-1,999,692,317,,,,,,,33916,33916,33916,,,,,,,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373496.8000001907,,,,,,,,,,,
2367,hover_association,2,3,adv,14,3,42,43,34, the ,584,184,hover,16.59999990463257,16.59999990463257,0.2724434035909446,0.284375,111,33916,33916,33916,172.625,575.8203125,212.625,605.84375,3,5,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,raw_position_sample,2,3,adv,14,3,42,43,3, features ,480,111,,,,,,,33916,33916,33916,102.375,465.453125,122.875,535.5,1,3,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373545.9000000954,,,,,,,,,,,
2400,hover_association,2,3,adv,14,3,42,43,3, features ,480,111,hover,16.90000009536743,16.90000009536743,0.207673432968994,0.459375,111,33916,33916,33916,92.625,465.453125,132.625,535.5,1,3,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,hover_association,2,3,adv,14,3,42,43,2, campaign ,441,101,hover,0.7000002861022949,0.7000002861022949,0.7055780265261969,0.209375,111,33916,33916,33916,92.625,382.3984375,132.625,465.453125,1,2,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,hover_association,2,3,adv,14,3,42,43,2, campaign ,428,100,hover,0.7999997138977051,0.7999997138977051,0.5490546514909228,0.184375,111,33916,33916,33916,92.625,382.3984375,132.625,465.453125,1,2,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,raw_position_sample,2,3,adv,14,3,42,43,-1,999,428,100,,,,,,,33916,33916,33916,,,,,,,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373595.8000001907,,,,,,,,,,,
2451,hover_association,2,3,adv,14,3,42,43,2, campaign ,418,100,hover,0.7999997138977051,0.7999997138977051,0.4286520553099426,0.184375,111,33916,33916,33916,92.625,382.3984375,132.625,465.453125,1,2,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,hover_association,2,3,adv,14,3,42,43,2, campaign ,413,100,hover,0.6999998092651367,0.6999998092651367,0.36845075721945253,0.184375,111,33916,33916,33916,92.625,382.3984375,132.625,465.453125,1,2,advanced,3,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
