responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1214,hover_association,2,2,int,7,2,13,14,63," $3,000. ",444,292,hover,13.299999713897705,13.299999713897705,0.7473217901363342,0.984375,63,33916,33916,33916,252.625,396.421875,292.625,460.08671875,5,2,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,raw_position_sample,2,2,int,7,2,13,14,-1,999,444,292,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684395.9000000954,,,,,,,,,,,
1234,hover_association,2,2,int,7,2,13,14,63," $3,000. ",426,274,hover,16.699999809265137,16.699999809265137,0.46459118184830234,0.534375,63,33916,33916,33916,252.625,396.421875,292.625,460.08671875,5,2,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,raw_position_sample,2,2,int,7,2,13,14,-1,999,326,154,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684447.0999999046,,,,,,,,,,,
1317,raw_position_sample,2,2,int,7,2,13,14,-1,999,301,105,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684496.2000002861,,,,,,,,,,,
1368,raw_position_sample,2,2,int,7,2,13,14,-1,999,298,90,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684547,,,,,,,,,,,
1418,raw_position_sample,2,2,int,7,2,13,14,-1,999,299,93,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684596.8000001907,,,,,,,,,,,
1467,raw_position_sample,2,2,int,7,2,13,14,-1,999,303,93,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684646.2000002861,,,,,,,,,,,
1518,raw_position_sample,2,2,int,7,2,13,14,-1,999,334,99,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684697,,,,,,,,,,,
1567,raw_position_sample,2,2,int,7,2,13,14,-1,999,342,105,,,,,,,33916,33916,33916,,,,,,,intermediate,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684746.0999999046,,,,,,,,,,,
