responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1213,hover_association,2,2,int,7,5,16,17,127, headwinds ,687,461,hover,12.400000095367432,12.400000095367432,0.960538732092305,0.209375,129,33916,33916,33916,452.625,599.5234375,492.625,690.59375,10,7,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,hover_association,2,2,int,7,5,16,17,96," 2014, ",630,403,hover,1,1,0.6687480487043397,0.759375,129,33916,33916,33916,372.625,596.53125,412.625,646.578125,8,6,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,raw_position_sample,2,2,int,7,5,16,17,-1,999,630,403,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752447.0999999046,,,,,,,,,,,
1250,hover_association,2,2,int,7,5,16,17,80, bike ,568,347,hover,16.800000190734863,16.800000190734863,0.9344565440723238,0.359375,129,33916,33916,33916,332.625,532.46875,372.625,570.4921875,7,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,raw_position_sample,2,2,int,7,5,16,17,53, like ,470,268,,,,,,,33916,33916,33916,262.375,438.4296875,282.875,470.4453125,5,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752496,,,,,,,,,,,
1284,hover_association,2,2,int,7,5,16,17,53, like ,470,268,hover,16.699999809265137,16.699999809265137,0.986090775988287,0.384375,129,33916,33916,33916,252.625,438.4296875,292.625,470.4453125,5,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,hover_association,2,2,int,7,5,16,17,39," DiCostanza, ",403,214,hover,0.7999997138977051,0.7999997138977051,0.5495072024260803,0.034375,129,33916,33916,33916,212.625,346.375,252.625,449.421875,4,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,hover_association,2,2,int,7,5,16,17,26, getting ,393,204,hover,0.6999998092651367,0.6999998092651367,0.7896268854194232,0.784375,129,33916,33916,33916,172.625,346.375,212.625,405.421875,3,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,raw_position_sample,2,2,int,7,5,16,17,-1,999,393,204,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752546.3000001907,,,,,,,,,,,
1367,hover_association,2,2,int,7,5,16,17,26, getting ,385,194,hover,33.5,33.5,0.5863985181264885,0.359375,129,33916,33916,33916,172.625,346.375,212.625,405.421875,3,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,raw_position_sample,2,2,int,7,5,16,17,-1,999,381,187,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752596.9000000954,,,,,,,,,,,
1385,hover_association,2,2,int,7,5,16,17,26, getting ,380,177,hover,0.8000001907348633,0.8000001907348633,0.5694628208520772,0.109375,129,33916,33916,33916,172.625,346.375,212.625,405.421875,3,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,hover_association,2,2,int,7,5,16,17,26, getting ,380,175,hover,0.6999998092651367,0.6999998092651367,0.5694628208520772,0.059375,129,33916,33916,33916,172.625,346.375,212.625,405.421875,3,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,hover_association,2,2,int,7,5,16,17,15," technology, ",380,172,hover,0.7999997138977051,0.7999997138977051,0.351203590371277,0.984375,129,33916,33916,33916,132.625,346.375,172.625,442.1171875,2,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,raw_position_sample,2,2,int,7,5,16,17,-1,999,380,172,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752646.8000001907,,,,,,,,,,,
1433,hover_association,2,2,int,7,5,16,17,15," technology, ",380,170,hover,0.6999998092651367,0.6999998092651367,0.351203590371277,0.934375,129,33916,33916,33916,132.625,346.375,172.625,442.1171875,2,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,hover_association,2,2,int,7,5,16,17,15," technology, ",380,167,hover,0.8000001907348633,0.8000001907348633,0.351203590371277,0.859375,129,33916,33916,33916,132.625,346.375,172.625,442.1171875,2,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,hover_association,2,2,int,7,5,16,17,15," technology, ",380,164,hover,0.6999998092651367,0.6999998092651367,0.351203590371277,0.784375,129,33916,33916,33916,132.625,346.375,172.625,442.1171875,2,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,raw_position_sample,2,2,int,7,5,16,17,-1,999,380,164,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752697.0999999046,,,,,,,,,,,
1532,raw_position_sample,2,2,int,7,5,16,17,15," technology, ",380,152,,,,,,,33916,33916,33916,142.375,346.375,162.875,442.1171875,2,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752746.5,,,,,,,,,,,
1567,hover_association,2,2,int,7,5,16,17,15," technology, ",380,160,hover,84.40000009536743,84.40000009536743,0.3198694410444716,0.359375,129,33916,33916,33916,132.625,346.375,172.625,442.1171875,2,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,raw_position_sample,2,2,int,7,5,16,17,-1,999,377,147,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752796.5,,,,,,,,,,,
1585,hover_association,2,2,int,7,5,16,17,15," technology, ",370,138,hover,1.200000286102295,1.200000286102295,0.2467564259485924,0.134375,129,33916,33916,33916,132.625,346.375,172.625,442.1171875,2,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,hover_association,2,2,int,7,5,16,17,15," technology, ",366,133,hover,0.7999997138977051,0.7999997138977051,0.20497756017951857,0.009375,129,33916,33916,33916,132.625,346.375,172.625,442.1171875,2,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,hover_association,2,2,int,7,5,16,17,1, The ,364,130,hover,0.7999997138977051,0.7999997138977051,0.535695274146803,0.934375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,raw_position_sample,2,2,int,7,5,16,17,-1,999,364,130,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752847.0999999046,,,,,,,,,,,
1635,hover_association,2,2,int,7,5,16,17,1, The ,362,127,hover,1,1,0.4852230831411051,0.859375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,hover_association,2,2,int,7,5,16,17,1, The ,361,125,hover,1.0999999046325684,1.0999999046325684,0.4599869876382562,0.809375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,hover_association,2,2,int,7,5,16,17,1, The ,361,124,hover,0.8000001907348633,0.8000001907348633,0.4599869876382562,0.784375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,raw_position_sample,2,2,int,7,5,16,17,-1,999,361,124,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752896.2000002861,,,,,,,,,,,
1685,hover_association,2,2,int,7,5,16,17,1, The ,360,123,hover,0.8000001907348633,0.8000001907348633,0.43475089213540724,0.759375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,hover_association,2,2,int,7,5,16,17,1, The ,360,122,hover,0.8000001907348633,0.8000001907348633,0.43475089213540724,0.734375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,hover_association,2,2,int,7,5,16,17,1, The ,360,122,hover,0.9000000953674316,0.9000000953674316,0.43475089213540724,0.734375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,raw_position_sample,2,2,int,7,5,16,17,-1,999,360,122,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752947.2000002861,,,,,,,,,,,
1734,hover_association,2,2,int,7,5,16,17,1, The ,360,122,hover,0.8000001907348633,0.8000001907348633,0.43475089213540724,0.734375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,hover_association,2,2,int,7,5,16,17,1, The ,360,121,hover,0.7000002861022949,0.7000002861022949,0.43475089213540724,0.709375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,hover_association,2,2,int,7,5,16,17,1, The ,360,121,hover,0.5999999046325684,0.5999999046325684,0.43475089213540724,0.709375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,raw_position_sample,2,2,int,7,5,16,17,-1,999,360,121,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752996.8000001907,,,,,,,,,,,
1832,raw_position_sample,2,2,int,7,5,16,17,1, The ,360,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753047.3000001907,,,,,,,,,,,
1882,raw_position_sample,2,2,int,7,5,16,17,1, The ,360,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753096.5999999046,,,,,,,,,,,
1932,raw_position_sample,2,2,int,7,5,16,17,1, The ,360,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753147,,,,,,,,,,,
1982,raw_position_sample,2,2,int,7,5,16,17,1, The ,360,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753197.3000001907,,,,,,,,,,,
2033,raw_position_sample,2,2,int,7,5,16,17,1, The ,360,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753248.0999999046,,,,,,,,,,,
2083,raw_position_sample,2,2,int,7,5,16,17,1, The ,360,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753297.8000001907,,,,,,,,,,,
2132,raw_position_sample,2,2,int,7,5,16,17,1, The ,360,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753347.0999999046,,,,,,,,,,,
2181,raw_position_sample,2,2,int,7,5,16,17,1, The ,375,120,,,,,,,33916,33916,33916,102.375,346.375,122.875,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753396.0999999046,,,,,,,,,,,
2184,hover_association,2,2,int,7,5,16,17,1, The ,360,120,hover,400.09999990463257,400.09999990463257,0.8132923246781412,0.684375,129,33916,33916,33916,92.625,342.77265625,132.625,382.3984375,1,1,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,raw_position_sample,2,2,int,7,5,16,17,2, companies ,406,120,,,,,,,33916,33916,33916,102.375,382.3984375,122.875,474.453125,1,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753447.0999999046,,,,,,,,,,,
2282,raw_position_sample,2,2,int,7,5,16,17,2, companies ,439,120,,,,,,,33916,33916,33916,102.375,382.3984375,122.875,474.453125,1,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753497.2000002861,,,,,,,,,,,
2284,hover_association,2,2,int,7,5,16,17,2, companies ,384,120,hover,100.09999990463257,100.09999990463257,0.6148688788933209,0.684375,129,33916,33916,33916,92.625,382.3984375,132.625,474.453125,1,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,hover_association,2,2,int,7,5,16,17,2, companies ,455,123,hover,1.0999999046325684,1.0999999046325684,0.7886786047695833,0.759375,129,33916,33916,33916,92.625,382.3984375,132.625,474.453125,1,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,hover_association,2,2,int,7,5,16,17,2, companies ,462,124,hover,1.200000286102295,1.200000286102295,0.8647203598404481,0.784375,129,33916,33916,33916,92.625,382.3984375,132.625,474.453125,1,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,raw_position_sample,2,2,int,7,5,16,17,-1,999,462,124,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753546.4000000954,,,,,,,,,,,
2334,hover_association,2,2,int,7,5,16,17,2, companies ,466,125,hover,1,1,0.9081727913095137,0.809375,129,33916,33916,33916,92.625,382.3984375,132.625,474.453125,1,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,hover_association,2,2,int,7,5,16,17,2, companies ,470,126,hover,0.9000000953674316,0.9000000953674316,0.9516252227785793,0.834375,129,33916,33916,33916,92.625,382.3984375,132.625,474.453125,1,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,hover_association,2,2,int,7,5,16,17,2, companies ,473,127,hover,0.9000000953674316,0.9000000953674316,0.9842145463803785,0.859375,129,33916,33916,33916,92.625,382.3984375,132.625,474.453125,1,2,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,raw_position_sample,2,2,int,7,5,16,17,-1,999,473,127,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753596.3000001907,,,,,,,,,,,
2384,hover_association,2,2,int,7,5,16,17,3, that ,476,128,hover,0.8000001907348633,0.8000001907348633,0.04415700267618198,0.884375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,hover_association,2,2,int,7,5,16,17,3, that ,477,128,hover,0.9000000953674316,0.9000000953674316,0.07270294380017842,0.884375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,hover_association,2,2,int,7,5,16,17,3, that ,480,128,hover,0.7999997138977051,0.7999997138977051,0.15834076717216772,0.884375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,raw_position_sample,2,2,int,7,5,16,17,-1,999,480,128,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753646.2000002861,,,,,,,,,,,
2434,hover_association,2,2,int,7,5,16,17,3, that ,485,128,hover,0.9000000953674316,0.9000000953674316,0.3010704727921499,0.884375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,hover_association,2,2,int,7,5,16,17,3, that ,489,128,hover,0.9000000953674316,0.9000000953674316,0.4152542372881356,0.884375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,hover_association,2,2,int,7,5,16,17,3, that ,493,127,hover,1,1,0.5294380017841214,0.859375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,raw_position_sample,2,2,int,7,5,16,17,-1,999,493,127,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753696.3000001907,,,,,,,,,,,
2484,hover_association,2,2,int,7,5,16,17,3, that ,496,126,hover,0.8000001907348633,0.8000001907348633,0.6150758251561106,0.834375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,hover_association,2,2,int,7,5,16,17,3, that ,501,125,hover,0.8000001907348633,0.8000001907348633,0.7578055307760928,0.809375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,hover_association,2,2,int,7,5,16,17,3, that ,507,124,hover,0.9000000953674316,0.9000000953674316,0.9290811775200714,0.784375,129,33916,33916,33916,92.625,474.453125,132.625,509.484375,1,3,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,raw_position_sample,2,2,int,7,5,16,17,-1,999,507,124,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753746.5999999046,,,,,,,,,,,
2535,hover_association,2,2,int,7,5,16,17,4, make ,513,123,hover,0.9000000953674316,0.9000000953674316,0.07171314741035857,0.759375,129,33916,33916,33916,92.625,509.484375,132.625,558.5078125,1,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,hover_association,2,2,int,7,5,16,17,4, make ,519,121,hover,0.9000000953674316,0.9000000953674316,0.19410358565737051,0.709375,129,33916,33916,33916,92.625,509.484375,132.625,558.5078125,1,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,raw_position_sample,2,2,int,7,5,16,17,4, make ,527,121,,,,,,,33916,33916,33916,102.375,509.484375,122.875,558.5078125,1,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753796.9000000954,,,,,,,,,,,
2632,raw_position_sample,2,2,int,7,5,16,17,4, make ,558,117,,,,,,,33916,33916,33916,102.375,509.484375,122.875,558.5078125,1,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753846.8000001907,,,,,,,,,,,
2634,hover_association,2,2,int,7,5,16,17,4, make ,527,121,hover,67.80000019073486,67.80000019073486,0.9896414342629483,0.609375,129,33916,33916,33916,92.625,509.484375,132.625,558.5078125,1,4,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,raw_position_sample,2,2,int,7,5,16,17,5, and ,575,117,,,,,,,33916,33916,33916,102.375,558.5078125,122.875,593.546875,1,5,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753896.2000002861,,,,,,,,,,,
2732,raw_position_sample,2,2,int,7,5,16,17,5, and ,584,117,,,,,,,33916,33916,33916,102.375,558.5078125,122.875,593.546875,1,5,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753946.8000001907,,,,,,,,,,,
2782,raw_position_sample,2,2,int,7,5,16,17,5, and ,584,117,,,,,,,33916,33916,33916,102.375,558.5078125,122.875,593.546875,1,5,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753997.0999999046,,,,,,,,,,,
2833,raw_position_sample,2,2,int,7,5,16,17,5, and ,584,117,,,,,,,33916,33916,33916,102.375,558.5078125,122.875,593.546875,1,5,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754047.9000000954,,,,,,,,,,,
2883,raw_position_sample,2,2,int,7,5,16,17,5, and ,584,117,,,,,,,33916,33916,33916,102.375,558.5078125,122.875,593.546875,1,5,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754098,,,,,,,,,,,
2932,raw_position_sample,2,2,int,7,5,16,17,5, and ,584,117,,,,,,,33916,33916,33916,102.375,558.5078125,122.875,593.546875,1,5,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754147,,,,,,,,,,,
2968,hover_association,2,2,int,7,5,16,17,5, and ,564,117,hover,333.2999997138977,333.2999997138977,0.8702341137123746,0.609375,129,33916,33916,33916,92.625,558.5078125,132.625,593.546875,1,5,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,raw_position_sample,2,2,int,7,5,16,17,6, sell ,607,114,,,,,,,33916,33916,33916,102.375,593.546875,122.875,625.5625,1,6,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754195.7000002861,,,,,,,,,,,
2984,hover_association,2,2,int,7,5,16,17,6, sell ,607,114,hover,16.59999990463257,16.59999990463257,0.42020497803806733,0.534375,129,33916,33916,33916,92.625,593.546875,132.625,625.5625,1,6,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,raw_position_sample,2,2,int,7,5,16,17,7, e-bikes ,665,110,,,,,,,33916,33916,33916,102.375,625.5625,122.875,688.59375,1,7,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754246.5999999046,,,,,,,,,,,
3051,hover_association,2,2,int,7,5,16,17,7, e-bikes ,626,112,hover,66.7000002861023,66.7000002861023,0.9112543381259296,0.434375,129,33916,33916,33916,92.625,625.5625,132.625,688.59375,1,7,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,raw_position_sample,2,2,int,7,5,16,17,8, say ,707,110,,,,,,,33916,33916,33916,102.375,688.59375,122.875,721.609375,1,8,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754296.7000002861,,,,,,,,,,,
3101,hover_association,2,2,int,7,5,16,17,8, say ,699,110,hover,49.90000009536743,49.90000009536743,0.8603880738286797,0.434375,129,33916,33916,33916,92.625,688.59375,132.625,721.609375,1,8,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
