responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
3968,raw_position_sample,2,3,adv,15,5,38,39,15, the ,1075,111,1278596.8000001907,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,1060.84375,122.875,1085.8671875,1,15,,,,,,,,,,,
4018,raw_position_sample,2,3,adv,15,5,38,39,15, the ,1079,111,1278646.700000286,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,1060.84375,122.875,1085.8671875,1,15,,,,,,,,,,,
4068,raw_position_sample,2,3,adv,15,5,38,39,15, the ,1080,111,1278697.3000001907,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,1060.84375,122.875,1085.8671875,1,15,,,,,,,,,,,
4118,raw_position_sample,2,3,adv,15,5,38,39,15, the ,1066,112,1278746.700000286,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,1060.84375,122.875,1085.8671875,1,15,,,,,,,,,,,
4119,hover_association,2,3,adv,15,5,38,39,15, the ,1061,112,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,216.59999990463257,216.59999990463257,0.20605682172962847,0.484375,115,92.625,1060.84375,132.625,1085.8671875,1,15,,,,,,,,,,,
4153,hover_association,2,3,adv,15,5,38,39,13, performance ,960,113,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.600000381469727,16.600000381469727,0.2850828729281768,0.509375,115,92.625,929.765625,132.625,1035.8203125,1,13,,,,,,,,,,,
4168,raw_position_sample,2,3,adv,15,5,38,39,-1,999,960,113,1278797.0999999046,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186,hover_association,2,3,adv,15,5,38,39,9, spray ,769,113,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.90000009536743,16.90000009536743,0.23171314741035856,0.509375,115,92.625,757.640625,132.625,806.6640625,1,9,,,,,,,,,,,
4218,raw_position_sample,2,3,adv,15,5,38,39,6, that ,615,113,1278847.0999999046,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,603.53125,122.875,638.5625,1,6,,,,,,,,,,,
4219,hover_association,2,3,adv,15,5,38,39,6, that ,615,113,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.32738626226583406,0.509375,115,92.625,603.53125,132.625,638.5625,1,6,,,,,,,,,,,
4253,hover_association,2,3,adv,15,5,38,39,3," finding, ",471,117,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.40557620817843865,0.609375,115,92.625,445.4296875,132.625,508.4765625,1,3,,,,,,,,,,,
4267,raw_position_sample,2,3,adv,15,5,38,39,-1,999,471,117,1278896.4000000954,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4270,hover_association,2,3,adv,15,5,38,39,2, surprising ,399,124,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.44081671057583743,0.784375,115,92.625,362.3984375,132.625,445.4296875,1,2,,,,,,,,,,,
4286,hover_association,2,3,adv,15,5,38,39,2, surprising ,368,128,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.06746330447873541,0.884375,115,92.625,362.3984375,132.625,445.4296875,1,2,,,,,,,,,,,
4303,hover_association,2,3,adv,15,5,38,39,1, A ,351,130,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.3902625896775099,0.934375,115,92.625,343.7044270833333,132.625,362.3984375,1,1,,,,,,,,,,,
4318,raw_position_sample,2,3,adv,15,5,38,39,-1,999,351,130,1278946.9000000954,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,raw_position_sample,2,3,adv,15,5,38,39,-1,999,325,134,1278996.9000000954,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,raw_position_sample,2,3,adv,15,5,38,39,-1,999,317,136,1279046.3000001907,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,raw_position_sample,2,3,adv,15,5,38,39,-1,999,316,137,1279097.200000286,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,raw_position_sample,2,3,adv,15,5,38,39,-1,999,334,146,1279146.700000286,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,raw_position_sample,2,3,adv,15,5,38,39,16, social ,377,157,1279196.700000286,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,162.875,397.3984375,2,1,,,,,,,,,,,
4618,raw_position_sample,2,3,adv,15,5,38,39,16, social ,391,158,1279247.0999999046,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,162.875,397.3984375,2,1,,,,,,,,,,,
4668,raw_position_sample,2,3,adv,15,5,38,39,16, social ,397,158,1279297.200000286,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,162.875,397.3984375,2,1,,,,,,,,,,,
4670,hover_association,2,3,adv,15,5,38,39,16, social ,347,150,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,149.90000009536743,149.90000009536743,0.9921910886541112,0.634375,115,132.625,346.375,172.625,397.3984375,2,1,,,,,,,,,,,
4718,raw_position_sample,2,3,adv,15,5,38,39,17, cognitive ,413,158,1279346.8000001907,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,397.3984375,162.875,473.4453125,2,2,,,,,,,,,,,
4768,raw_position_sample,2,3,adv,15,5,38,39,17, cognitive ,446,158,1279397.200000286,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,397.3984375,162.875,473.4453125,2,2,,,,,,,,,,,
4803,hover_association,2,3,adv,15,5,38,39,17, cognitive ,401,158,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,133.5,133.5,0.9941442366961167,0.509375,115,132.625,397.3984375,172.625,473.4453125,2,2,,,,,,,,,,,
4818,raw_position_sample,2,3,adv,15,5,38,39,18, task. ,487,152,1279446.8000001907,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,473.4453125,162.875,516.4609375,2,3,,,,,,,,,,,
4837,hover_association,2,3,adv,15,5,38,39,18, task. ,487,152,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.299999713897705,33.299999713897705,0.6870686523792227,0.434375,115,132.625,473.4453125,172.625,516.4609375,2,3,,,,,,,,,,,
4868,raw_position_sample,2,3,adv,15,5,38,39,19, Nor ,545,150,1279497.3000001907,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,516.4609375,162.875,550.46875,2,4,,,,,,,,,,,
4869,hover_association,2,3,adv,15,5,38,39,19, Nor ,530,150,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,32.40000009536743,32.40000009536743,0.8391913622788881,0.434375,115,132.625,516.4609375,172.625,550.46875,2,4,,,,,,,,,,,
4903,hover_association,2,3,adv,15,5,38,39,20, is ,553,150,,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,34.09999990463257,34.09999990463257,0.9739583333333334,0.434375,115,132.625,550.46875,172.625,568.46875,2,5,,,,,,,,,,,
4918,raw_position_sample,2,3,adv,15,5,38,39,21, it ,576,150,1279546.8000001907,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,568.46875,162.875,582.4765625,2,6,,,,,,,,,,,
4968,raw_position_sample,2,3,adv,15,5,38,39,21, it ,579,150,1279597.3000001907,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,568.46875,162.875,582.4765625,2,6,,,,,,,,,,,
5019,raw_position_sample,2,3,adv,15,5,38,39,21, it ,579,150,1279647.700000286,33916,33916,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,568.46875,162.875,582.4765625,2,6,,,,,,,,,,,
