responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
2297,raw_position_sample,2,3,adv,14,2,41,42,-1,999,562,347,1343346.4000000954,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,hover_association,2,3,adv,14,2,41,42,77," balloons, ",513,257,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.20135861299807362,0.109375,164,252.625,497.484375,292.625,574.5390625,5,5,,,,,,,,,,,
2334,hover_association,2,3,adv,14,2,41,42,56, him ,477,226,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.6928555019526763,0.334375,164,212.625,453.4375,252.625,487.4453125,4,3,,,,,,,,,,,
2347,raw_position_sample,2,3,adv,14,2,41,42,-1,999,477,226,1343396.700000286,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,hover_association,2,3,adv,14,2,41,42,55, sending ,441,219,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.8172425668694754,0.159375,164,212.625,385.3828125,252.625,453.4375,4,2,,,,,,,,,,,
2368,hover_association,2,3,adv,14,2,41,42,55, sending ,424,217,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.5674434622890598,0.109375,164,212.625,385.3828125,252.625,453.4375,4,2,,,,,,,,,,,
2385,hover_association,2,3,adv,14,2,41,42,55, sending ,411,215,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6000003814697266,0.6000003814697266,0.3764206176099185,0.059375,164,212.625,385.3828125,252.625,453.4375,4,2,,,,,,,,,,,
2396,raw_position_sample,2,3,adv,14,2,41,42,-1,999,411,215,1343445.5,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,hover_association,2,3,adv,14,2,41,42,38, an ,402,211,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.30377770839837653,0.959375,164,172.625,394.3984375,212.625,419.421875,3,2,,,,,,,,,,,
2418,hover_association,2,3,adv,14,2,41,42,38, an ,396,204,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.0640024976584452,0.784375,164,172.625,394.3984375,212.625,419.421875,3,2,,,,,,,,,,,
2448,raw_position_sample,2,3,adv,14,2,41,42,37, spots ,392,195,1343497.4000000954,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.375,346.375,202.875,394.3984375,3,1,,,,,,,,,,,
2467,hover_association,2,3,adv,14,2,41,42,37, spots ,392,195,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.40000009536743,33.40000009536743,0.8875874410281438,0.284375,164,172.625,346.375,212.625,394.3984375,3,1,,,,,,,,,,,
2485,hover_association,2,3,adv,14,2,41,42,19, this ,385,165,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8999996185302734,0.8999996185302734,0.7150970184571699,0.809375,164,132.625,361.390625,172.625,394.40625,2,2,,,,,,,,,,,
2497,raw_position_sample,2,3,adv,14,2,41,42,-1,999,385,165,1343546.4000000954,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,raw_position_sample,2,3,adv,14,2,41,42,19, this ,375,155,1343596.0999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,361.390625,162.875,394.40625,2,2,,,,,,,,,,,
2584,hover_association,2,3,adv,14,2,41,42,19, this ,383,160,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.2999997138977,83.2999997138977,0.1396119261713204,0.559375,164,132.625,361.390625,172.625,394.40625,2,2,,,,,,,,,,,
2597,raw_position_sample,2,3,adv,14,2,41,42,18, – ,361,155,1343646.5999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,162.875,361.390625,2,1,,,,,,,,,,,
2647,raw_position_sample,2,3,adv,14,2,41,42,18, – ,359,149,1343697.0999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,162.875,361.390625,2,1,,,,,,,,,,,
2651,hover_association,2,3,adv,14,2,41,42,18, – ,361,155,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.80000019073486,66.80000019073486,0.8407908428720083,0.409375,164,132.625,346.375,172.625,361.390625,2,1,,,,,,,,,,,
2668,hover_association,2,3,adv,14,2,41,42,19, this ,362,144,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.018457169900615238,0.284375,164,132.625,361.390625,172.625,394.40625,2,2,,,,,,,,,,,
2685,hover_association,2,3,adv,14,2,41,42,19, this ,368,136,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.20018930430667298,0.084375,164,132.625,361.390625,172.625,394.40625,2,2,,,,,,,,,,,
2697,raw_position_sample,2,3,adv,14,2,41,42,-1,999,368,136,1343746.5999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,hover_association,2,3,adv,14,2,41,42,19, this ,370,133,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.26076668244202555,0.009375,164,132.625,361.390625,172.625,394.40625,2,2,,,,,,,,,,,
2718,hover_association,2,3,adv,14,2,41,42,1, After ,371,132,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.6009686402712194,0.984375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2735,hover_association,2,3,adv,14,2,41,42,1, After ,371,131,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.6009686402712194,0.959375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2747,raw_position_sample,2,3,adv,14,2,41,42,-1,999,371,131,1343796.200000286,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,hover_association,2,3,adv,14,2,41,42,1, After ,371,131,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.6009686402712194,0.959375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2769,hover_association,2,3,adv,14,2,41,42,1, After ,371,130,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.200000286102295,1.200000286102295,0.6009686402712194,0.934375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2785,hover_association,2,3,adv,14,2,41,42,1, After ,371,130,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.6009686402712194,0.934375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2796,raw_position_sample,2,3,adv,14,2,41,42,-1,999,371,130,1343846,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,hover_association,2,3,adv,14,2,41,42,1, After ,371,130,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.6009686402712194,0.934375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2819,hover_association,2,3,adv,14,2,41,42,1, After ,372,130,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1000003814697266,1.1000003814697266,0.6226661823465313,0.934375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2835,hover_association,2,3,adv,14,2,41,42,1, After ,372,129,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.6226661823465313,0.909375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2846,raw_position_sample,2,3,adv,14,2,41,42,-1,999,372,129,1343895.5,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,hover_association,2,3,adv,14,2,41,42,1, After ,374,129,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.6660612664971548,0.909375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2869,hover_association,2,3,adv,14,2,41,42,1, After ,378,128,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.7528514347984019,0.884375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2885,hover_association,2,3,adv,14,2,41,42,1, After ,382,127,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.839641603099649,0.859375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2897,raw_position_sample,2,3,adv,14,2,41,42,-1,999,382,127,1343946.4000000954,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,hover_association,2,3,adv,14,2,41,42,1, After ,388,126,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.9698268555515196,0.834375,164,92.625,343.30245535714283,132.625,389.390625,1,1,,,,,,,,,,,
2918,hover_association,2,3,adv,14,2,41,42,2, two ,394,125,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.1396119261713204,0.809375,164,92.625,389.390625,132.625,422.40625,1,2,,,,,,,,,,,
2935,hover_association,2,3,adv,14,2,41,42,2, two ,401,124,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.3516327496450544,0.784375,164,92.625,389.390625,132.625,422.40625,1,2,,,,,,,,,,,
2946,raw_position_sample,2,3,adv,14,2,41,42,-1,999,401,124,1343996.0999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,hover_association,2,3,adv,14,2,41,42,2, two ,411,123,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.6545196403218173,0.759375,164,92.625,389.390625,132.625,422.40625,1,2,,,,,,,,,,,
2969,hover_association,2,3,adv,14,2,41,42,2, two ,420,123,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.927117841930904,0.759375,164,92.625,389.390625,132.625,422.40625,1,2,,,,,,,,,,,
2985,hover_association,2,3,adv,14,2,41,42,3, years ,430,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.1549003984063745,0.734375,164,92.625,422.40625,132.625,471.4296875,1,3,,,,,,,,,,,
2997,raw_position_sample,2,3,adv,14,2,41,42,-1,999,430,122,1344046.5,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,hover_association,2,3,adv,14,2,41,42,3, years ,440,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.3588844621513944,0.734375,164,92.625,422.40625,132.625,471.4296875,1,3,,,,,,,,,,,
3018,hover_association,2,3,adv,14,2,41,42,3, years ,451,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.5832669322709163,0.734375,164,92.625,422.40625,132.625,471.4296875,1,3,,,,,,,,,,,
3035,hover_association,2,3,adv,14,2,41,42,3, years ,463,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.8280478087649402,0.734375,164,92.625,422.40625,132.625,471.4296875,1,3,,,,,,,,,,,
3047,raw_position_sample,2,3,adv,14,2,41,42,-1,999,463,122,1344097.0999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,hover_association,2,3,adv,14,2,41,42,4, of ,476,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.22833723653395785,0.734375,164,92.625,471.4296875,132.625,491.4453125,1,4,,,,,,,,,,,
3068,hover_association,2,3,adv,14,2,41,42,4, of ,489,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.8778298204527712,0.734375,164,92.625,471.4296875,132.625,491.4453125,1,4,,,,,,,,,,,
3086,hover_association,2,3,adv,14,2,41,42,5, successful ,501,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.10730894094937264,0.734375,164,92.625,491.4453125,132.625,580.484375,1,5,,,,,,,,,,,
3097,raw_position_sample,2,3,adv,14,2,41,42,-1,999,501,122,1344147.0999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,hover_association,2,3,adv,14,2,41,42,5, successful ,516,123,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1999998092651367,1.1999998092651367,0.27577432657716944,0.759375,164,92.625,491.4453125,132.625,580.484375,1,5,,,,,,,,,,,
3119,hover_association,2,3,adv,14,2,41,42,5, successful ,529,124,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.200000286102295,1.200000286102295,0.42177766078792667,0.784375,164,92.625,491.4453125,132.625,580.484375,1,5,,,,,,,,,,,
3135,hover_association,2,3,adv,14,2,41,42,5, successful ,550,124,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.6576292006668422,0.784375,164,92.625,491.4453125,132.625,580.484375,1,5,,,,,,,,,,,
3146,raw_position_sample,2,3,adv,14,2,41,42,-1,999,550,124,1344196,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,hover_association,2,3,adv,14,2,41,42,5, successful ,563,124,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.8036325348775993,0.784375,164,92.625,491.4453125,132.625,580.484375,1,5,,,,,,,,,,,
3168,hover_association,2,3,adv,14,2,41,42,5, successful ,575,124,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.9384048433798368,0.784375,164,92.625,491.4453125,132.625,580.484375,1,5,,,,,,,,,,,
3185,hover_association,2,3,adv,14,2,41,42,6, ads ,588,124,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.2208955223880597,0.784375,164,92.625,580.484375,132.625,614.5078125,1,6,,,,,,,,,,,
3196,raw_position_sample,2,3,adv,14,2,41,42,-1,999,588,124,1344246.0999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,hover_association,2,3,adv,14,2,41,42,6, ads ,600,124,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.573593570608496,0.784375,164,92.625,580.484375,132.625,614.5078125,1,6,,,,,,,,,,,
3218,hover_association,2,3,adv,14,2,41,42,6, ads ,613,123,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.955683122847302,0.759375,164,92.625,580.484375,132.625,614.5078125,1,6,,,,,,,,,,,
3235,hover_association,2,3,adv,14,2,41,42,7, featuring ,623,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1000003814697266,1.1000003814697266,0.11314666389091288,0.734375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3247,raw_position_sample,2,3,adv,14,2,41,42,-1,999,623,122,1344296.5999999046,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252,hover_association,2,3,adv,14,2,41,42,7, featuring ,633,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.24638284584157386,0.734375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3268,hover_association,2,3,adv,14,2,41,42,7, featuring ,641,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.3529717914021026,0.734375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3285,hover_association,2,3,adv,14,2,41,42,7, featuring ,650,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1999998092651367,1.1999998092651367,0.4728843551576975,0.734375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3297,raw_position_sample,2,3,adv,14,2,41,42,-1,999,650,122,1344346.700000286,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,hover_association,2,3,adv,14,2,41,42,7, featuring ,658,122,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.5794733007182263,0.734375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3318,hover_association,2,3,adv,14,2,41,42,7, featuring ,667,123,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.6993858644738211,0.759375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3335,hover_association,2,3,adv,14,2,41,42,7, featuring ,676,125,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.819298428229416,0.809375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3347,raw_position_sample,2,3,adv,14,2,41,42,-1,999,676,125,1344397,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,hover_association,2,3,adv,14,2,41,42,7, featuring ,684,126,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.9258873737899448,0.834375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3369,hover_association,2,3,adv,14,2,41,42,7, featuring ,689,127,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.9925054647652753,0.859375,164,92.625,614.5078125,132.625,689.5625,1,7,,,,,,,,,,,
3385,hover_association,2,3,adv,14,2,41,42,8, cuddly ,696,128,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1999998092651367,1.1999998092651367,0.11286125188330366,0.884375,164,92.625,689.5625,132.625,746.6015625,1,8,,,,,,,,,,,
3397,raw_position_sample,2,3,adv,14,2,41,42,-1,999,696,128,1344446.8000001907,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,hover_association,2,3,adv,14,2,41,42,8, cuddly ,706,130,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.28817970141076565,0.934375,164,92.625,689.5625,132.625,746.6015625,1,8,,,,,,,,,,,
3418,hover_association,2,3,adv,14,2,41,42,8, cuddly ,712,131,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.39337077112724284,0.959375,164,92.625,689.5625,132.625,746.6015625,1,8,,,,,,,,,,,
3435,hover_association,2,3,adv,14,2,41,42,27, heartstrings ,717,133,,33916,33916,advanced,2,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8999996185302734,0.8999996185302734,0.5698848398801073,0.009375,164,132.625,660.5546875,172.625,759.6015625,2,10,,,,,,,,,,,
