responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1358,raw_position_sample,2,2,int,27,6,6,7,1, Some ,364,114,487846,33916,33916,102.375,346.375,122.875,397.90625,1,1,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,raw_position_sample,2,2,int,27,6,6,7,1, Some ,363,113,487897.59999990463,33916,33916,102.375,346.375,122.875,397.90625,1,1,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,raw_position_sample,2,2,int,27,6,6,7,1, Some ,363,113,487947.7000002861,33916,33916,102.375,346.375,122.875,397.90625,1,1,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,raw_position_sample,2,2,int,27,6,6,7,1, Some ,363,113,487997.2000002861,33916,33916,102.375,346.375,122.875,397.90625,1,1,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,raw_position_sample,2,2,int,27,6,6,7,1, Some ,363,113,488047.59999990463,33916,33916,102.375,346.375,122.875,397.90625,1,1,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,raw_position_sample,2,2,int,27,6,6,7,1, Some ,363,113,488097.59999990463,33916,33916,102.375,346.375,122.875,397.90625,1,1,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,raw_position_sample,2,2,int,27,6,6,7,1, Some ,392,113,488146.7000002861,33916,33916,102.375,346.375,122.875,397.90625,1,1,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,hover_association,2,2,int,27,6,6,7,1, Some ,367,120,,33916,33916,92.625,342.0807291666667,132.625,397.90625,1,1,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,416.6000003814697,416.6000003814697,0.8942016140318141,0.509375,129,,,,,,,,,,,
1708,raw_position_sample,2,2,int,27,6,6,7,2, Americans ,452,113,488196.5,33916,33916,102.375,397.90625,122.875,487.4453125,1,2,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,hover_association,2,2,int,27,6,6,7,2, Americans ,416,113,,33916,33916,92.625,397.90625,132.625,487.4453125,1,2,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.39999961853027,83.39999961853027,0.9168484425442806,0.509375,129,,,,,,,,,,,
1758,raw_position_sample,2,2,int,27,6,6,7,3, keep ,491,113,488245.90000009537,33916,33916,102.375,487.4453125,122.875,531.484375,1,3,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,raw_position_sample,2,2,int,27,6,6,7,3, keep ,514,113,488296.80000019073,33916,33916,102.375,487.4453125,122.875,531.484375,1,3,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,hover_association,2,2,int,27,6,6,7,3, keep ,491,113,,33916,33916,92.625,487.4453125,132.625,531.484375,1,3,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.60000038146973,99.60000038146973,0.8981727869434096,0.509375,129,,,,,,,,,,,
1859,raw_position_sample,2,2,int,27,6,6,7,4, their ,535,113,488346.90000009537,33916,33916,102.375,531.484375,122.875,571.5078125,1,4,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,raw_position_sample,2,2,int,27,6,6,7,4, their ,554,113,488396.80000019073,33916,33916,102.375,531.484375,122.875,571.5078125,1,4,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,raw_position_sample,2,2,int,27,6,6,7,4, their ,566,113,488445.80000019073,33916,33916,102.375,531.484375,122.875,571.5078125,1,4,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,hover_association,2,2,int,27,6,6,7,4, their ,535,113,,33916,33916,92.625,531.484375,132.625,571.5078125,1,4,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,117,117,0.8623853211009175,0.509375,129,,,,,,,,,,,
2007,raw_position_sample,2,2,int,27,6,6,7,5, wealth ,584,113,488495.7000002861,33916,33916,102.375,571.5078125,122.875,628.546875,1,5,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,raw_position_sample,2,2,int,27,6,6,7,5, wealth ,612,112,488546.40000009537,33916,33916,102.375,571.5078125,122.875,628.546875,1,5,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,hover_association,2,2,int,27,6,6,7,5, wealth ,572,113,,33916,33916,92.625,571.5078125,132.625,628.546875,1,5,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,116.69999980926514,116.69999980926514,0.9202848924804822,0.484375,129,,,,,,,,,,,
2108,raw_position_sample,2,2,int,27,6,6,7,6, secret. ,649,111,488596.30000019073,33916,33916,102.375,628.546875,122.875,687.5703125,1,6,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,hover_association,2,2,int,27,6,6,7,6, secret. ,636,112,,33916,33916,92.625,628.546875,132.625,687.5703125,1,6,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.69999980926514,66.69999980926514,0.8209133024487094,0.434375,129,,,,,,,,,,,
2158,raw_position_sample,2,2,int,27,6,6,7,7, “We ,697,110,488646,33916,33916,102.375,687.5703125,122.875,725.25,1,7,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,hover_association,2,2,int,27,6,6,7,7, “We ,697,110,,33916,33916,92.625,687.5703125,132.625,725.25,1,7,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.9137466307277629,0.484375,129,,,,,,,,,,,
2208,raw_position_sample,2,2,int,27,6,6,7,8, talk ,729,113,488696,33916,33916,102.375,725.25,122.875,758.265625,1,8,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,raw_position_sample,2,2,int,27,6,6,7,8, talk ,750,113,488745.5,33916,33916,102.375,725.25,122.875,758.265625,1,8,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,raw_position_sample,2,2,int,27,6,6,7,8, talk ,757,113,488796.40000009537,33916,33916,102.375,725.25,122.875,758.265625,1,8,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,raw_position_sample,2,2,int,27,6,6,7,8, talk ,757,113,488847.40000009537,33916,33916,102.375,725.25,122.875,758.265625,1,8,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,raw_position_sample,2,2,int,27,6,6,7,8, talk ,757,113,488897.40000009537,33916,33916,102.375,725.25,122.875,758.265625,1,8,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,raw_position_sample,2,2,int,27,6,6,7,8, talk ,757,113,488947.30000019073,33916,33916,102.375,725.25,122.875,758.265625,1,8,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,hover_association,2,2,int,27,6,6,7,8, talk ,729,113,,33916,33916,92.625,725.25,132.625,758.265625,1,8,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,300.2000002861023,300.2000002861023,0.9919545669663985,0.509375,129,,,,,,,,,,,
2508,raw_position_sample,2,2,int,27,6,6,7,9, about ,763,113,488996,33916,33916,102.375,758.265625,122.875,808.3125,1,9,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,hover_association,2,2,int,27,6,6,7,9, about ,763,113,,33916,33916,92.625,758.265625,132.625,808.3125,1,9,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.6540743053387449,0.509375,129,,,,,,,,,,,
2558,raw_position_sample,2,2,int,27,6,6,7,10, it ,812,113,489046.5,33916,33916,102.375,808.3125,122.875,822.3203125,1,10,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,hover_association,2,2,int,27,6,6,7,10, it ,812,113,,33916,33916,92.625,808.3125,132.625,822.3203125,1,10,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.2632459564974902,0.509375,129,,,,,,,,,,,
2586,hover_association,2,2,int,27,6,6,7,11, as ,837,113,,33916,33916,92.625,822.3203125,132.625,846.3359375,1,11,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.6112556929082629,0.509375,129,,,,,,,,,,,
2608,raw_position_sample,2,2,int,27,6,6,7,12, stealth ,874,113,489095.80000019073,33916,33916,102.375,846.3359375,122.875,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,raw_position_sample,2,2,int,27,6,6,7,12, stealth ,895,112,489146.7000002861,33916,33916,102.375,846.3359375,122.875,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,raw_position_sample,2,2,int,27,6,6,7,12, stealth ,903,112,489196.59999990463,33916,33916,102.375,846.3359375,122.875,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,hover_association,2,2,int,27,6,6,7,12, stealth ,857,113,,33916,33916,92.625,846.3359375,132.625,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,149.90000009536743,149.90000009536743,0.9935388342980213,0.484375,129,,,,,,,,,,,
2758,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,905,111,489246.2000002861,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,908,110,489295.5,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,914,109,489346.59999990463,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,925,109,489396,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,940,109,489446.90000009537,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,954,109,489496.5,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,963,109,489546,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,hover_association,2,2,int,27,6,6,7,13, wealth. ,905,111,,33916,33916,92.625,904.375,132.625,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,350.09999990463257,350.09999990463257,0.9797979797979798,0.409375,129,,,,,,,,,,,
3108,raw_position_sample,2,2,int,27,6,6,7,14, There ,969,110,489595.90000009537,33916,33916,102.375,966.25,122.875,1018.1171875,1,14,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,raw_position_sample,2,2,int,27,6,6,7,14, There ,973,110,489646.7000002861,33916,33916,102.375,966.25,122.875,1018.1171875,1,14,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3208,raw_position_sample,2,2,int,27,6,6,7,14, There ,978,111,489696.40000009537,33916,33916,102.375,966.25,122.875,1018.1171875,1,14,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258,raw_position_sample,2,2,int,27,6,6,7,14, There ,991,112,489746,33916,33916,102.375,966.25,122.875,1018.1171875,1,14,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,raw_position_sample,2,2,int,27,6,6,7,14, There ,1000,114,489796.30000019073,33916,33916,102.375,966.25,122.875,1018.1171875,1,14,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358,raw_position_sample,2,2,int,27,6,6,7,14, There ,1002,114,489846.7000002861,33916,33916,102.375,966.25,122.875,1018.1171875,1,14,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,raw_position_sample,2,2,int,27,6,6,7,14, There ,986,114,489896.30000019073,33916,33916,102.375,966.25,122.875,1018.1171875,1,14,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,hover_association,2,2,int,27,6,6,7,14, There ,967,110,,33916,33916,92.625,966.25,132.625,1018.1171875,1,14,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,333.2000002861023,333.2000002861023,0.38078023798764876,0.534375,129,,,,,,,,,,,
3459,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,922,114,489947,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,hover_association,2,2,int,27,6,6,7,13, wealth. ,965,114,,33916,33916,92.625,904.375,132.625,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.7999997138977,66.7999997138977,0.12323232323232323,0.534375,129,,,,,,,,,,,
3508,raw_position_sample,2,2,int,27,6,6,7,12, stealth ,899,114,489996.59999990463,33916,33916,102.375,846.3359375,122.875,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,raw_position_sample,2,2,int,27,6,6,7,12, stealth ,896,114,490047.2000002861,33916,33916,102.375,846.3359375,122.875,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,raw_position_sample,2,2,int,27,6,6,7,12, stealth ,903,113,490096,33916,33916,102.375,846.3359375,122.875,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,hover_association,2,2,int,27,6,6,7,12, stealth ,903,114,,33916,33916,92.625,846.3359375,132.625,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,133.30000019073486,133.30000019073486,0.9763090590927447,0.509375,129,,,,,,,,,,,
3658,raw_position_sample,2,2,int,27,6,6,7,13, wealth. ,910,113,490146.09999990463,33916,33916,102.375,904.375,122.875,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,hover_association,2,2,int,27,6,6,7,13, wealth. ,906,113,,33916,33916,92.625,904.375,132.625,966.25,1,13,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.80000019073486,66.80000019073486,0.09090909090909091,0.509375,129,,,,,,,,,,,
3708,raw_position_sample,2,2,int,27,6,6,7,12, stealth ,884,114,490195.90000009537,33916,33916,102.375,846.3359375,122.875,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,hover_association,2,2,int,27,6,6,7,12, stealth ,902,113,,33916,33916,92.625,846.3359375,132.625,904.375,1,12,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.19999980926514,33.19999980926514,0.6489433301924888,0.534375,129,,,,,,,,,,,
3758,raw_position_sample,2,2,int,27,6,6,7,9, about ,762,114,490245.90000009537,33916,33916,102.375,758.265625,122.875,808.3125,1,9,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,hover_association,2,2,int,27,6,6,7,9, about ,792,114,,33916,33916,92.625,758.265625,132.625,808.3125,1,9,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.19999980926514,33.19999980926514,0.07461754605057758,0.534375,129,,,,,,,,,,,
3802,hover_association,2,2,int,27,6,6,7,5, wealth ,581,112,,33916,33916,92.625,571.5078125,132.625,628.546875,1,5,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.16641555951239556,0.484375,129,,,,,,,,,,,
3807,raw_position_sample,2,2,int,27,6,6,7,-1,999,581,112,490295.7000002861,33916,33916,,,,,,,intermediate,6,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
