responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1168,hover_association,2,2,int,7,1,12,13,88, Familiar ,472,310,hover,16.59999990463257,16.59999990463257,0.02252915204347334,0.434375,109,33916,33916,33916,292.625,470.4453125,332.625,539.453125,6,3,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,raw_position_sample,2,2,int,7,1,12,13,54, been ,419,228,,,,,,,33916,33916,33916,222.375,390.4140625,242.875,435.4609375,4,2,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662097.2000002861,,,,,,,,,,,
1201,hover_association,2,2,int,7,1,12,13,54, been ,419,228,hover,16.59999990463257,16.59999990463257,0.6345820326049254,0.384375,109,33916,33916,33916,212.625,390.4140625,252.625,435.4609375,4,2,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,raw_position_sample,2,2,int,7,1,12,13,17, anyone ,373,154,,,,,,,33916,33916,33916,142.375,346.375,162.875,410.4296875,2,1,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662145.5999999046,,,,,,,,,,,
1251,hover_association,2,2,int,7,1,12,13,17, anyone ,373,154,hover,33.40000009536743,33.40000009536743,0.3376021466032443,0.359375,109,33916,33916,33916,132.625,346.375,172.625,410.4296875,2,1,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,hover_association,2,2,int,7,1,12,13,17, anyone ,365,141,hover,0.9000000953674316,0.9000000953674316,0.29076716672764974,0.209375,109,33916,33916,33916,132.625,346.375,172.625,410.4296875,2,1,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,hover_association,2,2,int,7,1,12,13,17, anyone ,364,139,hover,0.7999997138977051,0.7999997138977051,0.2751555067691182,0.159375,109,33916,33916,33916,132.625,346.375,172.625,410.4296875,2,1,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,raw_position_sample,2,2,int,7,1,12,13,-1,999,364,139,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662196.9000000954,,,,,,,,,,,
1301,hover_association,2,2,int,7,1,12,13,17, anyone ,364,138,hover,0.7999997138977051,0.7999997138977051,0.2751555067691182,0.134375,109,33916,33916,33916,132.625,346.375,172.625,410.4296875,2,1,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,hover_association,2,2,int,7,1,12,13,17, anyone ,364,136,hover,0.6999998092651367,0.6999998092651367,0.2751555067691182,0.084375,109,33916,33916,33916,132.625,346.375,172.625,410.4296875,2,1,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
