responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
2452,hover_association,2,3,adv,24,2,45,46,64, she ,424,285,hover,0.7999997138977051,0.7999997138977051,0.6934557979334098,0.809375,89,33916,33916,33916,252.625,400.40625,292.625,434.4296875,5,2,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,raw_position_sample,2,3,adv,24,2,45,46,46, “Tourist ,385,233,,,,,,,33916,33916,33916,222.375,346.375,242.875,410.390625,4,1,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443995.9000000954,,,,,,,,,,,
2484,hover_association,2,3,adv,24,2,45,46,46, “Tourist ,385,233,hover,16.59999990463257,16.59999990463257,0.6033683182816695,0.509375,89,33916,33916,33916,212.625,346.375,252.625,410.390625,4,1,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,hover_association,2,3,adv,24,2,45,46,30, island ,347,183,hover,0.7999997138977051,0.7999997138977051,0.012012012012012012,0.259375,89,33916,33916,33916,172.625,346.375,212.625,398.40625,3,1,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,raw_position_sample,2,3,adv,24,2,45,46,-1,999,341,176,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444045.5,,,,,,,,,,,
2577,raw_position_sample,2,3,adv,24,2,45,46,-1,999,330,158,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444095.9000000954,,,,,,,,,,,
2627,raw_position_sample,2,3,adv,24,2,45,46,-1,999,328,152,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444146.5999999046,,,,,,,,,,,
2677,raw_position_sample,2,3,adv,24,2,45,46,-1,999,331,144,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444196.0999999046,,,,,,,,,,,
2727,raw_position_sample,2,3,adv,24,2,45,46,-1,999,340,133,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444245.9000000954,,,,,,,,,,,
2752,hover_association,2,3,adv,24,2,45,46,1," But, ",344,126,hover,0.7000002861022949,0.7000002861022949,0.017709026571655354,0.834375,89,33916,33916,33916,92.625,343.2897135416667,132.625,383.3984375,1,1,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
