responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
2166,hover_association,2,2,int,29,5,32,33,1, This ,345,117,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67.60000038146973,67.60000038146973,0.09171301360366092,0.284375,115,92.625,343.1243489583333,132.625,385.3828125,1,1,,,,,,,,,,,
2168,raw_position_sample,2,2,int,29,5,32,33,-1,999,347,104,1117395.4000000954,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,hover_association,2,2,int,29,5,32,33,1, This ,347,102,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.09171301360366092,0.234375,115,92.625,343.1243489583333,132.625,385.3828125,1,1,,,,,,,,,,,
2199,hover_association,2,2,int,29,5,32,33,1, This ,346,102,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6000003814697266,0.6000003814697266,0.06804911491472719,0.234375,115,92.625,343.1243489583333,132.625,385.3828125,1,1,,,,,,,,,,,
2217,hover_association,2,2,int,29,5,32,33,1, This ,346,102,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.06804911491472719,0.234375,115,92.625,343.1243489583333,132.625,385.3828125,1,1,,,,,,,,,,,
2219,raw_position_sample,2,2,int,29,5,32,33,-1,999,346,102,1117445.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,hover_association,2,2,int,29,5,32,33,1, This ,346,101,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.06804911491472719,0.209375,115,92.625,343.1243489583333,132.625,385.3828125,1,1,,,,,,,,,,,
2270,raw_position_sample,2,2,int,29,5,32,33,-1,999,346,101,1117497,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,hover_association,2,2,int,29,5,32,33,1, This ,346,101,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.06804911491472719,0.209375,115,92.625,343.1243489583333,132.625,385.3828125,1,1,,,,,,,,,,,
2319,raw_position_sample,2,2,int,29,5,32,33,1, This ,353,106,1117546.3000001907,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,385.3828125,1,1,,,,,,,,,,,
2369,raw_position_sample,2,2,int,29,5,32,33,1, This ,367,113,1117596.200000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,385.3828125,1,1,,,,,,,,,,,
2419,raw_position_sample,2,2,int,29,5,32,33,1, This ,384,114,1117645.5999999046,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,385.3828125,1,1,,,,,,,,,,,
2433,hover_association,2,2,int,29,5,32,33,1, This ,349,104,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,133.40000009536743,133.40000009536743,0.9672772650942089,0.534375,115,92.625,343.1243489583333,132.625,385.3828125,1,1,,,,,,,,,,,
2469,raw_position_sample,2,2,int,29,5,32,33,2, might ,404,112,1117696.0999999046,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,385.3828125,122.875,434.40625,1,2,,,,,,,,,,,
2517,hover_association,2,2,int,29,5,32,33,2, might ,389,114,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.5,83.5,0.8693227091633466,0.459375,115,92.625,385.3828125,132.625,434.40625,1,2,,,,,,,,,,,
2519,raw_position_sample,2,2,int,29,5,32,33,3, be ,436,111,1117746.5999999046,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,434.40625,122.875,459.4296875,1,3,,,,,,,,,,,
2569,raw_position_sample,2,2,int,29,5,32,33,3, be ,454,114,1117796.4000000954,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,434.40625,122.875,459.4296875,1,3,,,,,,,,,,,
2619,raw_position_sample,2,2,int,29,5,32,33,3, be ,454,114,1117846.3000001907,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,434.40625,122.875,459.4296875,1,3,,,,,,,,,,,
2671,raw_position_sample,2,2,int,29,5,32,33,3, be ,454,114,1117897.5999999046,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,434.40625,122.875,459.4296875,1,3,,,,,,,,,,,
2721,raw_position_sample,2,2,int,29,5,32,33,3, be ,454,114,1117947.700000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,434.40625,122.875,459.4296875,1,3,,,,,,,,,,,
2771,raw_position_sample,2,2,int,29,5,32,33,3, be ,455,114,1117997.700000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,434.40625,122.875,459.4296875,1,3,,,,,,,,,,,
2784,hover_association,2,2,int,29,5,32,33,3, be ,436,111,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,266.80000019073486,266.80000019073486,0.82297845769591,0.534375,115,92.625,434.40625,132.625,459.4296875,1,3,,,,,,,,,,,
2819,raw_position_sample,2,2,int,29,5,32,33,4," why, ",494,108,1118046.4000000954,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,459.4296875,122.875,500.1171875,1,4,,,,,,,,,,,
2834,hover_association,2,2,int,29,5,32,33,4," why, ",464,114,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.90000009536743,49.90000009536743,0.8496543778801844,0.384375,115,92.625,459.4296875,132.625,500.1171875,1,4,,,,,,,,,,,
2850,hover_association,2,2,int,29,5,32,33,5, he ,519,105,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.7546050577583515,0.309375,115,92.625,500.1171875,132.625,525.140625,1,5,,,,,,,,,,,
2869,raw_position_sample,2,2,int,29,5,32,33,6," adds, ",553,105,1118096.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,525.140625,122.875,574.1796875,1,6,,,,,,,,,,,
2900,hover_association,2,2,int,29,5,32,33,6," adds, ",536,105,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.8128086665604588,0.309375,115,92.625,525.140625,132.625,574.1796875,1,6,,,,,,,,,,,
2919,raw_position_sample,2,2,int,29,5,32,33,7, the ,582,105,1118146.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,574.1796875,122.875,604.203125,1,7,,,,,,,,,,,
2969,raw_position_sample,2,2,int,29,5,32,33,7, the ,598,107,1118196.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,574.1796875,122.875,604.203125,1,7,,,,,,,,,,,
3000,hover_association,2,2,int,29,5,32,33,7, the ,575,105,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.90000009536743,99.90000009536743,0.9266198282591726,0.384375,115,92.625,574.1796875,132.625,604.203125,1,7,,,,,,,,,,,
3019,raw_position_sample,2,2,int,29,5,32,33,8, traditional ,613,111,1118246.4000000954,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,604.203125,122.875,687.2578125,1,8,,,,,,,,,,,
3069,raw_position_sample,2,2,int,29,5,32,33,8, traditional ,634,116,1118295.5999999046,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,604.203125,122.875,687.2578125,1,8,,,,,,,,,,,
3120,raw_position_sample,2,2,int,29,5,32,33,8, traditional ,634,116,1118346.9000000954,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,604.203125,122.875,687.2578125,1,8,,,,,,,,,,,
3170,raw_position_sample,2,2,int,29,5,32,33,8, traditional ,634,116,1118397,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,604.203125,122.875,687.2578125,1,8,,,,,,,,,,,
3221,raw_position_sample,2,2,int,29,5,32,33,8, traditional ,634,116,1118447.8000001907,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,604.203125,122.875,687.2578125,1,8,,,,,,,,,,,
3269,raw_position_sample,2,2,int,29,5,32,33,8, traditional ,645,114,1118495.8000001907,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,604.203125,122.875,687.2578125,1,8,,,,,,,,,,,
3317,hover_association,2,2,int,29,5,32,33,8, traditional ,607,110,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,316.69999980926514,316.69999980926514,0.7320101589690527,0.459375,115,92.625,604.203125,132.625,687.2578125,1,8,,,,,,,,,,,
3318,raw_position_sample,2,2,int,29,5,32,33,9, nine ,708,106,1118545.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,687.2578125,122.875,726.296875,1,9,,,,,,,,,,,
3334,hover_association,2,2,int,29,5,32,33,9, nine ,708,106,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.5313187912747649,0.334375,115,92.625,687.2578125,132.625,726.296875,1,9,,,,,,,,,,,
3367,hover_association,2,2,int,29,5,32,33,10, to ,729,105,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.40000009536743,33.40000009536743,0.8844652615144418,0.284375,115,92.625,726.296875,132.625,746.3125,1,10,,,,,,,,,,,
3369,raw_position_sample,2,2,int,29,5,32,33,11, five ,756,104,1118596.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,746.3125,122.875,779.328125,1,11,,,,,,,,,,,
3419,raw_position_sample,2,2,int,29,5,32,33,11, five ,778,105,1118646.200000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,746.3125,122.875,779.328125,1,11,,,,,,,,,,,
3434,hover_association,2,2,int,29,5,32,33,11, five ,756,104,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.59999990463257,66.59999990463257,0.9597728348319924,0.309375,115,92.625,746.3125,132.625,779.328125,1,11,,,,,,,,,,,
3468,raw_position_sample,2,2,int,29,5,32,33,12, is ,793,107,1118695.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,779.328125,122.875,797.328125,1,12,,,,,,,,,,,
3484,hover_association,2,2,int,29,5,32,33,12, is ,784,106,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.7595486111111112,0.359375,115,92.625,779.328125,132.625,797.328125,1,12,,,,,,,,,,,
3519,raw_position_sample,2,2,int,29,5,32,33,13, so ,810,108,1118746,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,797.328125,122.875,821.34375,1,13,,,,,,,,,,,
3550,hover_association,2,2,int,29,5,32,33,13, so ,798,108,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.90000009536743,66.90000009536743,0.819128171763175,0.384375,115,92.625,797.328125,132.625,821.34375,1,13,,,,,,,,,,,
3569,raw_position_sample,2,2,int,29,5,32,33,14, ingrained; ,832,108,1118796.3000001907,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,821.34375,122.875,905.40625,1,14,,,,,,,,,,,
3619,raw_position_sample,2,2,int,29,5,32,33,14, ingrained; ,834,109,1118845.700000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,821.34375,122.875,905.40625,1,14,,,,,,,,,,,
3670,raw_position_sample,2,2,int,29,5,32,33,14, ingrained; ,834,109,1118897.200000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,821.34375,122.875,905.40625,1,14,,,,,,,,,,,
3720,raw_position_sample,2,2,int,29,5,32,33,14, ingrained; ,834,109,1118946.700000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,821.34375,122.875,905.40625,1,14,,,,,,,,,,,
3769,raw_position_sample,2,2,int,29,5,32,33,14, ingrained; ,843,109,1118996.200000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,821.34375,122.875,905.40625,1,14,,,,,,,,,,,
3819,raw_position_sample,2,2,int,29,5,32,33,14, ingrained; ,880,109,1119046.5999999046,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,821.34375,122.875,905.40625,1,14,,,,,,,,,,,
3834,hover_association,2,2,int,29,5,32,33,14, ingrained; ,826,108,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,283.09999990463257,283.09999990463257,0.6977695167286245,0.409375,115,92.625,821.34375,132.625,905.40625,1,14,,,,,,,,,,,
3869,raw_position_sample,2,2,int,29,5,32,33,15, bosses ,937,109,1119095.5999999046,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,905.40625,122.875,967.4453125,1,15,,,,,,,,,,,
3919,raw_position_sample,2,2,int,29,5,32,33,15, bosses ,954,108,1119146.200000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,905.40625,122.875,967.4453125,1,15,,,,,,,,,,,
3969,raw_position_sample,2,2,int,29,5,32,33,15, bosses ,966,107,1119196.4000000954,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,905.40625,122.875,967.4453125,1,15,,,,,,,,,,,
3983,hover_association,2,2,int,29,5,32,33,15, bosses ,906,109,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,149.90000009536743,149.90000009536743,0.9767031859967259,0.359375,115,92.625,905.40625,132.625,967.4453125,1,15,,,,,,,,,,,
4019,raw_position_sample,2,2,int,29,5,32,33,16, control ,977,107,1119246.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,967.4453125,122.875,1026.4765625,1,16,,,,,,,,,,,
4069,raw_position_sample,2,2,int,29,5,32,33,16, control ,988,106,1119296.200000286,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,967.4453125,122.875,1026.4765625,1,16,,,,,,,,,,,
4119,raw_position_sample,2,2,int,29,5,32,33,16, control ,1000,106,1119346.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,967.4453125,122.875,1026.4765625,1,16,,,,,,,,,,,
4169,raw_position_sample,2,2,int,29,5,32,33,16, control ,1011,106,1119396.4000000954,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,967.4453125,122.875,1026.4765625,1,16,,,,,,,,,,,
4218,raw_position_sample,2,2,int,29,5,32,33,16, control ,1020,110,1119445.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,967.4453125,122.875,1026.4765625,1,16,,,,,,,,,,,
4269,raw_position_sample,2,2,int,29,5,32,33,16, control ,1024,113,1119496,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,967.4453125,122.875,1026.4765625,1,16,,,,,,,,,,,
4319,raw_position_sample,2,2,int,29,5,32,33,16, control ,1024,113,1119546.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,967.4453125,122.875,1026.4765625,1,16,,,,,,,,,,,
4369,raw_position_sample,2,2,int,29,5,32,33,16, control ,1015,113,1119596.5999999046,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,967.4453125,122.875,1026.4765625,1,16,,,,,,,,,,,
4400,hover_association,2,2,int,29,5,32,33,16, control ,970,107,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,416.80000019073486,416.80000019073486,0.6870037056643726,0.509375,115,92.625,967.4453125,132.625,1026.4765625,1,16,,,,,,,,,,,
4418,raw_position_sample,2,2,int,29,5,32,33,14, ingrained; ,882,109,1119645.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,821.34375,122.875,905.40625,1,14,,,,,,,,,,,
4433,hover_association,2,2,int,29,5,32,33,14, ingrained; ,882,109,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.7215613382899628,0.409375,115,92.625,821.34375,132.625,905.40625,1,14,,,,,,,,,,,
4467,hover_association,2,2,int,29,5,32,33,10, to ,737,117,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.5347384855581577,0.609375,115,92.625,726.296875,132.625,746.3125,1,10,,,,,,,,,,,
4468,raw_position_sample,2,2,int,29,5,32,33,-1,999,737,117,1119695.3000001907,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,hover_association,2,2,int,29,5,32,33,25, their ,598,146,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.06129221159476869,0.334375,115,132.625,595.546875,172.625,635.5703125,2,8,,,,,,,,,,,
4518,hover_association,2,2,int,29,5,32,33,22, them ,531,170,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.6777719937532535,0.934375,115,132.625,500.484375,172.625,545.5078125,2,5,,,,,,,,,,,
4519,raw_position_sample,2,2,int,29,5,32,33,-1,999,531,170,1119746.3000001907,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,hover_association,2,2,int,29,5,32,33,39, staggered ,513,177,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.323842762674504,0.109375,115,172.625,485.453125,212.625,570.515625,3,3,,,,,,,,,,,
4567,hover_association,2,2,int,29,5,32,33,39, staggered ,494,185,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.799999713897705,16.799999713897705,0.10047759000734754,0.309375,115,172.625,485.453125,212.625,570.515625,3,3,,,,,,,,,,,
4568,raw_position_sample,2,2,int,29,5,32,33,38, have ,479,189,1119795.4000000954,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.375,441.4140625,202.875,485.453125,3,2,,,,,,,,,,,
4617,hover_association,2,2,int,29,5,32,33,38, have ,479,189,,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.90000009536743,49.90000009536743,0.17225474543196737,0.534375,115,172.625,441.4140625,212.625,485.453125,3,2,,,,,,,,,,,
4619,raw_position_sample,2,2,int,29,5,32,33,37, workplaces ,435,195,1119846.5,33916,33916,intermediate,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.375,346.375,202.875,441.4140625,3,1,,,,,,,,,,,
