responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1604,hover_association,2,2,int,26,1,24,25,98," education, ",538,365,hover,0.9000000953674316,0.9000000953674316,0.4714805286968864,0.809375,124,33916,33916,33916,332.625,496.4765625,372.625,584.546875,7,3,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,hover_association,2,2,int,26,1,24,25,64, down ,464,254,hover,1,1,0.9692632948446902,0.034375,124,33916,33916,33916,252.625,417.4375,292.625,465.4765625,5,2,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,raw_position_sample,2,2,int,26,1,24,25,-1,999,464,254,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957245.8000001907,,,,,,,,,,,
1637,hover_association,2,2,int,26,1,24,25,35, German-speaking ,439,210,hover,1,1,0.6255474067429958,0.934375,124,33916,33916,33916,172.625,346.375,212.625,494.4453125,3,1,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,hover_association,2,2,int,26,1,24,25,35, German-speaking ,424,186,hover,16.700000286102295,16.700000286102295,0.5242441829789479,0.334375,124,33916,33916,33916,172.625,346.375,212.625,494.4453125,3,1,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,raw_position_sample,2,2,int,26,1,24,25,-1,999,424,186,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957296.7000002861,,,,,,,,,,,
1728,raw_position_sample,2,2,int,26,1,24,25,-1,999,424,186,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957346.8000001907,,,,,,,,,,,
1777,raw_position_sample,2,2,int,26,1,24,25,-1,999,424,186,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957396.5,,,,,,,,,,,
1827,raw_position_sample,2,2,int,26,1,24,25,-1,999,424,186,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957445.9000000954,,,,,,,,,,,
1858,hover_association,2,2,int,26,1,24,25,21, not ,413,171,hover,2.6999998092651367,2.6999998092651367,0.04137392661982826,0.959375,124,33916,33916,33916,132.625,411.7578125,172.625,441.78125,2,3,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
