responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1978,hover_association,2,3,adv,15,2,35,36,123," socially, ",639,443,hover,10.599999904632568,10.599999904632568,0.10975187536064628,0.759375,125,33916,33916,33916,412.625,631.5703125,452.625,699.265625,9,7,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,raw_position_sample,2,3,adv,15,2,35,36,-1,999,639,443,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188546.9000000954,,,,,,,,,,,
2052,raw_position_sample,2,3,adv,15,2,35,36,-1,999,639,443,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188597,,,,,,,,,,,
2102,raw_position_sample,2,3,adv,15,2,35,36,-1,999,639,443,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188646.5999999046,,,,,,,,,,,
2152,raw_position_sample,2,3,adv,15,2,35,36,-1,999,639,443,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188696.8000001907,,,,,,,,,,,
2156,hover_association,2,3,adv,15,2,35,36,123," socially, ",638,443,hover,3,3,0.0949798038084247,0.759375,125,33916,33916,33916,412.625,631.5703125,452.625,699.265625,9,7,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,hover_association,2,3,adv,15,2,35,36,122, more ,626,441,hover,1.5,1.5,0.8789473684210526,0.709375,125,33916,33916,33916,412.625,585.5546875,452.625,631.5703125,9,6,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,hover_association,2,3,adv,15,2,35,36,122, more ,606,431,hover,16.90000009536743,16.90000009536743,0.4443123938879457,0.459375,125,33916,33916,33916,412.625,585.5546875,452.625,631.5703125,9,6,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,raw_position_sample,2,3,adv,15,2,35,36,-1,999,606,431,,,,,,,33916,33916,33916,,,,,,,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188746.9000000954,,,,,,,,,,,
2219,hover_association,2,3,adv,15,2,35,36,91, chemical ,504,372,hover,1,1,0.2830867242087957,0.984375,125,33916,33916,33916,332.625,482.4765625,372.625,558.5078125,7,4,advanced,2,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
