responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
4385,hover_association,2,3,adv,15,3,36,37,16, combined ,396,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.5974978835481141,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4402,hover_association,2,3,adv,15,3,36,37,16, combined ,394,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.5734173643119179,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4419,hover_association,2,3,adv,15,3,36,37,16, combined ,392,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.5493368450757219,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4419,raw_position_sample,2,3,adv,15,3,36,37,-1,999,392,135,1221097.700000286,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,hover_association,2,3,adv,15,3,36,37,16, combined ,391,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.5372965854576239,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4452,hover_association,2,3,adv,15,3,36,37,16, combined ,389,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.5132160662214279,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4468,raw_position_sample,2,3,adv,15,3,36,37,-1,999,389,135,1221146.3000001907,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,hover_association,2,3,adv,15,3,36,37,16, combined ,386,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.47709528736713386,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4486,hover_association,2,3,adv,15,3,36,37,16, combined ,384,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8999996185302734,0.8999996185302734,0.45301476813093783,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4502,hover_association,2,3,adv,15,3,36,37,16, combined ,381,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.4168939892766438,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4518,raw_position_sample,2,3,adv,15,3,36,37,-1,999,381,135,1221196.3000001907,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,hover_association,2,3,adv,15,3,36,37,16, combined ,379,135,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.39281347004044775,0.059375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4536,hover_association,2,3,adv,15,3,36,37,16, combined ,376,137,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.3566926911861537,0.109375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
4552,hover_association,2,3,adv,15,3,36,37,16, combined ,373,140,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.32057191233185967,0.184375,138,132.625,346.375,172.625,429.4296875,2,1,,,,,,,,,,,
