responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
3041,raw_position_sample,2,3,adv,24,5,48,49,-1,999,463,155,1534196.4000000954,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,hover_association,2,3,adv,24,5,48,49,1, For ,377,103,,33916,33916,92.625,343.2234375,132.625,377.890625,1,1,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.9743092802091314,0.259375,119,,,,,,,,,,,
3091,raw_position_sample,2,3,adv,24,5,48,49,-1,999,339,85,1534246.3000001907,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,raw_position_sample,2,3,adv,24,5,48,49,-1,999,320,78,1534295.9000000954,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190,raw_position_sample,2,3,adv,24,5,48,49,-1,999,316,77,1534345.8000001907,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,raw_position_sample,2,3,adv,24,5,48,49,-1,999,316,77,1534396.3000001907,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291,raw_position_sample,2,3,adv,24,5,48,49,-1,999,325,82,1534446.5999999046,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3319,hover_association,2,3,adv,24,5,48,49,1, For ,345,94,,33916,33916,92.625,343.2234375,132.625,377.890625,1,1,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1999998092651367,1.1999998092651367,0.051246225267048584,0.034375,119,,,,,,,,,,,
3335,hover_association,2,3,adv,24,5,48,49,1, For ,352,98,,33916,33916,92.625,343.2234375,132.625,377.890625,1,1,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.25316626853562924,0.134375,119,,,,,,,,,,,
3340,raw_position_sample,2,3,adv,24,5,48,49,-1,999,352,98,1534495.8000001907,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3352,hover_association,2,3,adv,24,5,48,49,1, For ,358,102,,33916,33916,92.625,343.2234375,132.625,377.890625,1,1,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.42624059133726977,0.234375,119,,,,,,,,,,,
3390,raw_position_sample,2,3,adv,24,5,48,49,1, For ,365,105,1534545.8000001907,33916,33916,102.375,346.375,122.875,377.890625,1,1,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,raw_position_sample,2,3,adv,24,5,48,49,1, For ,373,108,1534596.200000286,33916,33916,102.375,346.375,122.875,377.890625,1,1,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,hover_association,2,3,adv,24,5,48,49,1, For ,361,104,,33916,33916,92.625,343.2234375,132.625,377.890625,1,1,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,100.30000019073486,100.30000019073486,0.9454635597421914,0.409375,119,,,,,,,,,,,
3492,raw_position_sample,2,3,adv,24,5,48,49,2, Agios ,379,110,1534647,33916,33916,102.375,377.890625,122.875,427.4296875,1,2,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,raw_position_sample,2,3,adv,24,5,48,49,2, Agios ,379,110,1534695.8000001907,33916,33916,102.375,377.890625,122.875,427.4296875,1,2,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,raw_position_sample,2,3,adv,24,5,48,49,2, Agios ,379,110,1534746.9000000954,33916,33916,102.375,377.890625,122.875,427.4296875,1,2,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,raw_position_sample,2,3,adv,24,5,48,49,2, Agios ,379,110,1534798.700000286,33916,33916,102.375,377.890625,122.875,427.4296875,1,2,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,raw_position_sample,2,3,adv,24,5,48,49,2, Agios ,393,110,1534845.5999999046,33916,33916,102.375,377.890625,122.875,427.4296875,1,2,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,hover_association,2,3,adv,24,5,48,49,2, Agios ,378,110,,33916,33916,92.625,377.890625,132.625,427.4296875,1,2,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,266.5,266.5,0.8903958366188298,0.384375,119,,,,,,,,,,,
3742,raw_position_sample,2,3,adv,24,5,48,49,3, Efstratios ,446,108,1534897,33916,33916,102.375,427.4296875,122.875,507.4609375,1,3,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3791,raw_position_sample,2,3,adv,24,5,48,49,3, Efstratios ,497,109,1534946.700000286,33916,33916,102.375,427.4296875,122.875,507.4609375,1,3,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818,hover_association,2,3,adv,24,5,48,49,3, Efstratios ,446,108,,33916,33916,92.625,427.4296875,132.625,507.4609375,1,3,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.2999997138977,83.2999997138977,0.9817454119484577,0.434375,119,,,,,,,,,,,
3841,raw_position_sample,2,3,adv,24,5,48,49,4, and ,518,112,1534996.5999999046,33916,33916,102.375,507.4609375,122.875,542.5,1,4,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,raw_position_sample,2,3,adv,24,5,48,49,4, and ,533,114,1535046,33916,33916,102.375,507.4609375,122.875,542.5,1,4,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941,raw_position_sample,2,3,adv,24,5,48,49,4, and ,538,114,1535096.5999999046,33916,33916,102.375,507.4609375,122.875,542.5,1,4,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3992,raw_position_sample,2,3,adv,24,5,48,49,4, and ,538,114,1535147.3000001907,33916,33916,102.375,507.4609375,122.875,542.5,1,4,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,raw_position_sample,2,3,adv,24,5,48,49,4, and ,538,114,1535196.5,33916,33916,102.375,507.4609375,122.875,542.5,1,4,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,raw_position_sample,2,3,adv,24,5,48,49,4, and ,538,114,1535247.5999999046,33916,33916,102.375,507.4609375,122.875,542.5,1,4,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,hover_association,2,3,adv,24,5,48,49,4, and ,512,110,,33916,33916,92.625,507.4609375,132.625,542.5,1,4,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,285.2000002861023,285.2000002861023,0.9286510590858417,0.534375,119,,,,,,,,,,,
4135,hover_association,2,3,adv,24,5,48,49,5, its ,546,113,,33916,33916,92.625,542.5,132.625,565.5078125,1,5,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,31.5,31.5,0.4563667232597623,0.484375,119,,,,,,,,,,,
4141,raw_position_sample,2,3,adv,24,5,48,49,6, closest ,583,109,1535296.3000001907,33916,33916,102.375,565.5078125,122.875,626.53125,1,6,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,hover_association,2,3,adv,24,5,48,49,6, closest ,583,109,,33916,33916,92.625,565.5078125,132.625,626.53125,1,6,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.799999713897705,16.799999713897705,0.28664703623095633,0.409375,119,,,,,,,,,,,
4185,hover_association,2,3,adv,24,5,48,49,7, large ,638,108,,33916,33916,92.625,626.53125,132.625,671.5625,1,7,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.40000009536743,33.40000009536743,0.9430950728660652,0.384375,119,,,,,,,,,,,
4191,raw_position_sample,2,3,adv,24,5,48,49,8," neighbor, ",703,108,1535346.200000286,33916,33916,102.375,671.5625,122.875,750.640625,1,8,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240,raw_position_sample,2,3,adv,24,5,48,49,8," neighbor, ",745,109,1535395.8000001907,33916,33916,102.375,671.5625,122.875,750.640625,1,8,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,hover_association,2,3,adv,24,5,48,49,8," neighbor, ",703,108,,33916,33916,92.625,671.5625,132.625,750.640625,1,8,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,83.09999990463257,83.09999990463257,0.9918988342224857,0.409375,119,,,,,,,,,,,
4291,raw_position_sample,2,3,adv,24,5,48,49,9," Lemnos, ",751,109,1535446.700000286,33916,33916,102.375,750.640625,122.875,824.6796875,1,9,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4341,raw_position_sample,2,3,adv,24,5,48,49,9," Lemnos, ",751,109,1535496.5999999046,33916,33916,102.375,750.640625,122.875,824.6796875,1,9,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4392,raw_position_sample,2,3,adv,24,5,48,49,9," Lemnos, ",751,109,1535547.0999999046,33916,33916,102.375,750.640625,122.875,824.6796875,1,9,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442,raw_position_sample,2,3,adv,24,5,48,49,9," Lemnos, ",751,109,1535597.200000286,33916,33916,102.375,750.640625,122.875,824.6796875,1,9,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,raw_position_sample,2,3,adv,24,5,48,49,9," Lemnos, ",755,109,1535645.700000286,33916,33916,102.375,750.640625,122.875,824.6796875,1,9,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,raw_position_sample,2,3,adv,24,5,48,49,9," Lemnos, ",789,104,1535695.5999999046,33916,33916,102.375,750.640625,122.875,824.6796875,1,9,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,hover_association,2,3,adv,24,5,48,49,9," Lemnos, ",751,109,,33916,33916,92.625,750.640625,132.625,824.6796875,1,9,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,283.40000009536743,283.40000009536743,0.51809644402237,0.284375,119,,,,,,,,,,,
4569,hover_association,2,3,adv,24,5,48,49,9," Lemnos, ",824,99,,33916,33916,92.625,750.640625,132.625,824.6796875,1,9,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1000003814697266,1.1000003814697266,0.9908198797087686,0.159375,119,,,,,,,,,,,
4585,hover_association,2,3,adv,24,5,48,49,10, the ,837,99,,33916,33916,92.625,824.6796875,132.625,854.703125,1,10,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.4103564923237054,0.159375,119,,,,,,,,,,,
4591,raw_position_sample,2,3,adv,24,5,48,49,-1,999,837,99,1535746,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,hover_association,2,3,adv,24,5,48,49,10, the ,849,98,,33916,33916,92.625,824.6796875,132.625,854.703125,1,10,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.8100442362737444,0.134375,119,,,,,,,,,,,
4618,hover_association,2,3,adv,24,5,48,49,11, timing ,856,98,,33916,33916,92.625,854.703125,132.625,907.71875,1,11,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.024462127910403773,0.134375,119,,,,,,,,,,,
4635,hover_association,2,3,adv,24,5,48,49,11, timing ,866,98,,33916,33916,92.625,854.703125,132.625,907.71875,1,11,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.21308576480990274,0.134375,119,,,,,,,,,,,
4641,raw_position_sample,2,3,adv,24,5,48,49,-1,999,866,98,1535796.8000001907,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,hover_association,2,3,adv,24,5,48,49,11, timing ,873,98,,33916,33916,92.625,854.703125,132.625,907.71875,1,11,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8999996185302734,0.8999996185302734,0.345122310639552,0.134375,119,,,,,,,,,,,
4668,hover_association,2,3,adv,24,5,48,49,11, timing ,880,98,,33916,33916,92.625,854.703125,132.625,907.71875,1,11,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.4771588564692013,0.134375,119,,,,,,,,,,,
4685,hover_association,2,3,adv,24,5,48,49,11, timing ,889,98,,33916,33916,92.625,854.703125,132.625,907.71875,1,11,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.6469201296787503,0.134375,119,,,,,,,,,,,
4691,raw_position_sample,2,3,adv,24,5,48,49,-1,999,889,98,1535846.700000286,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,hover_association,2,3,adv,24,5,48,49,11, timing ,896,97,,33916,33916,92.625,854.703125,132.625,907.71875,1,11,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.7789566755083996,0.109375,119,,,,,,,,,,,
4718,hover_association,2,3,adv,24,5,48,49,11, timing ,904,97,,33916,33916,92.625,854.703125,132.625,907.71875,1,11,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.9298555850279988,0.109375,119,,,,,,,,,,,
4735,hover_association,2,3,adv,24,5,48,49,12, of ,910,97,,33916,33916,92.625,907.71875,132.625,927.734375,1,12,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.11397345823575332,0.109375,119,,,,,,,,,,,
4741,raw_position_sample,2,3,adv,24,5,48,49,-1,999,910,97,1535896.200000286,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,hover_association,2,3,adv,24,5,48,49,12, of ,917,96,,33916,33916,92.625,907.71875,132.625,927.734375,1,12,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.4637002341920375,0.084375,119,,,,,,,,,,,
4768,hover_association,2,3,adv,24,5,48,49,12, of ,924,96,,33916,33916,92.625,907.71875,132.625,927.734375,1,12,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.8134270101483216,0.084375,119,,,,,,,,,,,
4785,hover_association,2,3,adv,24,5,48,49,13, the ,930,96,,33916,33916,92.625,927.734375,132.625,957.7578125,1,13,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1000003814697266,1.1000003814697266,0.07546187874056727,0.084375,119,,,,,,,,,,,
4790,raw_position_sample,2,3,adv,24,5,48,49,-1,999,930,96,1535945.5999999046,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,hover_association,2,3,adv,24,5,48,49,13, the ,937,96,,33916,33916,92.625,927.734375,132.625,957.7578125,1,13,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.30861306271142336,0.084375,119,,,,,,,,,,,
4819,hover_association,2,3,adv,24,5,48,49,13, the ,943,97,,33916,33916,92.625,927.734375,132.625,957.7578125,1,13,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.5084569346864429,0.109375,119,,,,,,,,,,,
4835,hover_association,2,3,adv,24,5,48,49,13, the ,950,99,,33916,33916,92.625,927.734375,132.625,957.7578125,1,13,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8999996185302734,0.8999996185302734,0.741608118657299,0.159375,119,,,,,,,,,,,
4841,raw_position_sample,2,3,adv,24,5,48,49,-1,999,950,99,1535996.200000286,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,hover_association,2,3,adv,24,5,48,49,13, the ,955,100,,33916,33916,92.625,927.734375,132.625,957.7578125,1,13,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.908144678636482,0.184375,119,,,,,,,,,,,
4869,hover_association,2,3,adv,24,5,48,49,14, crisis ,962,102,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.09222146739130435,0.234375,119,,,,,,,,,,,
4885,hover_association,2,3,adv,24,5,48,49,14, crisis ,967,103,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.20091711956521738,0.259375,119,,,,,,,,,,,
4890,raw_position_sample,2,3,adv,24,5,48,49,-1,999,967,103,1536045.8000001907,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,hover_association,2,3,adv,24,5,48,49,14, crisis ,973,103,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.331351902173913,0.259375,119,,,,,,,,,,,
4918,hover_association,2,3,adv,24,5,48,49,14, crisis ,978,103,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.4400475543478261,0.259375,119,,,,,,,,,,,
4935,hover_association,2,3,adv,24,5,48,49,14, crisis ,982,103,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.5270040760869565,0.259375,119,,,,,,,,,,,
4941,raw_position_sample,2,3,adv,24,5,48,49,-1,999,982,103,1536096.5999999046,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,hover_association,2,3,adv,24,5,48,49,14, crisis ,989,103,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.6791779891304348,0.259375,119,,,,,,,,,,,
4969,hover_association,2,3,adv,24,5,48,49,14, crisis ,994,103,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.7878736413043478,0.259375,119,,,,,,,,,,,
4985,hover_association,2,3,adv,24,5,48,49,14, crisis ,998,103,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.8748301630434783,0.259375,119,,,,,,,,,,,
4991,raw_position_sample,2,3,adv,24,5,48,49,-1,999,998,103,1536146.5999999046,33916,33916,,,,,,,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,hover_association,2,3,adv,24,5,48,49,14, crisis ,1002,103,,33916,33916,92.625,957.7578125,132.625,1003.7578125,1,14,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.9617866847826086,0.259375,119,,,,,,,,,,,
5019,hover_association,2,3,adv,24,5,48,49,15, is ,1006,103,,33916,33916,92.625,1003.7578125,132.625,1016.7578125,1,15,advanced,5,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.17247596153846154,0.259375,119,,,,,,,,,,,
