responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1970,hover_association,2,2,int,29,1,28,29,21, solution: ,399,168,,33916,33916,132.625,346.375,172.625,418.421875,2,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.299999713897705,1.299999713897705,0.7304272392105834,0.884375,84,,,,,,,,,,,
1986,hover_association,2,2,int,29,1,28,29,21, solution: ,393,162,,33916,33916,132.625,346.375,172.625,418.421875,2,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.6471481240511819,0.734375,84,,,,,,,,,,,
2007,raw_position_sample,2,2,int,29,1,28,29,21, solution: ,384,153,1040846.2000002861,33916,33916,142.375,346.375,162.875,418.421875,2,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,hover_association,2,2,int,29,1,28,29,21, solution: ,384,153,,33916,33916,132.625,346.375,172.625,418.421875,2,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.800000190734863,16.800000190734863,0.5222294513120798,0.509375,84,,,,,,,,,,,
2036,hover_association,2,2,int,29,1,28,29,1, Many ,365,130,,33916,33916,92.625,342.2897135416667,132.625,395.3984375,1,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.4276187557462456,0.934375,84,,,,,,,,,,,
2053,hover_association,2,2,int,29,1,28,29,1, Many ,361,125,,33916,33916,92.625,342.2897135416667,132.625,395.3984375,1,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.35230156297885357,0.809375,84,,,,,,,,,,,
2057,raw_position_sample,2,2,int,29,1,28,29,-1,999,361,125,1040896.3000001907,33916,33916,,,,,,,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,raw_position_sample,2,2,int,29,1,28,29,1, Many ,356,116,1040946.4000000954,33916,33916,102.375,346.375,122.875,395.3984375,1,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,raw_position_sample,2,2,int,29,1,28,29,1, Many ,356,115,1040996,33916,33916,102.375,346.375,122.875,395.3984375,1,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,raw_position_sample,2,2,int,29,1,28,29,1, Many ,358,114,1041046.2000002861,33916,33916,102.375,346.375,122.875,395.3984375,1,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,raw_position_sample,2,2,int,29,1,28,29,1, Many ,373,113,1041095.9000000954,33916,33916,102.375,346.375,122.875,395.3984375,1,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,hover_association,2,2,int,29,1,28,29,1, Many ,357,120,,33916,33916,92.625,342.2897135416667,132.625,395.3984375,1,1,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,233.5,233.5,0.9171805087342936,0.434375,84,,,,,,,,,,,
2306,raw_position_sample,2,2,int,29,1,28,29,2, of ,403,108,1041145.4000000954,33916,33916,102.375,395.3984375,122.875,415.4140625,1,2,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,hover_association,2,2,int,29,1,28,29,2, of ,403,108,,33916,33916,92.625,395.3984375,132.625,415.4140625,1,2,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.3797814207650273,0.384375,84,,,,,,,,,,,
2352,hover_association,2,2,int,29,1,28,29,3, us ,418,107,,33916,33916,92.625,415.4140625,132.625,439.4296875,1,3,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.299999713897705,33.299999713897705,0.6489915419648666,0.359375,84,,,,,,,,,,,
2357,raw_position_sample,2,2,int,29,1,28,29,4, know ,445,107,1041195.8000001907,33916,33916,102.375,439.4296875,122.875,486.453125,1,4,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,raw_position_sample,2,2,int,29,1,28,29,4, know ,480,110,1041245.8000001907,33916,33916,102.375,439.4296875,122.875,486.453125,1,4,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,hover_association,2,2,int,29,1,28,29,4, know ,445,107,,33916,33916,92.625,439.4296875,132.625,486.453125,1,4,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.59999990463257,66.59999990463257,0.8627679016447914,0.434375,84,,,,,,,,,,,
2457,raw_position_sample,2,2,int,29,1,28,29,5, we ,510,115,1041295.9000000954,33916,33916,102.375,486.453125,122.875,514.46875,1,5,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,hover_association,2,2,int,29,1,28,29,5, we ,490,113,,33916,33916,92.625,486.453125,132.625,514.46875,1,5,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.8404907975460123,0.559375,84,,,,,,,,,,,
2507,raw_position_sample,2,2,int,29,1,28,29,6, don’t ,530,116,1041346.2000002861,33916,33916,102.375,514.46875,122.875,558.5078125,1,6,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,raw_position_sample,2,2,int,29,1,28,29,6, don’t ,543,116,1041396,33916,33916,102.375,514.46875,122.875,558.5078125,1,6,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,raw_position_sample,2,2,int,29,1,28,29,6, don’t ,549,116,1041446,33916,33916,102.375,514.46875,122.875,558.5078125,1,6,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657,raw_position_sample,2,2,int,29,1,28,29,6, don’t ,549,116,1041496.2000002861,33916,33916,102.375,514.46875,122.875,558.5078125,1,6,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,raw_position_sample,2,2,int,29,1,28,29,6, don’t ,549,116,1041546,33916,33916,102.375,514.46875,122.875,558.5078125,1,6,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,raw_position_sample,2,2,int,29,1,28,29,6, don’t ,549,116,1041597.9000000954,33916,33916,102.375,514.46875,122.875,558.5078125,1,6,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,hover_association,2,2,int,29,1,28,29,6, don’t ,518,116,,33916,33916,92.625,514.46875,132.625,558.5078125,1,6,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,333.5,333.5,0.9430548163916977,0.584375,84,,,,,,,,,,,
2807,raw_position_sample,2,2,int,29,1,28,29,7, get ,577,116,1041646.5,33916,33916,102.375,558.5078125,122.875,588.53125,1,7,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,hover_association,2,2,int,29,1,28,29,7, get ,577,116,,33916,33916,92.625,558.5078125,132.625,588.53125,1,7,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.6159250585480094,0.584375,84,,,,,,,,,,,
2853,hover_association,2,2,int,29,1,28,29,8, enough ,602,115,,33916,33916,92.625,588.53125,132.625,653.6015625,1,8,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.40000009536743,33.40000009536743,0.7448673310121263,0.534375,84,,,,,,,,,,,
2857,raw_position_sample,2,2,int,29,1,28,29,9," sleep, ",684,113,1041696.2000002861,33916,33916,102.375,653.6015625,122.875,706.640625,1,9,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,hover_association,2,2,int,29,1,28,29,9," sleep, ",684,113,,33916,33916,92.625,653.6015625,132.625,706.640625,1,9,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.5731330092797172,0.509375,84,,,,,,,,,,,
2886,hover_association,2,2,int,29,1,28,29,10, but ,710,112,,33916,33916,92.625,706.640625,132.625,736.6640625,1,10,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.799999713897705,16.799999713897705,0.11189175123601353,0.484375,84,,,,,,,,,,,
2907,raw_position_sample,2,2,int,29,1,28,29,11, imagine ,756,110,1041745.7000002861,33916,33916,102.375,736.6640625,122.875,804.703125,1,11,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,raw_position_sample,2,2,int,29,1,28,29,11, imagine ,777,110,1041796.0999999046,33916,33916,102.375,736.6640625,122.875,804.703125,1,11,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,raw_position_sample,2,2,int,29,1,28,29,11, imagine ,782,110,1041845.8000001907,33916,33916,102.375,736.6640625,122.875,804.703125,1,11,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,raw_position_sample,2,2,int,29,1,28,29,11, imagine ,782,110,1041897.3000001907,33916,33916,102.375,736.6640625,122.875,804.703125,1,11,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,raw_position_sample,2,2,int,29,1,28,29,11, imagine ,782,110,1041947,33916,33916,102.375,736.6640625,122.875,804.703125,1,11,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,raw_position_sample,2,2,int,29,1,28,29,11, imagine ,782,110,1041997.8000001907,33916,33916,102.375,736.6640625,122.875,804.703125,1,11,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,raw_position_sample,2,2,int,29,1,28,29,11, imagine ,785,110,1042045.4000000954,33916,33916,102.375,736.6640625,122.875,804.703125,1,11,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252,hover_association,2,2,int,29,1,28,29,11, imagine ,737,111,,33916,33916,92.625,736.6640625,132.625,804.703125,1,11,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,366.40000009536743,366.40000009536743,0.7839017108738087,0.434375,84,,,,,,,,,,,
3257,raw_position_sample,2,2,int,29,1,28,29,12, if ,807,109,1042096.3000001907,33916,33916,102.375,804.703125,122.875,818.7109375,1,12,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,hover_association,2,2,int,29,1,28,29,12, if ,807,109,,33916,33916,92.625,804.703125,132.625,818.7109375,1,12,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.16397099832682654,0.409375,84,,,,,,,,,,,
3302,hover_association,2,2,int,29,1,28,29,13, we ,821,108,,33916,33916,92.625,818.7109375,132.625,846.7265625,1,13,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.299999713897705,33.299999713897705,0.7598996095928612,0.334375,84,,,,,,,,,,,
3307,raw_position_sample,2,2,int,29,1,28,29,14, could ,851,106,1042146.2000002861,33916,33916,102.375,846.7265625,122.875,894.765625,1,14,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3357,raw_position_sample,2,2,int,29,1,28,29,14, could ,877,104,1042196.0999999046,33916,33916,102.375,846.7265625,122.875,894.765625,1,14,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,hover_association,2,2,int,29,1,28,29,14, could ,851,106,,33916,33916,92.625,846.7265625,132.625,894.765625,1,14,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,66.7000002861023,66.7000002861023,0.6301837697186534,0.284375,84,,,,,,,,,,,
3386,hover_association,2,2,int,29,1,28,29,15, fix ,895,101,,33916,33916,92.625,894.765625,132.625,917.7734375,1,15,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1,1,0.010186757215619695,0.209375,84,,,,,,,,,,,
3403,hover_association,2,2,int,29,1,28,29,15, fix ,906,99,,33916,33916,92.625,894.765625,132.625,917.7734375,1,15,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.4882852292020374,0.159375,84,,,,,,,,,,,
3407,raw_position_sample,2,2,int,29,1,28,29,-1,999,906,99,1042246.0999999046,33916,33916,,,,,,,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,hover_association,2,2,int,29,1,28,29,15, fix ,917,97,,33916,33916,92.625,894.765625,132.625,917.7734375,1,15,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6000003814697266,0.6000003814697266,0.966383701188455,0.109375,84,,,,,,,,,,,
3436,hover_association,2,2,int,29,1,28,29,17, with ,933,95,,33916,33916,92.625,931.78125,132.625,968.796875,1,17,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.03292528493035036,0.059375,84,,,,,,,,,,,
3453,hover_association,2,2,int,29,1,28,29,17, with ,948,94,,33916,33916,92.625,931.78125,132.625,968.796875,1,17,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.4381595609962009,0.034375,84,,,,,,,,,,,
3457,raw_position_sample,2,2,int,29,1,28,29,-1,999,948,94,1042296.5,33916,33916,,,,,,,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,hover_association,2,2,int,29,1,28,29,17, with ,965,94,,33916,33916,92.625,931.78125,132.625,968.796875,1,17,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.8974250738708316,0.034375,84,,,,,,,,,,,
3486,hover_association,2,2,int,29,1,28,29,18, a ,983,94,,33916,33916,92.625,968.796875,132.625,983.8125,1,18,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.9458896982310093,0.034375,84,,,,,,,,,,,
3503,hover_association,2,2,int,29,1,28,29,19, fairly ,995,94,,33916,33916,92.625,983.8125,132.625,1026.8203125,1,19,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.26012715712988194,0.034375,84,,,,,,,,,,,
3507,raw_position_sample,2,2,int,29,1,28,29,-1,999,995,94,1042346.7000002861,33916,33916,,,,,,,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,hover_association,2,2,int,29,1,28,29,19, fairly ,1003,94,,33916,33916,92.625,983.8125,132.625,1026.8203125,1,19,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.4461398728428701,0.034375,84,,,,,,,,,,,
3536,hover_association,2,2,int,29,1,28,29,19, fairly ,1014,96,,33916,33916,92.625,983.8125,132.625,1026.8203125,1,19,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.7019073569482289,0.084375,84,,,,,,,,,,,
3552,hover_association,2,2,int,29,1,28,29,19, fairly ,1019,96,,33916,33916,92.625,983.8125,132.625,1026.8203125,1,19,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.8181653042688465,0.084375,84,,,,,,,,,,,
3557,raw_position_sample,2,2,int,29,1,28,29,-1,999,1019,96,1042396.5,33916,33916,,,,,,,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,hover_association,2,2,int,29,1,28,29,19, fairly ,1023,96,,33916,33916,92.625,983.8125,132.625,1026.8203125,1,19,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.9111716621253406,0.084375,84,,,,,,,,,,,
3586,hover_association,2,2,int,29,1,28,29,19, fairly ,1026,97,,33916,33916,92.625,983.8125,132.625,1026.8203125,1,19,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.9809264305177112,0.109375,84,,,,,,,,,,,
3602,hover_association,2,2,int,29,1,28,29,20, simple ,1029,97,,33916,33916,92.625,1026.8203125,132.625,1078.8359375,1,20,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.04190447581856414,0.109375,84,,,,,,,,,,,
3607,raw_position_sample,2,2,int,29,1,28,29,-1,999,1029,97,1042446.5,33916,33916,,,,,,,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,hover_association,2,2,int,29,1,28,29,20, simple ,1030,98,,33916,33916,92.625,1026.8203125,132.625,1078.8359375,1,20,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.06112946830880144,0.134375,84,,,,,,,,,,,
3636,hover_association,2,2,int,29,1,28,29,20, simple ,1031,99,,33916,33916,92.625,1026.8203125,132.625,1078.8359375,1,20,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.08035446079903875,0.159375,84,,,,,,,,,,,
3653,hover_association,2,2,int,29,1,28,29,20, simple ,1032,100,,33916,33916,92.625,1026.8203125,132.625,1078.8359375,1,20,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.09957945328927606,0.184375,84,,,,,,,,,,,
3657,raw_position_sample,2,2,int,29,1,28,29,-1,999,1032,100,1042496.3000001907,33916,33916,,,,,,,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,hover_association,2,2,int,29,1,28,29,20, simple ,1032,101,,33916,33916,92.625,1026.8203125,132.625,1078.8359375,1,20,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8999996185302734,0.8999996185302734,0.09957945328927606,0.209375,84,,,,,,,,,,,
3686,hover_association,2,2,int,29,1,28,29,20, simple ,1032,102,,33916,33916,92.625,1026.8203125,132.625,1078.8359375,1,20,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.09957945328927606,0.234375,84,,,,,,,,,,,
3707,raw_position_sample,2,2,int,29,1,28,29,20, simple ,1029,105,1042545.5999999046,33916,33916,102.375,1026.8203125,122.875,1078.8359375,1,20,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,hover_association,2,2,int,29,1,28,29,20, simple ,1029,105,,33916,33916,92.625,1026.8203125,132.625,1078.8359375,1,20,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.800000190734863,16.800000190734863,0.04190447581856414,0.309375,84,,,,,,,,,,,
3752,hover_association,2,2,int,29,1,28,29,19, fairly ,1019,108,,33916,33916,92.625,983.8125,132.625,1026.8203125,1,19,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.299999713897705,33.299999713897705,0.6089009990917348,0.384375,84,,,,,,,,,,,
3757,raw_position_sample,2,2,int,29,1,28,29,-1,999,1010,108,1042595.9000000954,33916,33916,,,,,,,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,hover_association,2,2,int,29,1,28,29,14, could ,854,111,,33916,33916,92.625,846.7265625,132.625,894.765625,1,14,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.800000190734863,16.800000190734863,0.15140673280208164,0.459375,84,,,,,,,,,,,
3807,raw_position_sample,2,2,int,29,1,28,29,9," sleep, ",690,108,1042646.3000001907,33916,33916,102.375,653.6015625,122.875,706.640625,1,9,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,hover_association,2,2,int,29,1,28,29,9," sleep, ",690,108,,33916,33916,92.625,653.6015625,132.625,706.640625,1,9,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.6862571807335396,0.384375,84,,,,,,,,,,,
