responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
3271,hover_association,2,3,adv,19,5,59,60,132, and ,639,486,hover,1.1999998092651367,1.1999998092651367,0.7273132664437012,0.834375,142,33916,33916,33916,452.625,613.515625,492.625,648.5546875,10,6,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,hover_association,2,3,adv,19,5,59,60,118, wolves’ ,585,423,hover,1.200000286102295,1.200000286102295,0.8922450992479349,0.259375,142,33916,33916,33916,412.625,528.4609375,452.625,591.828125,9,4,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300,raw_position_sample,2,3,adv,19,5,59,60,-1,999,585,423,,,,,,,33916,33916,33916,,,,,,,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825395.9000000954,,,,,,,,,,,
3320,hover_association,2,3,adv,19,5,59,60,88," 1950s, ",534,357,hover,16.90000009536743,16.90000009536743,0.906324424450913,0.609375,142,33916,33916,33916,332.625,480.484375,372.625,539.53125,7,4,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825447.0999999046,,,,,,,,,,,
3401,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825496.9000000954,,,,,,,,,,,
3452,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825547.3000001907,,,,,,,,,,,
3502,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825597.5999999046,,,,,,,,,,,
3552,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825647.4000000954,,,,,,,,,,,
3601,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825697,,,,,,,,,,,
3652,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825747.4000000954,,,,,,,,,,,
3701,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825796.4000000954,,,,,,,,,,,
3751,raw_position_sample,2,3,adv,19,5,59,60,59, crossings ,481,271,,,,,,,33916,33916,33916,262.375,426.4375,282.875,507.46875,5,2,advanced,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825846.4000000954,,,,,,,,,,,
