responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
3401,hover_association,2,3,adv,9,1,61,62,97, button ,506,342,hover,1,1,0.7120351972750497,0.234375,112,33916,33916,33916,332.625,466.8046875,372.625,521.8515625,7,4,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,raw_position_sample,2,3,adv,9,1,61,62,66, in ,462,268,,,,,,,33916,33916,33916,262.375,457.453125,282.875,476.46875,5,2,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880447,,,,,,,,,,,
3433,hover_association,2,3,adv,9,1,61,62,66, in ,462,268,hover,16.5,16.5,0.2391125718981101,0.384375,112,33916,33916,33916,252.625,457.453125,292.625,476.46875,5,2,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,hover_association,2,3,adv,9,1,61,62,37, earthquake ,417,180,hover,1,1,0.7428101889893179,0.184375,112,33916,33916,33916,172.625,346.375,212.625,441.453125,3,1,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,raw_position_sample,2,3,adv,9,1,61,62,20, make ,407,158,,,,,,,33916,33916,33916,142.375,376.3984375,162.875,425.421875,2,2,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880496.5999999046,,,,,,,,,,,
3483,hover_association,2,3,adv,9,1,61,62,20, make ,407,158,hover,16.699999809265137,16.699999809265137,0.6242231075697211,0.634375,112,33916,33916,33916,132.625,376.3984375,172.625,425.421875,2,2,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,hover_association,2,3,adv,9,1,61,62,20, make ,395,133,hover,0.8000001907348633,0.8000001907348633,0.3794422310756972,0.009375,112,33916,33916,33916,132.625,376.3984375,172.625,425.421875,2,2,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,hover_association,2,3,adv,9,1,61,62,1, Unveiling ,393,128,hover,0.8999996185302734,0.8999996185302734,0.6076729375972223,0.884375,112,33916,33916,33916,92.625,342.78196022727275,132.625,425.421875,1,1,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,raw_position_sample,2,3,adv,9,1,61,62,-1,999,393,128,,,,,,,33916,33916,33916,,,,,,,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880546.3000001907,,,,,,,,,,,
3535,hover_association,2,3,adv,9,1,61,62,1, Unveiling ,392,127,hover,0.8999996185302734,0.8999996185302734,0.595572247479739,0.859375,112,33916,33916,33916,92.625,342.78196022727275,132.625,425.421875,1,1,advanced,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
