responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
2736,hover_association,2,2,int,27,1,1,2,2, Cockrell ,431,101,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7999997138977051,0.7999997138977051,0.6228520419549208,0.209375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2746,raw_position_sample,2,2,int,27,1,1,2,-1,999,431,101,344296.90000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,hover_association,2,2,int,27,1,1,2,2, Cockrell ,440,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.6000003814697266,1.6000003814697266,0.7513947779513501,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2769,hover_association,2,2,int,27,1,1,2,2, Cockrell ,444,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.8085248828386521,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2785,hover_association,2,2,int,27,1,1,2,2, Cockrell ,445,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.8228074090604776,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2795,raw_position_sample,2,2,int,27,1,1,2,-1,999,445,100,344345.40000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,hover_association,2,2,int,27,1,1,2,2, Cockrell ,447,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.8513724615041286,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2819,hover_association,2,2,int,27,1,1,2,2, Cockrell ,448,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.8656549877259541,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2836,hover_association,2,2,int,27,1,1,2,2, Cockrell ,448,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.8656549877259541,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2846,raw_position_sample,2,2,int,27,1,1,2,-1,999,448,100,344396.5,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,hover_association,2,2,int,27,1,1,2,2, Cockrell ,449,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.8799375139477795,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2869,hover_association,2,2,int,27,1,1,2,2, Cockrell ,450,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.894220040169605,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2886,hover_association,2,2,int,27,1,1,2,2, Cockrell ,450,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.894220040169605,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2896,raw_position_sample,2,2,int,27,1,1,2,-1,999,450,100,344446.5,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.40000009536743164,0.40000009536743164,0.9085025663914305,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2919,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.9085025663914305,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
2946,raw_position_sample,2,2,int,27,1,1,2,-1,999,451,100,344496.90000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,raw_position_sample,2,2,int,27,1,1,2,-1,999,451,100,344547.09999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,raw_position_sample,2,2,int,27,1,1,2,-1,999,451,100,344597.2000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,100,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.3000001907348633,1.3000001907348633,0.9085025663914305,0.184375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3095,raw_position_sample,2,2,int,27,1,1,2,-1,999,451,100,344645.5,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,101,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.3000001907348633,1.3000001907348633,0.9085025663914305,0.209375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3120,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,101,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.9085025663914305,0.209375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3136,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,102,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.9085025663914305,0.234375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3145,raw_position_sample,2,2,int,27,1,1,2,-1,999,451,102,344696,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,103,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.9000000953674316,0.9000000953674316,0.9085025663914305,0.259375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3169,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,103,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.9085025663914305,0.259375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3186,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,103,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.1999998092651367,1.1999998092651367,0.9085025663914305,0.259375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3196,raw_position_sample,2,2,int,27,1,1,2,-1,999,451,103,344746.7000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3206,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,104,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.200000286102295,1.200000286102295,0.9085025663914305,0.284375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3247,raw_position_sample,2,2,int,27,1,1,2,2, Cockrell ,451,104,344797.40000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,387.390625,122.875,457.40625,1,2,,,,,,,,,,,
3296,raw_position_sample,2,2,int,27,1,1,2,2, Cockrell ,450,107,344846.90000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,387.390625,122.875,457.40625,1,2,,,,,,,,,,,
3346,raw_position_sample,2,2,int,27,1,1,2,2, Cockrell ,450,109,344896.59999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,387.390625,122.875,457.40625,1,2,,,,,,,,,,,
3385,hover_association,2,2,int,27,1,1,2,2, Cockrell ,451,104,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,163.2999997138977,163.2999997138977,0.9656326712787324,0.409375,85,92.625,387.390625,132.625,457.40625,1,2,,,,,,,,,,,
3395,raw_position_sample,2,2,int,27,1,1,2,3, is ,458,110,344945.90000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,457.40625,122.875,475.40625,1,3,,,,,,,,,,,
3446,raw_position_sample,2,2,int,27,1,1,2,3, is ,466,112,344996.40000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,457.40625,122.875,475.40625,1,3,,,,,,,,,,,
3496,raw_position_sample,2,2,int,27,1,1,2,3, is ,467,112,345046.90000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,457.40625,122.875,475.40625,1,3,,,,,,,,,,,
3547,raw_position_sample,2,2,int,27,1,1,2,3, is ,467,112,345097.40000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,457.40625,122.875,475.40625,1,3,,,,,,,,,,,
3596,raw_position_sample,2,2,int,27,1,1,2,3, is ,467,112,345146.5,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,457.40625,122.875,475.40625,1,3,,,,,,,,,,,
3646,raw_position_sample,2,2,int,27,1,1,2,3, is ,467,112,345197.09999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,457.40625,122.875,475.40625,1,3,,,,,,,,,,,
3696,raw_position_sample,2,2,int,27,1,1,2,3, is ,467,112,345247.09999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,457.40625,122.875,475.40625,1,3,,,,,,,,,,,
3736,hover_association,2,2,int,27,1,1,2,3, is ,458,110,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,350.40000009536743,350.40000009536743,0.921875,0.484375,85,92.625,457.40625,132.625,475.40625,1,3,,,,,,,,,,,
3746,raw_position_sample,2,2,int,27,1,1,2,4, sitting ,482,112,345296.59999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,475.40625,122.875,527.4296875,1,4,,,,,,,,,,,
3795,raw_position_sample,2,2,int,27,1,1,2,4, sitting ,512,112,345345.7000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,475.40625,122.875,527.4296875,1,4,,,,,,,,,,,
3835,hover_association,2,2,int,27,1,1,2,4, sitting ,482,112,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,99.69999980926514,99.69999980926514,0.9725183961555789,0.534375,85,92.625,475.40625,132.625,527.4296875,1,4,,,,,,,,,,,
3846,raw_position_sample,2,2,int,27,1,1,2,5, in ,531,114,345396.5,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,527.4296875,122.875,546.4453125,1,5,,,,,,,,,,,
3885,hover_association,2,2,int,27,1,1,2,5, in ,531,114,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.8188167625308135,0.584375,85,92.625,527.4296875,132.625,546.4453125,1,5,,,,,,,,,,,
3895,raw_position_sample,2,2,int,27,1,1,2,6, his ,547,117,345445.80000019073,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,546.4453125,122.875,574.4609375,1,6,,,,,,,,,,,
3946,raw_position_sample,2,2,int,27,1,1,2,6, his ,557,119,345496.59999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,546.4453125,122.875,574.4609375,1,6,,,,,,,,,,,
3996,raw_position_sample,2,2,int,27,1,1,2,6, his ,568,120,345547.09999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,546.4453125,122.875,574.4609375,1,6,,,,,,,,,,,
4035,hover_association,2,2,int,27,1,1,2,6, his ,547,117,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,150,150,0.9478527607361963,0.684375,85,92.625,546.4453125,132.625,574.4609375,1,6,,,,,,,,,,,
4046,raw_position_sample,2,2,int,27,1,1,2,7, office ,575,120,345597.09999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,574.4609375,122.875,622.484375,1,7,,,,,,,,,,,
4096,raw_position_sample,2,2,int,27,1,1,2,7, office ,575,120,345646.90000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,574.4609375,122.875,622.484375,1,7,,,,,,,,,,,
4146,raw_position_sample,2,2,int,27,1,1,2,7, office ,575,120,345696.80000019073,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,574.4609375,122.875,622.484375,1,7,,,,,,,,,,,
4197,raw_position_sample,2,2,int,27,1,1,2,7, office ,575,120,345747.2000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,574.4609375,122.875,622.484375,1,7,,,,,,,,,,,
4246,raw_position_sample,2,2,int,27,1,1,2,7, office ,576,120,345797.2000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,574.4609375,122.875,622.484375,1,7,,,,,,,,,,,
4295,raw_position_sample,2,2,int,27,1,1,2,7, office ,619,118,345846.2000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,574.4609375,122.875,622.484375,1,7,,,,,,,,,,,
4302,hover_association,2,2,int,27,1,1,2,7, office ,575,120,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,266.80000019073486,266.80000019073486,0.9274442817634618,0.634375,85,92.625,574.4609375,132.625,622.484375,1,7,,,,,,,,,,,
4346,raw_position_sample,2,2,int,27,1,1,2,8, across ,671,118,345896.90000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,622.484375,122.875,680.5078125,1,8,,,,,,,,,,,
4352,hover_association,2,2,int,27,1,1,2,8, across ,636,118,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,49.90000009536743,49.90000009536743,0.8361384138952471,0.634375,85,92.625,622.484375,132.625,680.5078125,1,8,,,,,,,,,,,
4396,raw_position_sample,2,2,int,27,1,1,2,9, the ,698,117,345947.2000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,680.5078125,122.875,710.53125,1,9,,,,,,,,,,,
4446,raw_position_sample,2,2,int,27,1,1,2,9, the ,709,117,345996.5,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,680.5078125,122.875,710.53125,1,9,,,,,,,,,,,
4452,hover_association,2,2,int,27,1,1,2,9, the ,684,118,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,100,100,0.9489981785063752,0.609375,85,92.625,680.5078125,132.625,710.53125,1,9,,,,,,,,,,,
4495,raw_position_sample,2,2,int,27,1,1,2,10, street ,715,117,346046,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,710.53125,122.875,760.5546875,1,10,,,,,,,,,,,
4546,raw_position_sample,2,2,int,27,1,1,2,10, street ,719,117,346096.40000009537,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,710.53125,122.875,760.5546875,1,10,,,,,,,,,,,
4596,raw_position_sample,2,2,int,27,1,1,2,10, street ,723,117,346146.7000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,710.53125,122.875,760.5546875,1,10,,,,,,,,,,,
4645,raw_position_sample,2,2,int,27,1,1,2,10, street ,731,119,346195.7000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,710.53125,122.875,760.5546875,1,10,,,,,,,,,,,
4686,hover_association,2,2,int,27,1,1,2,10, street ,711,117,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,234.19999980926514,234.19999980926514,0.8489770420115571,0.709375,85,92.625,710.53125,132.625,760.5546875,1,10,,,,,,,,,,,
4695,raw_position_sample,2,2,int,27,1,1,2,-1,999,753,121,346246.2000002861,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,hover_association,2,2,int,27,1,1,2,11, from ,761,121,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.010859211278338731,0.709375,85,92.625,760.5546875,132.625,801.5625,1,11,,,,,,,,,,,
4719,hover_association,2,2,int,27,1,1,2,11, from ,771,121,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6000003814697266,0.6000003814697266,0.25471518384454184,0.709375,85,92.625,760.5546875,132.625,801.5625,1,11,,,,,,,,,,,
4735,hover_association,2,2,int,27,1,1,2,11, from ,780,121,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.4741855591541246,0.709375,85,92.625,760.5546875,132.625,801.5625,1,11,,,,,,,,,,,
4746,raw_position_sample,2,2,int,27,1,1,2,-1,999,780,121,346296.5,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,hover_association,2,2,int,27,1,1,2,11, from ,787,121,,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5999999046325684,0.5999999046325684,0.6448847399504668,0.709375,85,92.625,760.5546875,132.625,801.5625,1,11,,,,,,,,,,,
4795,raw_position_sample,2,2,int,27,1,1,2,11, from ,798,120,346346.09999990463,33916,33916,intermediate,1,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,760.5546875,122.875,801.5625,1,11,,,,,,,,,,,
