responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
1631,hover_association,2,2,int,13,5,23,24,37, karoshi ,629,206,hover,11.900000095367432,11.900000095367432,0.4040654437283094,0.834375,77,33916,33916,33916,172.625,603.53125,212.625,666.5625,3,6,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,hover_association,2,2,int,13,5,23,24,21, According ,615,134,hover,0.7000002861022949,0.7000002861022949,0.36607225353414025,0.034375,77,33916,33916,33916,132.625,584.046875,172.625,668.6015625,2,5,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,raw_position_sample,2,2,int,13,5,23,24,-1,999,615,134,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941246.8000001907,,,,,,,,,,,
1711,raw_position_sample,2,2,int,13,5,23,24,-1,999,615,134,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941296.4000000954,,,,,,,,,,,
1761,raw_position_sample,2,2,int,13,5,23,24,-1,999,615,134,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941346.5999999046,,,,,,,,,,,
1811,raw_position_sample,2,2,int,13,5,23,24,-1,999,615,134,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941396.5999999046,,,,,,,,,,,
1861,raw_position_sample,2,2,int,13,5,23,24,-1,999,615,134,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941446.8000001907,,,,,,,,,,,
1910,raw_position_sample,2,2,int,13,5,23,24,-1,999,615,134,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941496,,,,,,,,,,,
1960,raw_position_sample,2,2,int,13,5,23,24,-1,999,615,134,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941546,,,,,,,,,,,
2011,raw_position_sample,2,2,int,13,5,23,24,-1,999,371,86,,,,,,,33916,33916,33916,,,,,,,intermediate,5,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941596.8000001907,,,,,,,,,,,
