responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
3383,raw_position_sample,2,3,adv,19,3,57,58,-1,999,613,379,1789197.200000286,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,hover_association,2,3,adv,19,3,57,58,93, being ,576,355,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.300000190734863,16.300000190734863,0.6424020388658809,0.559375,102,332.625,544.4921875,372.625,593.5390625,7,5,,,,,,,,,,,
3433,raw_position_sample,2,3,adv,19,3,57,58,61, Carpathian ,467,280,1789247,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.375,414.40625,282.875,507.46875,5,2,,,,,,,,,,,
3433,hover_association,2,3,adv,19,3,57,58,61, Carpathian ,467,280,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.200000286102295,16.200000286102295,0.5651443922095366,0.684375,102,252.625,414.40625,292.625,507.46875,5,2,,,,,,,,,,,
3467,hover_association,2,3,adv,19,3,57,58,42, thus ,411,233,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.1947947947947948,0.509375,102,212.625,403.3984375,252.625,442.421875,4,2,,,,,,,,,,,
3483,raw_position_sample,2,3,adv,19,3,57,58,-1,999,411,233,1789296.5,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,hover_association,2,3,adv,19,3,57,58,29, the ,374,195,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.40000009536743,33.40000009536743,0.653655997918293,0.384375,102,172.625,346.375,212.625,376.3984375,3,1,,,,,,,,,,,
3534,hover_association,2,3,adv,19,3,57,58,29, the ,358,180,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.3871975019516003,0.184375,102,172.625,346.375,212.625,376.3984375,3,1,,,,,,,,,,,
3534,raw_position_sample,2,3,adv,19,3,57,58,-1,999,358,180,1789348.3000001907,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,hover_association,2,3,adv,19,3,57,58,29, the ,354,176,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.5,0.5,0.25396825396825395,0.084375,102,172.625,346.375,212.625,376.3984375,3,1,,,,,,,,,,,
3568,hover_association,2,3,adv,19,3,57,58,15, forests ,352,172,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.09530112508272667,0.984375,102,132.625,346.375,172.625,405.3984375,2,1,,,,,,,,,,,
3583,raw_position_sample,2,3,adv,19,3,57,58,-1,999,352,172,1789396.8000001907,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,hover_association,2,3,adv,19,3,57,58,15, forests ,350,166,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.0614162806088683,0.834375,102,132.625,346.375,172.625,405.3984375,2,1,,,,,,,,,,,
3633,raw_position_sample,2,3,adv,19,3,57,58,15, forests ,348,153,1789446.4000000954,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,162.875,405.3984375,2,1,,,,,,,,,,,
3651,hover_association,2,3,adv,19,3,57,58,15, forests ,349,159,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50.09999990463257,50.09999990463257,0.027531436135009926,0.334375,102,132.625,346.375,172.625,405.3984375,2,1,,,,,,,,,,,
3668,hover_association,2,3,adv,19,3,57,58,15, forests ,348,134,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.027531436135009926,0.034375,102,132.625,346.375,172.625,405.3984375,2,1,,,,,,,,,,,
3683,raw_position_sample,2,3,adv,19,3,57,58,-1,999,348,134,1789497.200000286,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,hover_association,2,3,adv,19,3,57,58,1, Wolves ,348,129,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.8000001907348633,0.8000001907348633,0.08283490018109538,0.909375,102,92.625,342.39404296875,132.625,410.0703125,1,1,,,,,,,,,,,
3701,hover_association,2,3,adv,19,3,57,58,1, Wolves ,348,126,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.08283490018109538,0.834375,102,92.625,342.39404296875,132.625,410.0703125,1,1,,,,,,,,,,,
3718,hover_association,2,3,adv,19,3,57,58,1, Wolves ,348,123,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.6999998092651367,0.6999998092651367,0.08283490018109538,0.759375,102,92.625,342.39404296875,132.625,410.0703125,1,1,,,,,,,,,,,
3733,raw_position_sample,2,3,adv,19,3,57,58,-1,999,348,123,1789546.4000000954,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,raw_position_sample,2,3,adv,19,3,57,58,1, Wolves ,348,117,1789596.8000001907,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,410.0703125,1,1,,,,,,,,,,,
3833,raw_position_sample,2,3,adv,19,3,57,58,1, Wolves ,348,116,1789647.200000286,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,410.0703125,1,1,,,,,,,,,,,
3883,raw_position_sample,2,3,adv,19,3,57,58,1, Wolves ,348,115,1789697.0999999046,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,410.0703125,1,1,,,,,,,,,,,
3933,raw_position_sample,2,3,adv,19,3,57,58,1, Wolves ,350,111,1789746.5999999046,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,410.0703125,1,1,,,,,,,,,,,
3983,raw_position_sample,2,3,adv,19,3,57,58,1, Wolves ,362,105,1789797,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,410.0703125,1,1,,,,,,,,,,,
4033,raw_position_sample,2,3,adv,19,3,57,58,1, Wolves ,390,104,1789846.5,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,346.375,122.875,410.0703125,1,1,,,,,,,,,,,
4051,hover_association,2,3,adv,19,3,57,58,1, Wolves ,348,120,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,316.80000019073486,316.80000019073486,0.777317623970967,0.284375,102,92.625,342.39404296875,132.625,410.0703125,1,1,,,,,,,,,,,
4083,raw_position_sample,2,3,adv,19,3,57,58,2, are ,432,109,1789896.5999999046,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,410.0703125,122.875,441.09375,1,2,,,,,,,,,,,
4084,hover_association,2,3,adv,19,3,57,58,2, are ,411,107,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.299999713897705,33.299999713897705,0.7068748426089146,0.409375,102,92.625,410.0703125,132.625,441.09375,1,2,,,,,,,,,,,
4118,hover_association,2,3,adv,19,3,57,58,3, not ,447,111,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33.30000019073486,33.30000019073486,0.8628675513921416,0.459375,102,92.625,441.09375,132.625,471.1171875,1,3,,,,,,,,,,,
4133,raw_position_sample,2,3,adv,19,3,57,58,4, pooches. ,484,111,1789946.8000001907,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,471.1171875,122.875,549.1796875,1,4,,,,,,,,,,,
4184,raw_position_sample,2,3,adv,19,3,57,58,4, pooches. ,522,104,1789997.4000000954,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,471.1171875,122.875,549.1796875,1,4,,,,,,,,,,,
4185,hover_association,2,3,adv,19,3,57,58,4, pooches. ,484,111,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,67.59999990463257,67.59999990463257,0.8183546837469976,0.259375,102,92.625,471.1171875,132.625,549.1796875,1,4,,,,,,,,,,,
4202,hover_association,2,3,adv,19,3,57,58,4, pooches. ,547,103,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,1.0999999046325684,1.0999999046325684,0.9720776621297038,0.259375,102,92.625,471.1171875,132.625,549.1796875,1,4,,,,,,,,,,,
4218,hover_association,2,3,adv,19,3,57,58,5, Myslajek ,559,103,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,0.7000002861022949,0.7000002861022949,0.13091022703603417,0.259375,102,92.625,549.1796875,132.625,624.1953125,1,5,,,,,,,,,,,
4233,raw_position_sample,2,3,adv,19,3,57,58,-1,999,559,103,1790046.700000286,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,raw_position_sample,2,3,adv,19,3,57,58,5, Myslajek ,595,110,1790096.4000000954,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,549.1796875,122.875,624.1953125,1,5,,,,,,,,,,,
4333,raw_position_sample,2,3,adv,19,3,57,58,5, Myslajek ,623,115,1790147,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,549.1796875,122.875,624.1953125,1,5,,,,,,,,,,,
4383,raw_position_sample,2,3,adv,19,3,57,58,5, Myslajek ,623,115,1790196.9000000954,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,549.1796875,122.875,624.1953125,1,5,,,,,,,,,,,
4433,raw_position_sample,2,3,adv,19,3,57,58,5, Myslajek ,623,115,1790247.0999999046,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,549.1796875,122.875,624.1953125,1,5,,,,,,,,,,,
4484,raw_position_sample,2,3,adv,19,3,57,58,5, Myslajek ,623,115,1790298,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,549.1796875,122.875,624.1953125,1,5,,,,,,,,,,,
4533,raw_position_sample,2,3,adv,19,3,57,58,5, Myslajek ,623,115,1790346.700000286,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,549.1796875,122.875,624.1953125,1,5,,,,,,,,,,,
4535,hover_association,2,3,adv,19,3,57,58,5, Myslajek ,572,105,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,300.2000002861023,300.2000002861023,0.9840658196209123,0.559375,102,92.625,549.1796875,132.625,624.1953125,1,5,,,,,,,,,,,
4583,raw_position_sample,2,3,adv,19,3,57,58,6, says ,657,111,1790397.200000286,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,624.1953125,122.875,666.2109375,1,6,,,,,,,,,,,
4584,hover_association,2,3,adv,19,3,57,58,6, says ,629,115,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,50,50,0.7807735217552993,0.459375,102,92.625,624.1953125,132.625,666.2109375,1,6,,,,,,,,,,,
4601,hover_association,2,3,adv,19,3,57,58,7, only ,700,107,,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.8886377645366755,0.359375,102,92.625,666.2109375,132.625,704.234375,1,7,,,,,,,,,,,
4633,raw_position_sample,2,3,adv,19,3,57,58,8, scientific ,747,105,1790446.700000286,33916,33916,advanced,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.375,704.234375,122.875,778.2578125,1,8,,,,,,,,,,,
