responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
3414,hover_association,2,3,adv,9,7,67,68,105, way ,631,361,hover,12.5,12.5,0.55255382017729,0.709375,134,33916,33916,33916,332.625,610.546875,372.625,647.5625,7,7,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,hover_association,2,3,adv,9,7,67,68,88, and ,631,303,hover,0.9000000953674316,0.9000000953674316,0.21137123745819397,0.259375,134,33916,33916,33916,292.625,623.59375,332.625,658.6328125,6,8,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,raw_position_sample,2,3,adv,9,7,67,68,-1,999,631,303,,,,,,,33916,33916,33916,,,,,,,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014145.8000001907,,,,,,,,,,,
3436,hover_association,2,3,adv,9,7,67,68,58, versions ,635,244,hover,0.9000000953674316,0.9000000953674316,0.6724511930585684,0.784375,134,33916,33916,33916,212.625,586.5625,252.625,658.59375,4,7,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,raw_position_sample,2,3,adv,9,7,67,68,-1,999,635,244,,,,,,,33916,33916,33916,,,,,,,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014196.5,,,,,,,,,,,
3527,raw_position_sample,2,3,adv,9,7,67,68,-1,999,635,244,,,,,,,33916,33916,33916,,,,,,,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014246.8000001907,,,,,,,,,,,
3577,raw_position_sample,2,3,adv,9,7,67,68,-1,999,635,244,,,,,,,33916,33916,33916,,,,,,,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014296.700000286,,,,,,,,,,,
3605,hover_association,2,3,adv,9,7,67,68,58, versions ,629,243,hover,3,3,0.5891540130151843,0.759375,134,33916,33916,33916,212.625,586.5625,252.625,658.59375,4,7,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,raw_position_sample,2,3,adv,9,7,67,68,58, versions ,609,232,,,,,,,33916,33916,33916,222.375,586.5625,242.875,658.59375,4,7,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014346.4000000954,,,,,,,,,,,
3635,hover_association,2,3,adv,9,7,67,68,58, versions ,609,232,hover,16.799999713897705,16.799999713897705,0.31149674620390455,0.484375,134,33916,33916,33916,212.625,586.5625,252.625,658.59375,4,7,advanced,7,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
