responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
884,hover_association,2,2,int,20,1,7,8,70, paying ,567,263,hover,0.8999996185302734,0.8999996185302734,0.5604306864064603,0.259375,72,33916,33916,33916,252.625,534.46875,292.625,592.515625,5,5,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,hover_association,2,2,int,20,1,7,8,70, paying ,567,255,hover,0.6999998092651367,0.6999998092651367,0.5604306864064603,0.059375,72,33916,33916,33916,252.625,534.46875,292.625,592.515625,5,5,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,raw_position_sample,2,2,int,20,1,7,8,-1,999,567,255,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511396.7000002861,,,,,,,,,,,
955,raw_position_sample,2,2,int,20,1,7,8,-1,999,567,255,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511446.2000002861,,,,,,,,,,,
1005,raw_position_sample,2,2,int,20,1,7,8,-1,999,567,255,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511495.90000009537,,,,,,,,,,,
1055,raw_position_sample,2,2,int,20,1,7,8,-1,999,567,255,,,,,,,33916,33916,33916,,,,,,,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511546.2000002861,,,,,,,,,,,
1067,hover_association,2,2,int,20,1,7,8,70, paying ,566,255,hover,1.799999713897705,1.799999713897705,0.5432032301480485,0.059375,72,33916,33916,33916,252.625,534.46875,292.625,592.515625,5,5,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,hover_association,2,2,int,20,1,7,8,70, paying ,560,254,hover,1.3000001907348633,1.3000001907348633,0.4398384925975774,0.034375,72,33916,33916,33916,252.625,534.46875,292.625,592.515625,5,5,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,hover_association,2,2,int,20,1,7,8,51, laws. ,550,249,hover,1.0999999046325684,1.0999999046325684,0.7933786078098471,0.909375,72,33916,33916,33916,212.625,513.4921875,252.625,559.5078125,4,4,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,raw_position_sample,2,2,int,20,1,7,8,51, laws. ,527,235,,,,,,,33916,33916,33916,222.375,513.4921875,242.875,559.5078125,4,4,intermediate,1,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511596.09999990463,,,,,,,,,,,
