responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,SubjectId,SubjectID,SonaId,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,SONAId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,sampleTimeMs,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
3320,hover_association,2,3,adv,9,6,66,67,106, over ,556,396,hover,16.699999809265137,16.699999809265137,0.8617997267226235,0.584375,121,33916,33916,33916,372.625,521.5078125,412.625,561.53125,8,6,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,raw_position_sample,2,3,adv,9,6,66,67,-1,999,556,396,,,,,,,33916,33916,33916,,,,,,,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988096.5999999046,,,,,,,,,,,
3353,hover_association,2,3,adv,9,6,66,67,75, self-driving ,497,304,hover,16.40000009536743,16.40000009536743,0.3864176570458404,0.284375,121,33916,33916,33916,292.625,461.4375,332.625,553.46875,6,4,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3379,raw_position_sample,2,3,adv,9,6,66,67,-1,999,497,304,,,,,,,33916,33916,33916,,,,,,,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988146.4000000954,,,,,,,,,,,
3429,raw_position_sample,2,3,adv,9,6,66,67,-1,999,497,304,,,,,,,33916,33916,33916,,,,,,,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988196.8000001907,,,,,,,,,,,
3478,raw_position_sample,2,3,adv,9,6,66,67,-1,999,497,304,,,,,,,33916,33916,33916,,,,,,,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988246.200000286,,,,,,,,,,,
3529,raw_position_sample,2,3,adv,9,6,66,67,-1,999,497,304,,,,,,,33916,33916,33916,,,,,,,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988296.5,,,,,,,,,,,
3553,hover_association,2,3,adv,9,6,66,67,60, Google’s ,483,266,hover,16.09999990463257,16.09999990463257,0.3772825750541628,0.334375,121,33916,33916,33916,252.625,454.4296875,292.625,530.15625,5,3,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,raw_position_sample,2,3,adv,9,6,66,67,48, including ,454,238,,,,,,,33916,33916,33916,222.375,445.3984375,242.875,521.453125,4,3,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988346.9000000954,,,,,,,,,,,
3586,hover_association,2,3,adv,9,6,66,67,48, including ,454,238,hover,16.600000381469727,16.600000381469727,0.11309707241910631,0.634375,121,33916,33916,33916,212.625,445.3984375,252.625,521.453125,4,3,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,hover_association,2,3,adv,9,6,66,67,29," then, ",408,186,hover,16.800000190734863,16.800000190734863,0.8350390286209888,0.334375,121,33916,33916,33916,172.625,370.390625,212.625,415.4296875,3,2,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,raw_position_sample,2,3,adv,9,6,66,67,-1,999,408,186,,,,,,,33916,33916,33916,,,,,,,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988396,,,,,,,,,,,
3637,hover_association,2,3,adv,9,6,66,67,1," However, ",369,128,hover,1.1999998092651367,1.1999998092651367,0.31680655865703705,0.884375,121,33916,33916,33916,92.625,342.37265625,132.625,426.421875,1,1,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,raw_position_sample,2,3,adv,9,6,66,67,1," However, ",356,104,,,,,,,33916,33916,33916,102.375,346.375,122.875,426.421875,1,1,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988447,,,,,,,,,,,
3686,hover_association,2,3,adv,9,6,66,67,1," However, ",361,115,hover,33.40000009536743,33.40000009536743,0.162135281596535,0.284375,121,33916,33916,33916,92.625,342.37265625,132.625,426.421875,1,1,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,hover_association,2,3,adv,9,6,66,67,1," However, ",353,98,hover,0.9000000953674316,0.9000000953674316,0.12644190996718835,0.134375,121,33916,33916,33916,92.625,342.37265625,132.625,426.421875,1,1,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,hover_association,2,3,adv,9,6,66,67,1," However, ",353,97,hover,0.8000001907348633,0.8000001907348633,0.12644190996718835,0.109375,121,33916,33916,33916,92.625,342.37265625,132.625,426.421875,1,1,advanced,6,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
