responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,SONAId,SonaId,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_SONAId,glb_SubjectId,glb_SubjectID,glb_SonaId,glb_study_key
716,raw_position_sample,2,2,int,27,3,3,4,-1,999,559,408,397801.30000019073,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,hover_association,2,2,int,27,3,3,4,98, group ,519,346,,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.700000286102295,16.700000286102295,0.8726465636001837,0.334375,113,332.625,474.4609375,372.625,525.5,7,4,,,,,,,,,,,
762,raw_position_sample,2,2,int,27,3,3,4,49, blame ,471,257,397847,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.375,433.4140625,242.875,487.4453125,4,5,,,,,,,,,,,
769,hover_association,2,2,int,27,3,3,4,49, blame ,471,257,,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.59999990463257,16.59999990463257,0.6956333140543667,0.7395833333333334,113,212.625,433.4140625,272.625,487.4453125,4,5,,,,,,,,,,,
803,hover_association,2,2,int,27,3,3,4,33, wealth ,453,198,,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16.699999809265137,16.699999809265137,0.5067798931653198,0.26875,113,192.625,424.09375,212.625,481.1328125,3,2,,,,,,,,,,,
812,raw_position_sample,2,2,int,27,3,3,4,31," Traeger-Muney, ",453,186,397897.2000002861,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,202.875,1092.8671875,2,2,,,,,,,,,,,
861,raw_position_sample,2,2,int,27,3,3,4,31," Traeger-Muney, ",453,186,397946.2000002861,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,202.875,1092.8671875,2,2,,,,,,,,,,,
911,raw_position_sample,2,2,int,27,3,3,4,31," Traeger-Muney, ",453,186,397996.09999990463,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,202.875,1092.8671875,2,2,,,,,,,,,,,
965,raw_position_sample,2,2,int,27,3,3,4,31," Traeger-Muney, ",453,186,398050.40000009537,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.375,346.375,202.875,1092.8671875,2,2,,,,,,,,,,,
1003,hover_association,2,2,int,27,3,3,4,31," Traeger-Muney, ",453,186,,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,200,200,0.2159475044740505,0.8895833333333333,113,132.625,371.3984375,192.625,744.64453125,2,2,,,,,,,,,,,
1011,raw_position_sample,2,2,int,27,3,3,4,-1,999,452,186,398096.2000002861,33916,33916,intermediate,3,33916,33916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
