responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
13338,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,6,so,so,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
13338,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,7,once,once,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
13338,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,8,edge,edge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
13338,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
13338,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
13338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
17754,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,11,giving,giving,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
17754,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,12,to eat,to eating,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
17754,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
17754,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,14,since,that,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
17754,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
17754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
12990,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
12990,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
12990,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,18,unfasten,unfasten,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
12990,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,19,possibility,opportunity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
12990,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
12990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
16909,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,21,would explain,explained,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
16909,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
16909,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
16909,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
16909,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,25,quarter,vicinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
16916,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,25,B2,intermediate|advanced,intermediate|advanced,cambridge_15_21_random_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
16941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,382,92,177122.5,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,377,91,177170.30000000075,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,377,91,177220.40000000037,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,383,92,177272.60000000056,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,423,100,177322.5,,,,,,,,,,,,,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,1, The ,458,107,,hover,16.799999999813735,16.799999999813735,0.7089163076213476,0.1459373037218673,19,101.16250896453857,429.5662437438965,141.16250133514404,469.6750068664551,1,1,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,533,120,177373.30000000075,,,,,,,108.76250457763672,469.6750183105469,133.5625057220459,535.3125228881836,1,2,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,2, coastal ,497,113,,hover,33.200000000186265,33.200000000186265,0.9647684436059488,0.4709373657107097,19,101.16250896453857,469.6750068664551,141.16250133514404,535.3125114440918,1,2,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,3, tram ,572,125,,hover,16.600000000558794,16.600000000558794,0.7926002097001461,0.5959373895525721,19,101.16250896453857,535.3125114440918,141.16250133514404,581.600019454956,1,3,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,595,130,177422.60000000056,,,,,,,108.76250457763672,581.6000366210938,133.5625057220459,647.7375411987305,1,4,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,599,130,177470.7000000002,,,,,,,108.76250457763672,581.6000366210938,133.5625057220459,647.7375411987305,1,4,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,599,130,177520.80000000075,,,,,,,108.76250457763672,581.6000366210938,133.5625057220459,647.7375411987305,1,4,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,4, arrived ,598,130,177570.2000000002,,,,,,,108.76250457763672,581.6000366210938,133.5625057220459,647.7375411987305,1,4,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,4, arrived ,587,128,,hover,216.29999999981374,216.29999999981374,0.03628774484972572,0.6459373990893171,19,101.16250896453857,581.600019454956,141.16250133514404,647.7375144958496,1,4,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,3, tram ,570,126,177620.90000000037,,,,,,,108.76250457763672,535.3125,133.5625057220459,581.6000022888184,1,3,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,3, tram ,570,126,,hover,49.799999999813735,49.799999999813735,0.1876853805538449,0.5959373895525721,19,101.16250896453857,535.3125114440918,141.16250133514404,581.600019454956,1,3,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,523,123,177670.60000000056,,,,,,,108.76250457763672,469.6750183105469,133.5625057220459,535.3125228881836,1,2,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,2, coastal ,475,119,177720.7000000002,,,,,,,108.76250457763672,469.6750183105469,133.5625057220459,535.3125228881836,1,2,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,,,900,1,2, coastal ,523,123,,hover,66.70000000018626,66.70000000018626,0.08112729403425849,0.4459373609423372,19,101.16250896453857,469.6750068664551,141.16250133514404,535.3125114440918,1,2,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,457,118,177770.60000000056,,,,,,,108.76250457763672,433.2124938964844,133.5625057220459,469.6749954223633,1,1,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,453,119,177820.5,,,,,,,108.76250457763672,433.2124938964844,133.5625057220459,469.6749954223633,1,1,,,,,,,,2026-08-16T13:12:24.010Z,,2026-08-16,2026-08-16,10:12:24,2026-08-16 10:12:24,2026-08-16T13:43:34.497Z,1870487,,,,,,2026-08-16,10:43:34,2026-08-16 10:43:34,1870487
