participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,1,1, The ,Yes,0,1,1,2,0,717,1566,717.4000000003725,717,700,1,0,23085,431,717.4000000003725,1566,0,113,,,0.1754,-2.3246,1.39,0.1754,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,2,2, coastal ,Yes,0,1,2,2,0,966,1901,966.4000000003725,966,950,0,0,23085,471,966.4000000003725,1901,0,120,40.00,5.8029,0.2557,-4.2443,41.39,6.0046,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,3,3, tram ,Yes,0,1,3,2,0,567,1166.699999999255,566.7999999988824,567,613,0,0,23085,533,566.7999999988824,1166.699999999255,0,128,62.00,9.0704,0.2524,-2.7476,103.39,15.1256,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,4,4, arrived ,Yes,0,1,4,2,0,717,1800.2000000011176,716.5,717,685,0,0,23085,574,716.5,1800.2000000011176,0,125,41.00,6.1474,0.2568,-4.2432,144.39,21.6495,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,5,5, at ,Yes,0,1,5,1,0,217,216.7000000011176,216.7000000011176,217,203,0,0,23085,636,216.7000000011176,216.7000000011176,0,126,62.00,12.3845,0.7366,-1.2634,206.39,41.2265,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,6,6, the ,Yes,0,1,6,1,0,417,417,417,417,449,0,0,23085,653,417,417,0,128,17.00,2.8310,0.1103,-2.3897,223.39,37.2007,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,7,7, station ,Yes,0,1,7,2,0,516,982.5999999996275,516.0999999996275,516,499,0,0,23085,683,516.0999999996275,982.5999999996275,0,130,30.00,4.6522,0.0989,-4.4011,253.39,39.2937,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,8,8, two ,Yes,0,1,8,2,0,268,1817.9000000003725,267.5,268,252,0,0,23085,741,267.5,1817.9000000003725,0,127,58.00,8.7845,0.0909,-2.4091,311.39,47.1624,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,9,9, minutes ,Yes,0,1,9,2,0,594,1360.7999999988824,594.1999999992549,594,597,0,0,23085,774,594.1999999992549,1360.7999999988824,0,127,33.00,4.3652,0.0777,-4.4223,344.39,45.5559,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
GBEJBLCJ,69187dfea6c5415f0ed531d0,2,int,,,900,1,10,10, early. ,Yes,0,1,10,2,0,985,1201.199999999255,984.5,985,1002,0,0,23085,842,984.5,1201.199999999255,0,126,68.00,11.4076,0.0923,-3.9077,412.39,69.1821,Computer Mouse,Right,,,1970-01-01T00:00:00.031Z,,,2026-06-25,2026-06-25T19:10:15.424Z,13:10:15,2026-06-25 13:10:15,1782414615393,1782414615393,spotlight-prolific
