responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,hand,device,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
36501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,42, seasonal ,500,227,,221.16250610351562,430.5416606267293,261.1625061035156,510.2749938964844,4,1,hover,66.5,66.5,0.030832015575638826,0.24593734741210938,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,-1,999,427,231,524147.90000003576,,,,,,,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,-1,999,419,231,524195.3000000119,,,,,,,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,-1,999,408,232,524242.5,,,,,,,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,-1,999,396,237,524288.7000000477,,,,,,,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,-1,999,411,254,524351.5,,,,,,,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,42, seasonal ,432,260,524396.3000000119,231.16250610351562,433.2124938964844,251.16250610351562,510.2749938964844,4,1,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,42, seasonal ,432,260,,221.16250610351562,430.5416606267293,261.1625061035156,510.2749938964844,4,1,hover,16.600000023841858,16.600000023841858,0.01829020954557127,0.9709373474121094,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,55, season ,452,263,524443.6000000238,271.1625061035156,433.2124938964844,291.1625061035156,496.2624931335449,5,1,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,55, season ,456,263,524490.7000000477,271.1625061035156,433.2124938964844,291.1625061035156,496.2624931335449,5,1,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,55, season ,456,263,524550.8000000119,271.1625061035156,433.2124938964844,291.1625061035156,496.2624931335449,5,1,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
36955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,55, season ,457,271,524588.3000000119,271.1625061035156,433.2124938964844,291.1625061035156,496.2624931335449,5,1,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,55, season ,457,275,524638.5,271.1625061035156,433.2124938964844,291.1625061035156,496.2624931335449,5,1,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,55, season ,469,275,524694.5,271.1625061035156,433.2124938964844,291.1625061035156,496.2624931335449,5,1,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,55, season ,441,262,,261.1625061035156,430.5416606267293,301.1625061035156,496.2625026702881,5,1,hover,316.69999998807907,316.69999998807907,0.8894946801583186,0.34593734741210935,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,56, for ,512,276,,261.1625061035156,496.2625026702881,301.1625061035156,522.2750186920166,5,2,hover,16.69999998807907,16.69999998807907,0.6049971220225765,0.3709373474121094,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,57," many, ",532,278,524740.9000000358,271.1625061035156,522.2750244140625,291.1625061035156,574.9625244140625,5,3,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,57," many, ",556,278,524788.1000000238,271.1625061035156,522.2750244140625,291.1625061035156,574.9625244140625,5,3,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,57," many, ",556,278,524851.6000000238,271.1625061035156,522.2750244140625,291.1625061035156,574.9625244140625,5,3,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,57," many, ",556,278,524897.8000000119,271.1625061035156,522.2750244140625,291.1625061035156,574.9625244140625,5,3,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,57," many, ",556,278,524942.6000000238,271.1625061035156,522.2750244140625,291.1625061035156,574.9625244140625,5,3,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,57," many, ",564,276,524989.8000000119,271.1625061035156,522.2750244140625,291.1625061035156,574.9625244140625,5,3,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,57," many, ",532,278,,261.1625061035156,522.2750186920166,301.1625061035156,574.9625244140625,5,3,hover,283.19999998807907,283.19999998807907,0.8868322891290787,0.34593734741210935,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,58, the ,587,274,525051.5,271.1625061035156,574.9625244140625,291.1625061035156,604.9875240325928,5,4,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,58, the ,595,273,525097.6000000238,271.1625061035156,574.9625244140625,291.1625061035156,604.9875240325928,5,4,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,58, the ,576,274,,261.1625061035156,574.9625244140625,301.1625061035156,604.9875059127808,5,4,hover,116.80000001192093,116.80000001192093,0.9004993254397744,0.29593734741210936,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,59, department ,606,273,525138.4000000358,271.1625061035156,604.9874877929688,291.1625061035156,701.0499877929688,5,5,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,59, department ,620,273,525190.4000000358,271.1625061035156,604.9874877929688,291.1625061035156,701.0499877929688,5,5,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,59, department ,625,273,525238,271.1625061035156,604.9874877929688,291.1625061035156,701.0499877929688,5,5,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,59, department ,626,273,525288.4000000358,271.1625061035156,604.9874877929688,291.1625061035156,701.0499877929688,5,5,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,59, department ,668,279,525346.6000000238,271.1625061035156,604.9874877929688,291.1625061035156,701.0499877929688,5,5,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,59, department ,693,283,525393.1000000238,271.1625061035156,604.9874877929688,291.1625061035156,701.0499877929688,5,5,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,59, department ,606,273,,261.1625061035156,604.9875059127808,301.1625061035156,701.0499877929688,5,5,hover,283.4000000357628,283.4000000357628,0.9682499584304641,0.5459373474121094,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,60, store ,708,283,525438.3000000119,271.1625061035156,701.0499877929688,291.1625061035156,746.0749893188477,5,6,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,60, store ,716,283,525500.3000000119,271.1625061035156,701.0499877929688,291.1625061035156,746.0749893188477,5,6,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,60, store ,723,283,525547,271.1625061035156,701.0499877929688,291.1625061035156,746.0749893188477,5,6,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
37955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,60, store ,729,281,525588.3000000119,271.1625061035156,701.0499877929688,291.1625061035156,746.0749893188477,5,6,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,60, store ,731,281,525641.6000000238,271.1625061035156,701.0499877929688,291.1625061035156,746.0749893188477,5,6,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,60, store ,738,278,525687.6000000238,271.1625061035156,701.0499877929688,291.1625061035156,746.0749893188477,5,6,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,60, store ,704,283,,261.1625061035156,701.0499877929688,301.1625061035156,746.0750007629395,5,6,hover,316.5999999642372,316.5999999642372,0.9539144882795844,0.3709373474121094,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,61, will ,748,275,525749.4000000358,271.1625061035156,746.0750122070312,291.1625061035156,776.0750122070312,5,7,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,61, will ,769,272,525795.7000000477,271.1625061035156,746.0750122070312,291.1625061035156,776.0750122070312,5,7,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,61, will ,748,275,,261.1625061035156,746.0750007629395,301.1625061035156,776.0750122070312,5,7,hover,66.60000002384186,66.60000002384186,0.7641663497290231,0.2709373474121094,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,62, aim ,796,271,525842.6000000238,271.1625061035156,776.0750122070312,291.1625061035156,810.0875129699707,5,8,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,62, aim ,778,272,,261.1625061035156,776.0750122070312,301.1625061035156,810.0875186920166,5,8,hover,66.80000001192093,66.80000001192093,0.909224017542501,0.24593734741210938,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,63, to ,825,271,525888.8000000119,271.1625061035156,810.0875244140625,291.1625061035156,830.1125240325928,5,9,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,63, to ,816,271,,261.1625061035156,810.0875186920166,301.1625061035156,830.1125059127808,5,9,hover,33.5,33.5,0.7446936741373028,0.24593734741210938,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,64, use ,843,270,525951.9000000358,271.1625061035156,830.1124877929688,291.1625061035156,864.1374893188477,5,10,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,64, use ,845,270,525989,271.1625061035156,830.1124877929688,291.1625061035156,864.1374893188477,5,10,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,64, use ,849,270,526043.3000000119,271.1625061035156,830.1124877929688,291.1625061035156,864.1374893188477,5,10,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,64, use ,857,267,526092.8000000119,271.1625061035156,830.1124877929688,291.1625061035156,864.1374893188477,5,10,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,64, use ,832,271,,261.1625061035156,830.1125059127808,301.1625061035156,864.1375007629395,5,10,hover,199.89999997615814,199.89999997615814,0.7902277195228976,0.14593734741210937,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,14,1,1,2,65, its ,867,267,,261.1625061035156,864.1375007629395,301.1625061035156,887.1500186920166,5,11,hover,33.30000001192093,33.30000001192093,0.6892987236749832,0.14593734741210937,147,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
38505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,14,1,1,2,66, profile ,889,267,526137.8000000119,271.1625061035156,887.1500244140625,291.1625061035156,941.1875267028809,5,12,,,,,,,,,advanced,1,,,,,,2026-07-14T19:00:32.896Z,,2026-07-14,2026-07-14,15:00:32,2026-07-14 15:00:32,2026-07-14T19:27:52.606Z,1639710,,,,,,2026-07-14,15:27:52,2026-07-14 15:27:52,1639710
