participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,1,1, The ,No,1,1,1,2,0,683,966.4999998807907,683.3999999761581,683,,1,0,9761,237,683.3999999761581,966.4999998807907,0,111,-36.00,-4.5415,4.4441,1.9441,35.23,4.4441,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,2,2, coastal ,No,1,1,2,1,0,600,600,600,600,1249,0,1,9761,273,600,600,1,89,,,4.5827,0.0827,71.23,10.3318,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,3,3, tram ,No,1,1,3,2,0,333,650.5000001192093,333.40000009536743,333,348,0,0,9761,307,333.40000009536743,650.5000001192093,0,116,70.00,10.2400,0.5189,-2.4811,105.23,15.3934,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,4,4, arrived ,No,1,1,4,1,0,467,466.59999990463257,466.59999990463257,467,451,0,0,9761,345,466.59999990463257,466.59999990463257,0,114,38.00,5.6970,0.0796,-4.4204,143.23,21.4730,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,5,5,,No,1,,,0,1,,,,,,,,9761,,,,,,,,,,,,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,6,6,,No,1,,,0,1,,,,,,,,9761,,,,,,,,,,,,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,7,7, station ,No,1,1,7,2,0,200,366.39999997615814,199.89999997615814,200,201,0,0,9761,456,199.89999997615814,366.39999997615814,0,113,111.00,17.2102,0.2253,-4.2747,254.23,39.4173,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,8,8, two ,No,1,1,8,1,0,300,300,300,300,299,0,0,9761,516,300,300,0,108,60.00,9.0866,0.5159,-1.9841,314.23,47.5878,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,9,9, minutes ,No,1,1,9,1,0,367,366.7999999523163,366.7999999523163,367,350,0,0,9761,547,366.7999999523163,366.7999999523163,0,106,31.00,4.1011,0.1840,-4.3160,345.23,45.6710,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,10,10, early. ,No,1,1,10,1,0,200,200.39999997615814,200.39999997615814,200,245,0,0,9761,614,200.39999997615814,200.39999997615814,0,101,67.00,11.2398,0.0603,-3.9397,412.23,69.1549,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
NY8ALEEB,6a0677f5c189bdfa3dd7d1b3,2,int,,,900,1,11,11, Commuters ,No,1,1,11,2,0,600,1132.5,599.5,600,556,0,0,9761,673,599.5,1132.5,,96,59.00,6.6214,1.3099,-4.1901,471.23,52.8845,Computer Mouse,Right,2026-07-14,2026-07-14,2026-07-14T19:00:51.231Z,15:00:51,2026-07-14 15:00:51,2026-07-14,2026-07-14T19:30:27.182Z,15:30:27,2026-07-14 15:30:27,1775951,1775951,spotlight-prolific
