participant_id,SONAId,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,text_presentation_order,word_index,WordIndex,word,response,response_correct,line_number,position_in_line,click_count,skipped,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_DURATION,go_past_time_ms,Wilcox go past,IA_REGRESSION_IN,IA_REGRESSION_OUT,text_total_viewing_time_ms,first_click_x,first_click_duration_ms,total_duration_ms,next_click_regression,first_click_y,x_distance_from_previous_click_px,x_distance_from_previous_click_chars,first_click_x_from_word_left_chars,first_click_x_from_word_center_chars,first_click_x_from_line_start_px,first_click_x_from_line_start_chars,device,hand,experiment_date,experiment_start_date,experiment_start_time,experiment_start_clock_time,experiment_start_time_local,experiment_end_date,experiment_end_time,experiment_end_clock_time,experiment_end_time_local,experiment_duration,experiment_duration_ms,experiment
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,1,1, The ,Yes,0,1,1,2,0,267,483.40000009536743,266.7000000476837,267,250,1,0,8593,623,266.7000000476837,483.40000009536743,0,128,,,0.1544,-2.3456,1.22,0.1544,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,2,2, coastal ,Yes,0,1,2,1,0,500,499.7000000476837,499.7000000476837,500,499,0,0,8593,662,499.7000000476837,499.7000000476837,0,136,39.00,5.4697,0.0920,-4.4080,40.22,5.6411,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,3,3, tram ,Yes,0,1,3,1,0,333,333.2999999523163,333.2999999523163,333,350,0,0,8593,728,333.2999999523163,333.2999999523163,0,140,66.00,8.7273,0.3285,-2.6715,106.22,14.0459,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,4,4, arrived ,Yes,0,1,4,1,0,400,399.90000009536743,399.90000009536743,400,400,0,0,8593,773,399.90000009536743,399.90000009536743,0,143,45.00,6.2639,0.2936,-4.2064,151.22,21.0497,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,5,5,,Yes,0,,,0,1,,,,,,,,8593,,,,,,,,,,,,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,6,6, the ,Yes,0,1,6,1,0,167,166.69999980926514,166.69999980926514,167,,0,0,8593,857,166.69999980926514,166.69999980926514,0,151,84.00,12.9417,0.0265,-2.4735,235.22,36.2403,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,7,7, station ,Yes,0,1,7,1,0,300,299.7000000476837,299.7000000476837,300,299,0,0,8593,890,299.7000000476837,299.7000000476837,0,152,33.00,4.7108,0.1026,-4.3974,268.22,38.2889,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,8,8, two ,Yes,0,1,8,1,0,477,476.5,476.5,477,495,0,0,8593,987,476.5,476.5,0,153,97.00,13.3909,4.7865,2.2865,365.22,50.4189,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,9,9, minutes ,Yes,0,1,9,1,0,284,283.59999990463257,283.59999990463257,284,251,0,0,8593,991,283.59999990463257,283.59999990463257,0,143,4.00,0.4887,0.2997,-4.2003,369.22,45.1054,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
8CKVNK7X,69e8f88ee2d00fa2a3065765,2,int,,,900,1,10,10, early. ,Yes,0,1,10,1,0,300,299.80000019073486,299.80000019073486,300,349,0,0,8593,1063,299.80000019073486,299.80000019073486,0,139,72.00,11.2907,0.1225,-3.8775,441.22,69.1901,,,2026-07-08,2026-07-08,2026-07-08T17:21:47.361Z,14:21:47,2026-07-08 14:21:47,2026-07-08,2026-07-08T17:56:10.483Z,14:56:10,2026-07-08 14:56:10,2063122,2063122,spotlight-prolific
