responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,hand,device,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
104447,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,6,so,so,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
104447,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,7,finally,once,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
104447,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,8,edge,edge,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
104447,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,9,mean,mean,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
104447,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,10,with,with,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
104447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
68712,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,11,getting,giving,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
68712,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,12,to eating,to eating,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
68712,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,13,No matter how,No matter how,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
68712,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,14,since,that,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
68712,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,15,ordered,ordered,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
68712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
65984,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,16,about,about,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
65984,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,17,almost,almost,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
65984,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,18,unfasten,unfasten,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
65984,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,19,opportunity,opportunity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
65984,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,20,little,little,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
65984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
74008,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,21,explained,explained,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
74008,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,22,sides,sides,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
74008,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,23,highly,highly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
74008,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,24,retrace,retrace,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
74008,,,,,,cambridge_general_english,,,,,,,,,,,,,,,,,,,,,,,,,,,25,vicinity,vicinity,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
74011,,,,,spotlight_PROLIFIC,cambridge_general_english_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,25,B2,intermediate|advanced,intermediate|advanced,cambridge_15_21_random_intermediate_advanced,4,19,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
74018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,354,102,759516.3999999762,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,350,100,759563.6999999881,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,349,99,759615.5,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,348,97,759664.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,349,94,759705.5,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,351,92,759766.8999999762,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,351,92,759816.0999999642,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,352,91,759864.5999999642,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,356,91,759904.5999999642,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,373,96,759968.8999999762,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,380,99,760007.0999999642,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,389,108,760054.5999999642,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,400,114,760116.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,406,118,760168.5999999642,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,411,119,760218,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,412,119,760255.5,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,416,120,760316.7999999523,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,-1,999,419,120,760355.2999999523,,,,,,,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,428,122,760421.2999999523,108.51250457763672,429.2124938964844,133.3125057220459,462.31249618530273,1,1,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,431,122,760454.8999999762,108.51250457763672,429.2124938964844,133.3125057220459,462.31249618530273,1,1,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,441,123,760520,108.51250457763672,429.2124938964844,133.3125057220459,462.31249618530273,1,1,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,,,900,1,1, The ,444,123,760567,108.51250457763672,429.2124938964844,133.3125057220459,462.31249618530273,1,1,,,,,,,,,,,,,,,,2026-08-16T12:58:52.708Z,,2026-08-16,2026-08-16,09:58:52,2026-08-16 09:58:52,2026-08-16T13:40:04.660Z,2471952,,,,,,2026-08-16,10:40:04,2026-08-16 10:40:04,2471952
