responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
391,raw_position_sample,2,2,int,10,2,17,18,15, broke ,468,147,293024,EmTest4,EmTest4,150.06666564941406,443.4666748046875,170.06666564941406,493.5166778564453,2,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
405,hover_association,2,2,int,10,2,17,18,15, broke ,468,147,,EmTest4,EmTest4,140.06666564941406,443.4666748046875,180.06666564941406,493.5166702270508,2,2,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,21,21,0.4901763724108264,0.17333335876464845,98,,,,,,,,,,,,,,,EmTest4,EmTest4
418,hover_association,2,2,int,10,2,17,18,16, up ,516,174,,EmTest4,EmTest4,140.06666564941406,493.5166702270508,180.06666564941406,518.5499954223633,2,3,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,14,14,0.8981359686550643,0.8483333587646484,98,,,,,,,,,,,,,,,EmTest4,EmTest4
435,hover_association,2,2,int,10,2,17,18,31, from ,534,182,,EmTest4,EmTest4,180.06666564941406,507.50000762939453,220.06666564941406,548.5166625976562,3,3,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,15,15,0.6460788280056211,0.048333358764648435,98,,,,,,,,,,,,,,,EmTest4,EmTest4
442,raw_position_sample,2,2,int,10,2,17,18,32, the ,549,186,293073,EmTest4,EmTest4,190.06666564941406,548.5166625976562,210.06666564941406,578.5500030517578,3,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
492,raw_position_sample,2,2,int,10,2,17,18,32, the ,564,186,293124,EmTest4,EmTest4,190.06666564941406,548.5166625976562,210.06666564941406,578.5500030517578,3,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
542,raw_position_sample,2,2,int,10,2,17,18,32, the ,563,184,293175,EmTest4,EmTest4,190.06666564941406,548.5166625976562,210.06666564941406,578.5500030517578,3,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
551,hover_association,2,2,int,10,2,17,18,32, the ,549,186,,EmTest4,EmTest4,180.06666564941406,548.5166625976562,220.06666564941406,578.5499954223633,3,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,117,117,0.4822420970352308,0.09833335876464844,98,,,,,,,,,,,,,,,EmTest4,EmTest4
567,hover_association,2,2,int,10,2,17,18,18, pieces ,557,176,,EmTest4,EmTest4,140.06666564941406,552.5833129882812,180.06666564941406,609.6333084106445,2,5,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,17,17,0.07741783288535432,0.8983333587646485,98,,,,,,,,,,,,,,,EmTest4,EmTest4
593,raw_position_sample,2,2,int,10,2,17,18,17, into ,543,165,293225,EmTest4,EmTest4,150.06666564941406,518.5499877929688,170.06666564941406,552.5833129882812,2,4,intermediate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
