responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
448,raw_position_sample,2,2,int,26,1,22,23,1, Vienna ,466,108,365814,EmTest4,EmTest4,110.06666564941406,408.41668701171875,130.06666564941406,469.16668701171875,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
449,hover_association,2,2,int,26,1,22,23,1, Vienna ,466,108,,EmTest4,EmTest4,100.06666564941406,404.61981201171875,140.06666564941406,469.16668701171875,1,1,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,16,16,0.9509397316025175,0.19833335876464844,124,,,,,,,,,,,,,,,EmTest4,EmTest4
469,hover_association,2,2,int,26,1,22,23,3, the ,498,119,,EmTest4,EmTest4,100.06666564941406,487.16668701171875,140.06666564941406,517.2000122070312,1,3,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,21,21,0.36070974218905594,0.47333335876464844,124,,,,,,,,,,,,,,,EmTest4,EmTest4
497,raw_position_sample,2,2,int,26,1,22,23,4, world’s ,529,131,365864,EmTest4,EmTest4,110.06666564941406,517.2000122070312,130.06666564941406,577.9000091552734,1,4,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
548,raw_position_sample,2,2,int,26,1,22,23,4, world’s ,531,132,365914,EmTest4,EmTest4,110.06666564941406,517.2000122070312,130.06666564941406,577.9000091552734,1,4,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
598,raw_position_sample,2,2,int,26,1,22,23,4, world’s ,531,131,365965,EmTest4,EmTest4,110.06666564941406,517.2000122070312,130.06666564941406,577.9000091552734,1,4,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
648,hover_association,2,2,int,26,1,22,23,4, world’s ,523,130,,EmTest4,EmTest4,100.06666564941406,517.2000122070312,140.06666564941406,577.900016784668,1,4,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,178,178,0.6721579030654704,0.7483333587646485,124,,,,,,,,,,,,,,,EmTest4,EmTest4
651,raw_position_sample,2,2,int,26,1,22,23,5, best ,578,133,366017,EmTest4,EmTest4,110.06666564941406,577.9000244140625,130.06666564941406,616.9333648681641,1,5,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
681,hover_association,2,2,int,26,1,22,23,5, best ,578,133,,EmTest4,EmTest4,100.06666564941406,577.900016784668,140.06666564941406,616.9333572387695,1,5,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover,33,33,0.6174204650424594,0.8733333587646485,124,,,,,,,,,,,,,,,EmTest4,EmTest4
701,raw_position_sample,2,2,int,26,1,22,23,23, enter ,656,143,366067,EmTest4,EmTest4,150.06666564941406,623.9666748046875,170.06666564941406,670.0166778564453,2,7,intermediate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
