responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
384,raw_position_sample,2,2,int,26,3,24,25,-1,999,370,107,394100,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
435,raw_position_sample,2,2,int,26,3,24,25,14, personal ,448,154,394151,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,482.50001525878906,2,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
486,raw_position_sample,2,2,int,26,3,24,25,14, personal ,464,167,394202,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,482.50001525878906,2,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
536,raw_position_sample,2,2,int,26,3,24,25,14, personal ,465,167,394252,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,482.50001525878906,2,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
582,hover_association,2,2,int,26,3,24,25,14, personal ,439,148,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,408.41668701171875,180.06666564941406,482.50000762939453,2,1,hover,162,162,0.6827894938636486,0.29833335876464845,81,,,,,,,,,,,,,,,EmTest4,EmTest4
586,raw_position_sample,2,2,int,26,3,24,25,2, cities ,450,136,394303,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,438.41668701171875,130.06666564941406,484.433349609375,1,2,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
614,hover_association,2,2,int,26,3,24,25,2, cities ,450,136,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,438.41668701171875,140.06666564941406,484.433349609375,1,2,hover,33,33,0.0996011603091505,0.6483333587646485,81,,,,,,,,,,,,,,,EmTest4,EmTest4
637,raw_position_sample,2,2,int,26,3,24,25,1, US ,433,107,394353,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,438.41668701171875,1,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
664,hover_association,2,2,int,26,3,24,25,1, US ,435,114,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.66668701171875,140.06666564941406,438.41668701171875,1,1,hover,50,50,0.7506166811342593,0.048333358764648435,81,,,,,,,,,,,,,,,EmTest4,EmTest4
686,raw_position_sample,2,2,int,26,3,24,25,-1,999,430,98,394403,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
