responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
442,raw_position_sample,2,2,int,10,3,18,19,-1,999,419,87,305229,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
494,raw_position_sample,2,2,int,10,3,18,19,-1,999,426,91,305280,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
544,raw_position_sample,2,2,int,10,3,18,19,-1,999,426,91,305331,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
595,raw_position_sample,2,2,int,10,3,18,19,-1,999,429,93,305382,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
648,raw_position_sample,2,2,int,10,3,18,19,1, Tatyana ,470,108,305436,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,476.4833526611328,1,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
696,hover_association,2,2,int,10,3,18,19,1, Tatyana ,470,108,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.6352055867513,140.06666564941406,476.4833450317383,1,1,hover,50,50,0.9654361956910555,0.24833335876464843,109,,,,,,,,,,,,,,,EmTest4,EmTest4
699,raw_position_sample,2,2,int,10,3,18,19,2, Bets ,478,110,305485,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,476.48333740234375,130.06666564941406,517.5,1,2,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
750,raw_position_sample,2,2,int,10,3,18,19,2, Bets ,502,114,305536,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,476.48333740234375,130.06666564941406,517.5,1,2,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
762,hover_association,2,2,int,10,3,18,19,2, Bets ,478,110,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,476.4833450317383,140.06666564941406,517.5,1,2,hover,67,67,0.6221047276528584,0.34833335876464844,109,,,,,,,,,,,,,,,EmTest4,EmTest4
800,raw_position_sample,2,2,int,10,3,18,19,3, was ,539,117,305587,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,517.5,130.06666564941406,554.5166625976562,1,3,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
