responseTime,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,SubjectId,SubjectID,onestop_block_level,onestop_paragraph_index,ProlificId,ProlificID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,SONAId,SonaId
398,raw_position_sample,2,2,int,25,3,28,29,-1,999,358,113,446577,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
448,raw_position_sample,2,2,int,25,3,28,29,14, given ,409,143,446628,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,456.4666748046875,2,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
499,raw_position_sample,2,2,int,25,3,28,29,14, given ,419,146,446678,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06666564941406,408.41668701171875,170.06666564941406,456.4666748046875,2,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
550,hover_association,2,2,int,25,3,28,29,14, given ,409,143,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.06666564941406,408.41668701171875,180.06666564941406,456.4666748046875,2,1,hover,117,117,0.7405478049567419,0.023333358764648437,69,,,,,,,,,,,,,,,EmTest4,EmTest4
552,raw_position_sample,2,2,int,25,3,28,29,1, Shoppers ,452,139,446732,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,490.50001525878906,1,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
602,raw_position_sample,2,2,int,25,3,28,29,1, Shoppers ,474,134,446781,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,408.41668701171875,130.06666564941406,490.50001525878906,1,1,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
650,hover_association,2,2,int,25,3,28,29,1, Shoppers ,452,139,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,404.31252059936526,140.06666564941406,490.50000762939453,1,1,hover,99,99,0.9941986053123892,0.8483333587646484,69,,,,,,,,,,,,,,,EmTest4,EmTest4
653,raw_position_sample,2,2,int,25,3,28,29,2, are ,496,134,446832,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,490.5,130.06666564941406,521.5333404541016,1,2,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
700,hover_association,2,2,int,25,3,28,29,2, are ,496,134,,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.06666564941406,490.50000762939453,140.06666564941406,521.533332824707,1,2,hover,51,51,0.8539204936571935,0.8233333587646484,69,,,,,,,,,,,,,,,EmTest4,EmTest4
704,raw_position_sample,2,2,int,25,3,28,29,3, usually ,526,131,446882,EmTest4,EmTest4,intermediate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.06666564941406,521.5333251953125,130.06666564941406,582.5833129882812,1,3,,,,,,,,,,,,,,,,,,,,,EmTest4,EmTest4
